"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"10","Hors ESS","Public","3 - Moyennes entreprises","84","66","s","s","s"
"10","Hors ESS","Public","4 - Grandes entreprises","16","12","8774","8232","263929783"
"11","ESS","1. Coopérative","1 - Micro entreprise","150","84","557","617","22550856"
"11","ESS","1. Coopérative","2 - Petites entreprises","48","31","802","829","29135777"
"11","ESS","1. Coopérative","3 - Moyennes entreprises","5","4","s","s","s"
"11","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"11","ESS","2. Mutuelle","1 - Micro entreprise","36","1","s","s","s"
"11","ESS","2. Mutuelle","2 - Petites entreprises","10","0","s","s","s"
"11","ESS","2. Mutuelle","3 - Moyennes entreprises","1","0","s","s","s"
"11","ESS","3. Association","1 - Micro entreprise","840","743","1351","1473","36475802"
"11","ESS","3. Association","2 - Petites entreprises","181","88","3790","3043","86951067"
"11","ESS","3. Association","3 - Moyennes entreprises","57","22","4136","3212","79743135"
"11","ESS","4. Fondation","1 - Micro entreprise","1","0","s","s","s"
"11","ESS","4. Fondation","2 - Petites entreprises","2","0","s","s","s"
"11","ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"11","Hors ESS","Privé Hors ESS","1 - Micro entreprise","9535","8239","20023","19536","517627764"
"11","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1022","713","17860","16462","482617805"
"11","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","147","90","s","s","s"
"11","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","5","3","s","s","s"
"11","Hors ESS","Public","1 - Micro entreprise","784","382","s","s","s"
"11","Hors ESS","Public","2 - Petites entreprises","298","163","5576","5070","155728725"
"11","Hors ESS","Public","3 - Moyennes entreprises","102","72","s","s","s"
"11","Hors ESS","Public","4 - Grandes entreprises","13","8","10218","9429","288438580"
"12","ESS","1. Coopérative","1 - Micro entreprise","148","87","368","372","13367537"
"12","ESS","1. Coopérative","2 - Petites entreprises","24","9","s","s","s"
"12","ESS","1. Coopérative","3 - Moyennes entreprises","3","3","s","s","s"
"12","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"12","ESS","2. Mutuelle","1 - Micro entreprise","48","2","s","s","s"
"12","ESS","2. Mutuelle","2 - Petites entreprises","15","1","s","s","s"
"12","ESS","2. Mutuelle","3 - Moyennes entreprises","4","1","s","s","s"
"12","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"12","ESS","3. Association","1 - Micro entreprise","828","751","s","s","s"
"12","ESS","3. Association","2 - Petites entreprises","218","161","4439","3808","103660592"
"12","ESS","3. Association","3 - Moyennes entreprises","69","45","5078","4297","113917382"
"12","ESS","3. Association","4 - Grandes entreprises","1","0","s","s","s"
"12","ESS","4. Fondation","1 - Micro entreprise","1","1","s","s","s"
"12","Hors ESS","Privé Hors ESS","1 - Micro entreprise","8147","6964","16895","15748","410661969"
"12","Hors ESS","Privé Hors ESS","2 - Petites entreprises","963","685","17879","16889","510688078"
"12","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","125","85","s","s","s"
"12","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","3","1","s","s","s"
"12","Hors ESS","Public","1 - Micro entreprise","594","256","2043","1852","56400489"
"12","Hors ESS","Public","2 - Petites entreprises","226","126","4348","3953","125525045"
"12","Hors ESS","Public","3 - Moyennes entreprises","77","59","s","s","s"
"12","Hors ESS","Public","4 - Grandes entreprises","11","9","s","s","s"
"13","ESS","1. Coopérative","1 - Micro entreprise","330","215","1140","1173","43717572"
"13","ESS","1. Coopérative","2 - Petites entreprises","65","43","1070","970","36164657"
"13","ESS","1. Coopérative","3 - Moyennes entreprises","3","2","s","s","s"
"13","ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"13","ESS","2. Mutuelle","1 - Micro entreprise","158","18","s","s","s"
"13","ESS","2. Mutuelle","2 - Petites entreprises","49","8","950","730","31559607"
"13","ESS","2. Mutuelle","3 - Moyennes entreprises","22","2","s","s","s"
"13","ESS","2. Mutuelle","4 - Grandes entreprises","1","1","s","s","s"
"13","ESS","3. Association","1 - Micro entreprise","4661","4178","7563","7908","227013648"
"13","ESS","3. Association","2 - Petites entreprises","1081","693","21668","18479","557239660"
"13","ESS","3. Association","3 - Moyennes entreprises","284","172","23337","20107","567015925"
"13","ESS","3. Association","4 - Grandes entreprises","16","12","7202","6050","193638984"
"13","ESS","4. Fondation","1 - Micro entreprise","8","2","s","s","s"
"13","ESS","4. Fondation","2 - Petites entreprises","4","3","123","117","3699117"
"13","ESS","4. Fondation","3 - Moyennes entreprises","8","2","s","s","s"
"13","ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"13","Hors ESS","Privé Hors ESS","1 - Micro entreprise","54567","46189","124697","122222","3699025880"
"13","Hors ESS","Privé Hors ESS","2 - Petites entreprises","7483","4920","136875","125102","4434424083"
"13","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","1419","730","126820","114721","4415232879"
"13","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","168","78","88713","81015","3686460835"
"13","Hors ESS","Public","1 - Micro entreprise","1013","113","5339","5047","177956390"
"13","Hors ESS","Public","2 - Petites entreprises","862","114","15852","14419","511820191"
"13","Hors ESS","Public","3 - Moyennes entreprises","434","314","40247","37438","1354265279"
"13","Hors ESS","Public","4 - Grandes entreprises","112","64","123292","117078","4051303054"
"14","ESS","1. Coopérative","1 - Micro entreprise","212","79","577","591","23137941"
"14","ESS","1. Coopérative","2 - Petites entreprises","43","19","868","821","31111729"
"14","ESS","1. Coopérative","3 - Moyennes entreprises","7","5","910","885","38385630"
"14","ESS","1. Coopérative","4 - Grandes entreprises","3","3","2316","2243","92493850"
"14","ESS","2. Mutuelle","1 - Micro entreprise","109","2","s","s","s"
"14","ESS","2. Mutuelle","2 - Petites entreprises","20","4","s","s","s"
"14","ESS","2. Mutuelle","3 - Moyennes entreprises","11","0","s","s","s"
"14","ESS","3. Association","1 - Micro entreprise","1579","1411","s","s","s"
"14","ESS","3. Association","2 - Petites entreprises","386","264","7681","6282","180476763"
"14","ESS","3. Association","3 - Moyennes entreprises","115","58","9109","7810","210745803"
"14","ESS","3. Association","4 - Grandes entreprises","3","2","s","s","s"
"14","ESS","4. Fondation","2 - Petites entreprises","4","1","s","s","s"
"14","ESS","4. Fondation","3 - Moyennes entreprises","5","2","s","s","s"
"14","ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"14","Hors ESS","Privé Hors ESS","1 - Micro entreprise","17442","14708","39736","39024","1088652507"
"14","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2339","1632","43587","40750","1297611905"
"14","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","408","249","36539","33266","1086507240"
"14","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","57","36","25501","23819","842454910"
"14","Hors ESS","Public","1 - Micro entreprise","1029","565","3248","2959","92880260"
"14","Hors ESS","Public","2 - Petites entreprises","455","200","8871","8155","262628077"
"14","Hors ESS","Public","3 - Moyennes entreprises","179","130","16382","15077","521999061"
"14","Hors ESS","Public","4 - Grandes entreprises","42","30","31563","28946","925737455"
"15","ESS","1. Coopérative","1 - Micro entreprise","59","39","108","113","4131030"
"15","ESS","1. Coopérative","2 - Petites entreprises","13","6","199","181","6336014"
"15","ESS","1. Coopérative","3 - Moyennes entreprises","2","2","s","s","s"
"15","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"15","ESS","2. Mutuelle","1 - Micro entreprise","24","1","s","s","s"
"15","ESS","2. Mutuelle","2 - Petites entreprises","2","0","s","s","s"
"15","ESS","2. Mutuelle","3 - Moyennes entreprises","1","0","s","s","s"
"15","ESS","3. Association","1 - Micro entreprise","382","327","711","675","18038116"
"15","ESS","3. Association","2 - Petites entreprises","112","66","2328","1898","50637482"
"15","ESS","3. Association","3 - Moyennes entreprises","42","20","2775","2263","54509752"
"15","ESS","4. Fondation","1 - Micro entreprise","2","0","s","s","s"
"15","ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"15","Hors ESS","Privé Hors ESS","1 - Micro entreprise","4057","3478","8281","7836","201854968"
"15","Hors ESS","Privé Hors ESS","2 - Petites entreprises","410","297","7428","6839","204966198"
"15","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","65","46","s","s","s"
"15","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","3","2","s","s","s"
"15","Hors ESS","Public","1 - Micro entreprise","442","252","s","s","s"
"15","Hors ESS","Public","2 - Petites entreprises","163","90","3248","3017","89845490"
"15","Hors ESS","Public","3 - Moyennes entreprises","48","38","s","s","s"
"15","Hors ESS","Public","4 - Grandes entreprises","5","5","s","s","s"
"16","ESS","1. Coopérative","1 - Micro entreprise","93","58","s","s","s"
"16","ESS","1. Coopérative","2 - Petites entreprises","32","14","621","555","18802681"
"16","ESS","1. Coopérative","3 - Moyennes entreprises","5","0","s","s","s"
"16","ESS","1. Coopérative","4 - Grandes entreprises","2","0","s","s","s"
"16","ESS","2. Mutuelle","1 - Micro entreprise","43","2","s","s","s"
"16","ESS","2. Mutuelle","2 - Petites entreprises","7","0","s","s","s"
"16","ESS","2. Mutuelle","3 - Moyennes entreprises","9","2","s","s","s"
"16","ESS","3. Association","1 - Micro entreprise","660","584","1197","1136","29634671"
"16","ESS","3. Association","2 - Petites entreprises","206","136","4551","3607","95673723"
"16","ESS","3. Association","3 - Moyennes entreprises","49","31","3790","3142","79395575"
"16","ESS","4. Fondation","1 - Micro entreprise","2","2","s","s","s"
"16","ESS","4. Fondation","2 - Petites entreprises","1","1","s","s","s"
"16","Hors ESS","Privé Hors ESS","1 - Micro entreprise","8558","7386","19752","18998","515845969"
"16","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1167","868","21658","20179","625741729"
"16","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","203","120","s","s","612909524"
"16","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","25","10","s","s","343010521"
"16","Hors ESS","Public","1 - Micro entreprise","758","363","s","s","s"
"16","Hors ESS","Public","2 - Petites entreprises","274","155","5550","5081","156363998"
"16","Hors ESS","Public","3 - Moyennes entreprises","93","72","s","s","234333274"
"16","Hors ESS","Public","4 - Grandes entreprises","13","11","9546","9010","s"
"17","ESS","1. Coopérative","1 - Micro entreprise","236","80","723","744","27671447"
"17","ESS","1. Coopérative","2 - Petites entreprises","73","23","1371","1326","47217629"
"17","ESS","1. Coopérative","3 - Moyennes entreprises","9","2","s","s","s"
"17","ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"17","ESS","2. Mutuelle","1 - Micro entreprise","62","1","s","s","s"
"17","ESS","2. Mutuelle","2 - Petites entreprises","16","4","s","s","s"
"17","ESS","2. Mutuelle","3 - Moyennes entreprises","1","1","s","s","s"
"17","ESS","3. Association","1 - Micro entreprise","1358","1178","s","s","s"
"17","ESS","3. Association","2 - Petites entreprises","294","203","5893","4957","138083313"
"17","ESS","3. Association","3 - Moyennes entreprises","83","42","6709","5734","152053037"
"17","ESS","3. Association","4 - Grandes entreprises","2","2","s","s","s"
"17","ESS","4. Fondation","1 - Micro entreprise","3","0","s","s","s"
"17","ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"17","ESS","4. Fondation","3 - Moyennes entreprises","5","0","364","295","7811407"
"17","Hors ESS","Privé Hors ESS","1 - Micro entreprise","19266","16747","40262","41003","1081664404"
"17","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2000","1445","36164","33964","1014871922"
"17","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","303","196","23582","21689","688587261"
"17","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","20","12","7721","7013","254318859"
"17","Hors ESS","Public","1 - Micro entreprise","1069","478","3810","3515","105642542"
"17","Hors ESS","Public","2 - Petites entreprises","415","211","8331","7718","233654381"
"17","Hors ESS","Public","3 - Moyennes entreprises","157","115","13711","12857","419949487"
"17","Hors ESS","Public","4 - Grandes entreprises","32","24","22863","21184","680475745"
"18","ESS","1. Coopérative","1 - Micro entreprise","75","17","305","321","12504851"
"18","ESS","1. Coopérative","2 - Petites entreprises","12","1","s","s","s"
"18","ESS","1. Coopérative","3 - Moyennes entreprises","3","1","s","s","s"
"18","ESS","1. Coopérative","4 - Grandes entreprises","1","1","s","s","s"
"18","ESS","2. Mutuelle","1 - Micro entreprise","36","0","s","s","3767839"
"18","ESS","2. Mutuelle","2 - Petites entreprises","8","0","s","s","5070301"
"18","ESS","2. Mutuelle","3 - Moyennes entreprises","3","0","s","s","s"
"18","ESS","3. Association","1 - Micro entreprise","618","533","s","s","s"
"18","ESS","3. Association","2 - Petites entreprises","137","84","2842","2438","68020376"
"18","ESS","3. Association","3 - Moyennes entreprises","39","21","3069","2549","61595370"
"18","ESS","3. Association","4 - Grandes entreprises","1","1","s","s","s"
"18","ESS","4. Fondation","1 - Micro entreprise","1","0","s","s","s"
"18","ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"18","Hors ESS","Privé Hors ESS","1 - Micro entreprise","6571","5505","15138","14538","395981415"
"18","Hors ESS","Privé Hors ESS","2 - Petites entreprises","865","571","s","s","460623615"
"18","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","152","80","s","s","450676296"
"18","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","18","8","s","s","326287519"
"18","Hors ESS","Public","1 - Micro entreprise","656","312","s","s","s"
"18","Hors ESS","Public","2 - Petites entreprises","205","111","s","s","114202834"
"18","Hors ESS","Public","3 - Moyennes entreprises","87","64","s","s","223933710"
"18","Hors ESS","Public","4 - Grandes entreprises","16","10","9843","9455","s"
"19","ESS","1. Coopérative","1 - Micro entreprise","90","27","s","s","s"
"19","ESS","1. Coopérative","2 - Petites entreprises","19","8","320","303","11303070"
"19","ESS","1. Coopérative","3 - Moyennes entreprises","4","3","s","s","s"
"19","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"19","ESS","2. Mutuelle","1 - Micro entreprise","35","0","106","101","3675348"
"19","ESS","2. Mutuelle","2 - Petites entreprises","6","1","s","s","s"
"19","ESS","2. Mutuelle","3 - Moyennes entreprises","1","0","s","s","s"
"19","ESS","3. Association","1 - Micro entreprise","538","455","s","s","s"
"19","ESS","3. Association","2 - Petites entreprises","115","58","2377","2007","55964105"
"19","ESS","3. Association","3 - Moyennes entreprises","32","17","2194","1906","51179061"
"19","ESS","3. Association","4 - Grandes entreprises","2","2","s","s","s"
"19","ESS","4. Fondation","1 - Micro entreprise","7","0","35","35","921283"
"19","ESS","4. Fondation","2 - Petites entreprises","16","1","s","s","s"
"19","ESS","4. Fondation","3 - Moyennes entreprises","7","0","589","543","12013287"
"19","Hors ESS","Privé Hors ESS","1 - Micro entreprise","5927","4879","13653","13158","358641476"
"19","Hors ESS","Privé Hors ESS","2 - Petites entreprises","783","526","s","s","s"
"19","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","113","70","s","s","s"
"19","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","16","9","s","s","s"
"19","Hors ESS","Public","1 - Micro entreprise","565","277","s","s","s"
"19","Hors ESS","Public","2 - Petites entreprises","210","119","s","s","s"
"19","Hors ESS","Public","3 - Moyennes entreprises","68","55","s","s","s"
"19","Hors ESS","Public","4 - Grandes entreprises","12","10","8394","7977","246587051"
"21","ESS","1. Coopérative","1 - Micro entreprise","141","45","508","513","20765480"
"21","ESS","1. Coopérative","2 - Petites entreprises","48","19","814","783","32696724"
"21","ESS","1. Coopérative","3 - Moyennes entreprises","5","2","s","s","s"
"21","ESS","1. Coopérative","4 - Grandes entreprises","2","0","s","s","s"
"21","ESS","2. Mutuelle","1 - Micro entreprise","63","3","198","190","7106656"
"21","ESS","2. Mutuelle","2 - Petites entreprises","35","2","s","s","s"
"21","ESS","2. Mutuelle","3 - Moyennes entreprises","18","1","s","s","s"
"21","ESS","2. Mutuelle","4 - Grandes entreprises","3","1","s","s","s"
"21","ESS","3. Association","1 - Micro entreprise","1204","1013","1926","2044","59804854"
"21","ESS","3. Association","2 - Petites entreprises","263","128","4646","3735","114377434"
"21","ESS","3. Association","3 - Moyennes entreprises","74","37","5943","4773","129377332"
"21","ESS","3. Association","4 - Grandes entreprises","4","3","1503","1334","47903814"
"21","ESS","4. Fondation","1 - Micro entreprise","4","0","9","23","698702"
"21","ESS","4. Fondation","2 - Petites entreprises","2","1","s","s","s"
"21","Hors ESS","Privé Hors ESS","1 - Micro entreprise","12530","10432","30206","29364","858273799"
"21","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1979","1352","36562","33928","1125641636"
"21","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","368","215","33139","30331","1093195420"
"21","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","47","28","17528","15800","573669751"
"21","Hors ESS","Public","1 - Micro entreprise","1400","775","3713","3235","101426364"
"21","Hors ESS","Public","2 - Petites entreprises","304","114","6238","5941","201882940"
"21","Hors ESS","Public","3 - Moyennes entreprises","162","91","15192","14429","508941735"
"21","Hors ESS","Public","4 - Grandes entreprises","42","22","30674","28546","915325811"
"22","ESS","1. Coopérative","1 - Micro entreprise","229","116","459","512","15629924"
"22","ESS","1. Coopérative","2 - Petites entreprises","52","25","1026","976","32671247"
"22","ESS","1. Coopérative","3 - Moyennes entreprises","13","8","1132","1103","39025515"
"22","ESS","1. Coopérative","4 - Grandes entreprises","4","3","4394","4204","147548638"
"22","ESS","2. Mutuelle","1 - Micro entreprise","45","3","156","146","5721269"
"22","ESS","2. Mutuelle","2 - Petites entreprises","16","2","s","s","s"
"22","ESS","2. Mutuelle","3 - Moyennes entreprises","3","0","s","s","s"
"22","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"22","ESS","3. Association","1 - Micro entreprise","1556","1373","s","s","s"
"22","ESS","3. Association","2 - Petites entreprises","285","169","5868","5007","146945462"
"22","ESS","3. Association","3 - Moyennes entreprises","100","66","8892","7535","208002616"
"22","ESS","3. Association","4 - Grandes entreprises","4","2","s","s","s"
"22","ESS","4. Fondation","1 - Micro entreprise","1","0","s","s","s"
"22","ESS","4. Fondation","2 - Petites entreprises","5","1","s","s","s"
"22","ESS","4. Fondation","3 - Moyennes entreprises","2","0","s","s","s"
"22","ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"22","Hors ESS","Privé Hors ESS","1 - Micro entreprise","14282","12405","31295","31240","841107651"
"22","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1716","1236","31747","29546","901840691"
"22","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","285","194","25881","23598","753656873"
"22","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","24","10","10769","10176","379260505"
"22","Hors ESS","Public","1 - Micro entreprise","689","266","2677","2540","82581977"
"22","Hors ESS","Public","2 - Petites entreprises","434","244","8819","8136","244645710"
"22","Hors ESS","Public","3 - Moyennes entreprises","167","114","15221","14013","439559943"
"22","Hors ESS","Public","4 - Grandes entreprises","24","18","16568","14879","468484880"
"23","ESS","1. Coopérative","1 - Micro entreprise","63","39","s","s","s"
"23","ESS","1. Coopérative","2 - Petites entreprises","9","3","194","166","5799849"
"23","ESS","1. Coopérative","3 - Moyennes entreprises","1","0","s","s","s"
"23","ESS","2. Mutuelle","1 - Micro entreprise","14","0","48","44","1759652"
"23","ESS","2. Mutuelle","2 - Petites entreprises","1","0","s","s","s"
"23","ESS","2. Mutuelle","3 - Moyennes entreprises","1","1","s","s","s"
"23","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"23","ESS","3. Association","1 - Micro entreprise","319","281","s","s","s"
"23","ESS","3. Association","2 - Petites entreprises","62","35","1259","1071","29652662"
"23","ESS","3. Association","3 - Moyennes entreprises","20","6","1436","1111","26489656"
"23","ESS","3. Association","4 - Grandes entreprises","1","1","s","s","s"
"23","ESS","4. Fondation","1 - Micro entreprise","1","0","s","s","s"
"23","ESS","4. Fondation","2 - Petites entreprises","3","0","s","s","s"
"23","ESS","4. Fondation","3 - Moyennes entreprises","4","0","371","339","9792709"
"23","Hors ESS","Privé Hors ESS","1 - Micro entreprise","2718","2356","5439","5264","138278278"
"23","Hors ESS","Privé Hors ESS","2 - Petites entreprises","270","185","5002","4567","131590419"
"23","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","35","21","s","s","s"
"23","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","1","1","s","s","s"
"23","Hors ESS","Public","1 - Micro entreprise","487","281","s","s","s"
"23","Hors ESS","Public","2 - Petites entreprises","123","77","2334","2130","63881301"
"23","Hors ESS","Public","3 - Moyennes entreprises","41","41","s","s","s"
"23","Hors ESS","Public","4 - Grandes entreprises","6","6","s","s","s"
"24","ESS","1. Coopérative","1 - Micro entreprise","113","77","s","s","s"
"24","ESS","1. Coopérative","2 - Petites entreprises","27","13","468","457","16108727"
"24","ESS","1. Coopérative","3 - Moyennes entreprises","9","6","719","672","21102714"
"24","ESS","1. Coopérative","4 - Grandes entreprises","1","1","s","s","s"
"24","ESS","2. Mutuelle","1 - Micro entreprise","36","1","s","s","s"
"24","ESS","2. Mutuelle","2 - Petites entreprises","3","0","s","s","s"
"24","ESS","2. Mutuelle","3 - Moyennes entreprises","1","0","s","s","s"
"24","ESS","3. Association","1 - Micro entreprise","890","774","s","s","s"
"24","ESS","3. Association","2 - Petites entreprises","182","122","3488","2954","80231849"
"24","ESS","3. Association","3 - Moyennes entreprises","47","37","3477","2883","74188030"
"24","ESS","3. Association","4 - Grandes entreprises","2","0","s","s","s"
"24","ESS","4. Fondation","1 - Micro entreprise","2","1","s","s","s"
"24","ESS","4. Fondation","2 - Petites entreprises","2","1","s","s","s"
"24","ESS","4. Fondation","3 - Moyennes entreprises","3","0","s","s","s"
"24","ESS","4. Fondation","4 - Grandes entreprises","1","0","s","s","s"
"24","Hors ESS","Privé Hors ESS","1 - Micro entreprise","11118","9627","23828","23910","618326157"
"24","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1166","837","s","s","s"
"24","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","137","92","s","s","s"
"24","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","20","15","s","s","s"
"24","Hors ESS","Public","1 - Micro entreprise","991","492","s","s","s"
"24","Hors ESS","Public","2 - Petites entreprises","303","194","s","s","s"
"24","Hors ESS","Public","3 - Moyennes entreprises","129","99","s","s","s"
"24","Hors ESS","Public","4 - Grandes entreprises","20","15","12985","12314","376288963"
"25","ESS","1. Coopérative","1 - Micro entreprise","183","87","765","724","28594307"
"25","ESS","1. Coopérative","2 - Petites entreprises","49","27","912","845","35573463"
"25","ESS","1. Coopérative","3 - Moyennes entreprises","3","2","s","s","s"
"25","ESS","1. Coopérative","4 - Grandes entreprises","2","2","s","s","s"
"25","ESS","2. Mutuelle","1 - Micro entreprise","53","3","s","s","s"
"25","ESS","2. Mutuelle","2 - Petites entreprises","24","3","s","s","s"
"25","ESS","2. Mutuelle","3 - Moyennes entreprises","6","0","532","450","14481524"
"25","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"25","ESS","3. Association","1 - Micro entreprise","1234","983","2525","2249","63637936"
"25","ESS","3. Association","2 - Petites entreprises","432","262","7836","6433","181069904"
"25","ESS","3. Association","3 - Moyennes entreprises","57","27","4711","3875","104613728"
"25","ESS","3. Association","4 - Grandes entreprises","4","0","1390","1174","22121603"
"25","ESS","4. Fondation","1 - Micro entreprise","5","2","s","s","s"
"25","ESS","4. Fondation","2 - Petites entreprises","4","1","s","s","s"
"25","ESS","4. Fondation","3 - Moyennes entreprises","2","0","s","s","s"
"25","Hors ESS","Privé Hors ESS","1 - Micro entreprise","11143","9361","s","s","722348254"
"25","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1754","1222","s","s","966452860"
"25","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","309","203","28436","25704","860558453"
"25","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","37","25","s","s","775620966"
"25","Hors ESS","Public","1 - Micro entreprise","1140","641","s","s","s"
"25","Hors ESS","Public","2 - Petites entreprises","307","130","s","s","175715825"
"25","Hors ESS","Public","3 - Moyennes entreprises","136","81","12592","11599","395456622"
"25","Hors ESS","Public","4 - Grandes entreprises","35","23","25078","22434","s"
"26","ESS","1. Coopérative","1 - Micro entreprise","171","50","s","s","s"
"26","ESS","1. Coopérative","2 - Petites entreprises","50","23","942","968","36181938"
"26","ESS","1. Coopérative","3 - Moyennes entreprises","11","9","898","803","30797696"
"26","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"26","ESS","2. Mutuelle","1 - Micro entreprise","62","1","s","s","s"
"26","ESS","2. Mutuelle","2 - Petites entreprises","31","1","s","s","s"
"26","ESS","2. Mutuelle","3 - Moyennes entreprises","13","2","s","s","s"
"26","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"26","ESS","3. Association","1 - Micro entreprise","1526","1385","s","s","s"
"26","ESS","3. Association","2 - Petites entreprises","299","191","6048","5092","141491699"
"26","ESS","3. Association","3 - Moyennes entreprises","80","45","6186","5196","143829187"
"26","ESS","3. Association","4 - Grandes entreprises","1","1","s","s","s"
"26","ESS","4. Fondation","1 - Micro entreprise","2","1","s","s","s"
"26","ESS","4. Fondation","2 - Petites entreprises","3","1","s","s","s"
"26","ESS","4. Fondation","3 - Moyennes entreprises","5","1","s","s","s"
"26","Hors ESS","Privé Hors ESS","1 - Micro entreprise","13676","11711","31128","30853","887845329"
"26","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2059","1448","38066","35356","1160973042"
"26","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","342","200","31237","28712","1013275763"
"26","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","45","29","17627","16138","682812183"
"26","Hors ESS","Public","1 - Micro entreprise","771","330","s","s","s"
"26","Hors ESS","Public","2 - Petites entreprises","339","155","6236","5696","181061977"
"26","Hors ESS","Public","3 - Moyennes entreprises","112","78","10229","9384","315919865"
"26","Hors ESS","Public","4 - Grandes entreprises","22","18","s","s","s"
"27","ESS","1. Coopérative","1 - Micro entreprise","136","46","355","356","14120586"
"27","ESS","1. Coopérative","2 - Petites entreprises","14","5","212","204","8201875"
"27","ESS","1. Coopérative","3 - Moyennes entreprises","3","1","s","s","s"
"27","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"27","ESS","2. Mutuelle","1 - Micro entreprise","52","0","165","163","7053043"
"27","ESS","2. Mutuelle","2 - Petites entreprises","5","0","s","s","s"
"27","ESS","3. Association","1 - Micro entreprise","947","839","s","s","s"
"27","ESS","3. Association","2 - Petites entreprises","210","124","4184","3480","103411034"
"27","ESS","3. Association","3 - Moyennes entreprises","65","33","5361","4328","104720814"
"27","ESS","3. Association","4 - Grandes entreprises","2","2","s","s","s"
"27","ESS","4. Fondation","1 - Micro entreprise","2","1","s","s","s"
"27","ESS","4. Fondation","2 - Petites entreprises","4","0","s","s","s"
"27","ESS","4. Fondation","3 - Moyennes entreprises","2","0","s","s","s"
"27","ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"27","Hors ESS","Privé Hors ESS","1 - Micro entreprise","11383","9846","26209","25397","705024470"
"27","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1561","1143","29048","26711","840942157"
"27","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","306","182","30475","28059","960303436"
"27","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","40","16","18486","17336","786338081"
"27","Hors ESS","Public","1 - Micro entreprise","1178","567","3892","3478","106489241"
