"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Apprentis","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ordinaires","5131"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","86"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Aides","60"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Aides","30"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ordinaires","1324"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Aides","652"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ordinaires","3432"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Aides","1611"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Apprentis","15"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ordinaires","7739"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Stagiaires","10"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Aides","484"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ordinaires","19629"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Aides","4013"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ordinaires","7794"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Aides","543"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Apprentis","21"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ordinaires","11347"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Stagiaires","16"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Aides","582"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Apprentis","51"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ordinaires","6284"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Stagiaires","42"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Aides","894"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Apprentis","100"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ordinaires","21966"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Stagiaires","64"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Stagiaires","s"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Ensemble","Aides","422"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Ensemble","Apprentis","s"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ordinaires","2610"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Ensemble","Stagiaires","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Aides","267"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Apprentis","11"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ordinaires","4023"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Aides","209"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Apprentis","11"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ordinaires","2608"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Apprentis","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ordinaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Aides","993"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Apprentis","s"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ordinaires","14580"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Stagiaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Aides","127"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Apprentis","25"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ordinaires","2458"
"Occitanie","ENSEIGNEMENT (PZ)","NC","Ensemble","Aides","s"
"Occitanie","ENSEIGNEMENT (PZ)","NC","Ensemble","Ordinaires","s"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Aides","181"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Apprentis","s"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ordinaires","s"
"Occitanie","NON-CLASSES (94.99Z)","NC","Ensemble","Aides","2541"
"Occitanie","NON-CLASSES (94.99Z)","NC","Ensemble","Apprentis","49"
"Occitanie","NON-CLASSES (94.99Z)","NC","Ensemble","Ordinaires","11854"
"Occitanie","NON-CLASSES (94.99Z)","NC","Ensemble","Stagiaires","12"
"Occitanie","SANTE HUMAINE (QA)","NC","Ensemble","Aides","s"
"Occitanie","SANTE HUMAINE (QA)","NC","Ensemble","Apprentis","17"
"Occitanie","SANTE HUMAINE (QA)","NC","Ensemble","Ordinaires","9938"
"Occitanie","SANTE HUMAINE (QA)","NC","Ensemble","Stagiaires","s"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","756"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","109"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","8978"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Stagiaires","14"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Aides","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Apprentis","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ordinaires","2954"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Aides","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Apprentis","s"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ordinaires","4065"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","40"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ordinaires","1247"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Aides","87"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ordinaires","1615"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Aides","1562"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Apprentis","7"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ordinaires","5836"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Stagiaires","18"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Aides","120"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ordinaires","9102"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Aides","1754"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ordinaires","7320"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Aides","315"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ordinaires","10475"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Aides","258"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Apprentis","16"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ordinaires","4429"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Stagiaires","29"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Aides","420"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Apprentis","43"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ordinaires","9591"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Stagiaires","61"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","51"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","152"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Ensemble","Aides","146"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Ensemble","Apprentis","s"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ordinaires","1275"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Ensemble","Stagiaires","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Aides","283"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Apprentis","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ordinaires","3211"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Stagiaires","s"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Aides","25"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Apprentis","s"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ordinaires","633"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Stagiaires","s"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Aides","5"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ordinaires","508"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Aides","1178"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Apprentis","s"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ordinaires","28241"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Stagiaires","s"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Aides","91"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Apprentis","s"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ordinaires","1660"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Stagiaires","s"
"Pays de la Loire","ENSEIGNEMENT (PZ)","NC","Ensemble","Aides","28"
"Pays de la Loire","ENSEIGNEMENT (PZ)","NC","Ensemble","Ordinaires","372"
"Pays de la Loire","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Aides","162"
"Pays de la Loire","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Apprentis","s"
"Pays de la Loire","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ordinaires","1773"
"Pays de la Loire","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Stagiaires","s"
"Pays de la Loire","NON-CLASSES (94.99Z)","NC","Ensemble","Aides","936"
"Pays de la Loire","NON-CLASSES (94.99Z)","NC","Ensemble","Apprentis","31"
"Pays de la Loire","NON-CLASSES (94.99Z)","NC","Ensemble","Ordinaires","7079"
"Pays de la Loire","NON-CLASSES (94.99Z)","NC","Ensemble","Stagiaires","12"
"Pays de la Loire","SANTE HUMAINE (QA)","NC","Ensemble","Aides","47"
"Pays de la Loire","SANTE HUMAINE (QA)","NC","Ensemble","Apprentis","9"
"Pays de la Loire","SANTE HUMAINE (QA)","NC","Ensemble","Ordinaires","6109"
"Pays de la Loire","SANTE HUMAINE (QA)","NC","Ensemble","Stagiaires","12"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","745"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","68"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","8943"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Stagiaires","5"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Aides","60"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Apprentis","s"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ordinaires","1610"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Stagiaires","s"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Aides","370"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Apprentis","s"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ordinaires","3425"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","31"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","1114"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Aides","80"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Aides","16"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Aides","561"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Apprentis","61"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ordinaires","3433"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Aides","1521"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Apprentis","44"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ordinaires","8258"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Stagiaires","19"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Aides","724"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ordinaires","12526"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Aides","2476"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ordinaires","5350"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Aides","147"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ordinaires","5715"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Aides","300"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Apprentis","58"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ordinaires","5401"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Stagiaires","87"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Aides","392"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Apprentis","45"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ordinaires","10735"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Stagiaires","84"
"Provence-Alpes-Côte d'Azur","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Provence-Alpes-Côte d'Azur","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ARTS SPECTACLES (RZ1)","NC","Ensemble","Aides","257"
"Provence-Alpes-Côte d'Azur","ARTS SPECTACLES (RZ1)","NC","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ordinaires","2408"
"Provence-Alpes-Côte d'Azur","ARTS SPECTACLES (RZ1)","NC","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Aides","344"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ordinaires","3578"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Aides","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ordinaires","1371"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Aides","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Aides","459"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ordinaires","13799"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Aides","319"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Apprentis","31"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ordinaires","2457"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","NC","Ensemble","Aides","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","NC","Ensemble","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Aides","148"
"Provence-Alpes-Côte d'Azur","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","NON-CLASSES (94.99Z)","NC","Ensemble","Aides","2731"
"Provence-Alpes-Côte d'Azur","NON-CLASSES (94.99Z)","NC","Ensemble","Apprentis","126"
"Provence-Alpes-Côte d'Azur","NON-CLASSES (94.99Z)","NC","Ensemble","Ordinaires","12443"
"Provence-Alpes-Côte d'Azur","NON-CLASSES (94.99Z)","NC","Ensemble","Stagiaires","15"
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","NC","Ensemble","Aides","s"
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","NC","Ensemble","Apprentis","38"
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","NC","Ensemble","Ordinaires","12202"
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","NC","Ensemble","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","380"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","6037"
