"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Hauts-de-France","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4 - Grandes entreprises","80","40","39883","33767","1226835407"
"Hauts-de-France","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","783","695","s","s","s"
"Hauts-de-France","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","108","91","2154","2003","61406731"
"Hauts-de-France","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","5","4","s","s","69638325"
"Hauts-de-France","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"Hauts-de-France","Public","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","476","392","s","s","s"
"Hauts-de-France","Public","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","270","136","7006","6084","161086266"
"Hauts-de-France","Public","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","199","111","18083","15622","425723546"
"Hauts-de-France","Public","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","16","5","s","s","s"
"Hauts-de-France","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","9","1","s","s","s"
"Hauts-de-France","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","12","2","s","s","s"
"Hauts-de-France","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","4","0","s","s","s"
"Hauts-de-France","Public","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","7","0","s","s","s"
"Hauts-de-France","Public","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","5","0","s","s","s"
"Hauts-de-France","Public","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","27","0","s","s","s"
"Hauts-de-France","Public","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","15","4","s","s","s"
"Hauts-de-France","Public","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","9","6","770","728","22932340"
"Hauts-de-France","Public","COMMERCE (GZ)","Ensemble","1 - Micro entreprise","1","0","s","s","s"
"Hauts-de-France","Public","COMMERCE (GZ)","Ensemble","2 - Petites entreprises","2","0","s","s","s"
"Hauts-de-France","Public","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","3813","108","16312","15730","541432972"
"Hauts-de-France","Public","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","1346","222","25771","24146","832485392"
"Hauts-de-France","Public","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","629","563","53237","49838","1819085002"
"Hauts-de-France","Public","ENSEIGNEMENT (PZ)","Ensemble","4 - Grandes entreprises","25","18","18084","16075","533898854"
"Hauts-de-France","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","60","4","s","s","s"
"Hauts-de-France","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","34","1","s","s","s"
"Hauts-de-France","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","1","0","s","s","s"
"Hauts-de-France","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","651","604","s","s","s"
"Hauts-de-France","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","32","19","s","s","s"
"Hauts-de-France","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","17","8","1532","1522","47020139"
"Hauts-de-France","Public","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","42","5","s","s","s"
"Hauts-de-France","Public","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","58","6","1235","795","26917601"
"Hauts-de-France","Public","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","50","22","6538","5780","175573380"
"Hauts-de-France","Public","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","77","55","s","s","s"
"Hauts-de-France","Public","SERVICES DIVERS","Ensemble","1 - Micro entreprise","3949","3176","13469","10779","287512664"
"Hauts-de-France","Public","SERVICES DIVERS","Ensemble","2 - Petites entreprises","1470","815","31655","28807","878434405"
"Hauts-de-France","Public","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","593","342","62895","57733","1816099182"
"Hauts-de-France","Public","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","158","115","121421","113944","3551592878"
"Hauts-de-France","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","28","19","s","s","s"
"Hauts-de-France","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2 - Petites entreprises","22","10","459","417","13742981"
"Hauts-de-France","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3 - Moyennes entreprises","9","2","s","s","s"
"Hauts-de-France","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4 - Grandes entreprises","2","1","s","s","s"
"Hauts-de-France","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","32","8","s","s","s"
"Hauts-de-France","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","15","10","293","277","s"
"Hauts-de-France","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","4","4","s","s","s"
"Ile-de-France","ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","1869","1041","7404","7436","224678931"
"Ile-de-France","ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","2006","651","47345","40184","1206161560"
"Ile-de-France","ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","761","216","66390","57393","1488724012"
"Ile-de-France","ESS","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","20","13","7929","7223","248798601"
"Ile-de-France","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","1427","117","s","s","s"
"Ile-de-France","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","354","50","s","s","s"
"Ile-de-France","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","80","37","s","s","s"
"Ile-de-France","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","29","9","s","s","s"
"Ile-de-France","ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","22","22","s","s","s"
"Ile-de-France","ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","6","6","142","131","5103162"
"Ile-de-France","ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","4822","4643","3358","4969","165204923"
"Ile-de-France","ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","141","133","2687","2349","83117415"
"Ile-de-France","ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","11","11","s","s","s"
"Ile-de-France","ESS","ARTS SPECTACLES (RZ1)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"Ile-de-France","ESS","COMMERCE (GZ)","Ensemble","1 - Micro entreprise","119","47","377","s","s"
"Ile-de-France","ESS","COMMERCE (GZ)","Ensemble","2 - Petites entreprises","32","20","742","692","32407962"
"Ile-de-France","ESS","COMMERCE (GZ)","Ensemble","3 - Moyennes entreprises","12","7","s","s","s"
"Ile-de-France","ESS","COMMERCE (GZ)","Ensemble","4 - Grandes entreprises","5","4","s","s","s"
"Ile-de-France","ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","1705","1514","3874","3504","118063440"
"Ile-de-France","ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","867","579","19846","16812","576573187"
"Ile-de-France","ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","320","232","29007","24984","940040058"
"Ile-de-France","ESS","ENSEIGNEMENT (PZ)","Ensemble","4 - Grandes entreprises","10","9","5094","4806","225546868"
"Ile-de-France","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","278","139","1130","1113","s"
"Ile-de-France","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","122","55","2134","2159","67230303"
"Ile-de-France","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","14","7","1109","1024","s"
"Ile-de-France","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","62","54","s","s","s"
"Ile-de-France","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","38","23","869","797","29826915"
"Ile-de-France","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","18","12","1502","1388","54878152"
"Ile-de-France","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","2","1","s","s","s"
"Ile-de-France","ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","8136","7308","15211","13749","486857917"
"Ile-de-France","ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","846","711","s","s","s"
"Ile-de-France","ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","84","67","7205","6229","s"
"Ile-de-France","ESS","NON-CLASSES (94.99Z)","Ensemble","4 - Grandes entreprises","5","3","s","s","s"
"Ile-de-France","ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","287","120","s","s","s"
"Ile-de-France","ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","339","160","s","s","s"
"Ile-de-France","ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","105","46","12864","10926","432572108"
"Ile-de-France","ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","34","19","24800","22176","913260140"
"Ile-de-France","ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","1653","1506","3328","3113","124980900"
"Ile-de-France","ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","220","203","4334","3768","172903786"
"Ile-de-France","ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","60","52","6087","5592","258832945"
"Ile-de-France","ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","6","3","2748","2590","70142166"
"Ile-de-France","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","1237","1063","2986","3057","123559720"
"Ile-de-France","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2 - Petites entreprises","249","178","5382","4694","200610718"
"Ile-de-France","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3 - Moyennes entreprises","72","54","7084","6325","263382152"
"Ile-de-France","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4 - Grandes entreprises","10","7","6551","6018","253349968"
"Ile-de-France","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","4148","3981","6953","4979","s"
"Ile-de-France","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","341","299","6688","4875","155924746"
"Ile-de-France","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","48","36","s","s","150518846"
"Ile-de-France","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","4 - Grandes entreprises","4","2","s","s","s"
"Ile-de-France","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","1149","654","4218","4037","95958418"
"Ile-de-France","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","901","565","19710","15363","367101956"
"Ile-de-France","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","337","222","24052","20176","552779299"
"Ile-de-France","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","6","3","2088","1782","41870195"
"Ile-de-France","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","15385","11635","40126","40817","2757060194"
"Ile-de-France","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","2170","1198","41686","39256","3022718871"
"Ile-de-France","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","491","251","52864","51857","4214924000"
"Ile-de-France","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","209","82","150390","144089","10910636604"
"Ile-de-France","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","1674","1640","s","s","s"
"Ile-de-France","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","52","48","s","s","s"
"Ile-de-France","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","3","1","s","s","s"
"Ile-de-France","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","1949","1819","3511","5053","s"
"Ile-de-France","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","304","267","6290","6709","291836883"
"Ile-de-France","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","64","54","s","s","251684947"
"Ile-de-France","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","4 - Grandes entreprises","9","6","s","s","s"
"Ile-de-France","Privé Hors ESS","COMMERCE (GZ)","Ensemble","1 - Micro entreprise","70827","54475","194765","185208","6153340375"
"Ile-de-France","Privé Hors ESS","COMMERCE (GZ)","Ensemble","2 - Petites entreprises","9994","6212","194999","178600","7315338397"
"Ile-de-France","Privé Hors ESS","COMMERCE (GZ)","Ensemble","3 - Moyennes entreprises","1814","788","176548","163704","7680413199"
"Ile-de-France","Privé Hors ESS","COMMERCE (GZ)","Ensemble","4 - Grandes entreprises","276","108","128635","119791","6397963674"
"Ile-de-France","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","4727","4207","11198","10562","345151648"
"Ile-de-France","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","633","491","12649","10427","416342790"
"Ile-de-France","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","86","68","7369","5721","244602909"
"Ile-de-France","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","4 - Grandes entreprises","5","4","1648","1403","64074149"
"Ile-de-France","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","32368","28875","100234","91374","2258428042"
"Ile-de-France","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","6299","4746","113887","98913","2741592638"
"Ile-de-France","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","489","310","40689","35915","1136703578"
"Ile-de-France","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","4 - Grandes entreprises","48","31","23233","22130","790947040"
"Ile-de-France","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","48508","44822","130260","128673","4046011244"
"Ile-de-France","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","8290","6716","162782","154434","6116284591"
"Ile-de-France","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","1595","823","164947","158008","7801978598"
"Ile-de-France","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","351","132","232379","225405","14047192473"
"Ile-de-France","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","1073","62","s","s","s"
"Ile-de-France","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","19","14","s","s","s"
"Ile-de-France","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","11","5","1350","1218","s"
"Ile-de-France","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","4 - Grandes entreprises","3","0","s","s","s"
"Ile-de-France","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","10737","9973","18257","15763","471704077"
"Ile-de-France","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","614","405","10190","9155","297989259"
"Ile-de-France","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","175","125","19730","17951","618896305"
"Ile-de-France","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","25","23","9809","9394","330672738"
"Ile-de-France","Privé Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","62423","55741","128874","138080","5330699342"
"Ile-de-France","Privé Hors ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","8069","5901","167640","158444","7097526197"
"Ile-de-France","Privé Hors ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","2073","1213","214975","201136","9734098372"
"Ile-de-France","Privé Hors ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","420","191","313884","299414","16742127666"
"Ile-de-France","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","93666","86816","166239","165888","6791746865"
"Ile-de-France","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2 - Petites entreprises","9631","7627","197632","181658","8844725725"
"Ile-de-France","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3 - Moyennes entreprises","2271","1439","233764","212516","11081510148"
"Ile-de-France","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4 - Grandes entreprises","567","292","322799","285086","15212094179"
"Ile-de-France","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","1649","1440","4308","3876","s"
"Ile-de-France","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","270","204","4883","4067","123523204"
"Ile-de-France","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","22","17","s","s","349140322"
"Ile-de-France","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","4 - Grandes entreprises","2","1","s","s","s"
"Ile-de-France","Public","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","632","256","2068","2223","64600019"
"Ile-de-France","Public","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","610","170","14055","13237","369375108"
"Ile-de-France","Public","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","194","122","19435","17615","504826236"
"Ile-de-France","Public","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","24","13","10480","9157","298531131"
"Ile-de-France","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","4","2","s","s","s"
"Ile-de-France","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","11","2","s","s","s"
"Ile-de-France","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","6","1","s","s","s"
"Ile-de-France","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","8","2","s","s","s"
"Ile-de-France","Public","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","1","0","s","s","s"
"Ile-de-France","Public","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","5","0","s","s","s"
"Ile-de-France","Public","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","4 - Grandes entreprises","2","1","s","s","s"
"Ile-de-France","Public","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","79","12","356","364","s"
"Ile-de-France","Public","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","112","28","2505","2450","78915050"
"Ile-de-France","Public","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","58","22","5734","5468","s"
"Ile-de-France","Public","ARTS SPECTACLES (RZ1)","Ensemble","4 - Grandes entreprises","18","14","14238","13906","540356637"
"Ile-de-France","Public","COMMERCE (GZ)","Ensemble","1 - Micro entreprise","3","0","7","s","s"
"Ile-de-France","Public","COMMERCE (GZ)","Ensemble","2 - Petites entreprises","5","0","120","121","4476519"
"Ile-de-France","Public","COMMERCE (GZ)","Ensemble","3 - Moyennes entreprises","2","0","s","s","s"
"Ile-de-France","Public","COMMERCE (GZ)","Ensemble","4 - Grandes entreprises","2","1","s","s","s"
"Ile-de-France","Public","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","3275","85","18045","17855","611713689"
"Ile-de-France","Public","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","3632","313","71412","65675","2174566223"
"Ile-de-France","Public","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","1293","1113","114515","106294","4022506515"
"Ile-de-France","Public","ENSEIGNEMENT (PZ)","Ensemble","4 - Grandes entreprises","84","53","56689","51961","1834296955"
"Ile-de-France","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","123","4","502","504","s"
"Ile-de-France","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","69","4","1386","1305","32085241"
"Ile-de-France","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","6","4","467","319","s"
"Ile-de-France","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","181","150","s","s","s"
"Ile-de-France","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","131","26","3516","3460","101358605"
"Ile-de-France","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","35","10","3907","3752","131563826"
"Ile-de-France","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","7","2","s","s","s"
"Ile-de-France","Public","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","2","2","s","s","s"
"Ile-de-France","Public","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","95","2","s","s","s"
"Ile-de-France","Public","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","56","3","s","s","s"
"Ile-de-France","Public","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","29","6","3457","2612","93760938"
"Ile-de-France","Public","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","100","48","180968","166918","5779901042"
"Ile-de-France","Public","SERVICES DIVERS","Ensemble","1 - Micro entreprise","2047","925","7773","8049","268225979"
"Ile-de-France","Public","SERVICES DIVERS","Ensemble","2 - Petites entreprises","1835","450","41185","39603","1404023193"
"Ile-de-France","Public","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","958","398","105042","99224","3786359771"
"Ile-de-France","Public","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","573","352","490787","462058","16925045291"
"Ile-de-France","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1 - Micro entreprise","68","15","243","269","10860171"
"Ile-de-France","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2 - Petites entreprises","128","7","3149","3084","99589365"
"Ile-de-France","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3 - Moyennes entreprises","44","8","4797","4663","204396006"
"Ile-de-France","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4 - Grandes entreprises","34","9","32215","30809","1552923246"
"Ile-de-France","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","170","10","769","777","21760664"
"Ile-de-France","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","84","16","1892","1868","55058719"
"Ile-de-France","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","4","3","273","303","8692384"
"La Réunion","ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","229","162","s","s","s"
"La Réunion","ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","155","81","3422","2984","86033898"
"La Réunion","ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","44","13","3887","3292","89481936"
"La Réunion","ESS","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","3","3","s","s","s"
"La Réunion","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","88","20","338","339","15352413"
"La Réunion","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","27","2","s","s","s"
"La Réunion","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","4","2","s","s","s"
"La Réunion","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"La Réunion","ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","11","11","s","s","s"
"La Réunion","ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","4","3","s","s","s"
"La Réunion","ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","2","2","s","s","s"
"La Réunion","ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","132","122","s","s","s"
"La Réunion","ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","9","9","s","s","s"
"La Réunion","ESS","COMMERCE (GZ)","Ensemble","1 - Micro entreprise","15","5","60","54","1840908"
"La Réunion","ESS","COMMERCE (GZ)","Ensemble","2 - Petites entreprises","3","3","60","59","2203015"
"La Réunion","ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","82","72","s","s","6998576"
"La Réunion","ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","40","36","s","s","s"
"La Réunion","ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","9","8","s","s","s"
"La Réunion","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","10","6","s","s","s"
"La Réunion","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","2","2","s","s","s"
"La Réunion","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","14","11","s","s","s"
"La Réunion","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","10","8","s","s","s"
"La Réunion","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","2","2","s","s","s"
