"","EPCI","jurid2","typo2","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"9248",246200729,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",1,"s","s","s","s","62","CA du Boulonnais"
"9249",246200729,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",28,"753","661.01","22445731","711","62","CA du Boulonnais"
"9250",246200729,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",5,"66","53.26","2189879","63","62","CA du Boulonnais"
"9251",246200729,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",62,"2229","1579.03","39111059","2010","62","CA du Boulonnais"
"9252",246200729,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",22,"750","610.61","16797725","714","62","CA du Boulonnais"
"9253",246200729,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",7,"506","334.64","7890598","475","62","CA du Boulonnais"
"9254",246200729,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",3,"s","s","s","s","62","CA du Boulonnais"
"9255",246200729,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",2,"s","s","s","s","62","CA du Boulonnais"
"9256",246200729,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",28,"556","337.4","8301675","422","62","CA du Boulonnais"
"9257",246200729,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",23,"32","18.64","609263","18","62","CA du Boulonnais"
"9258",246200729,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",47,"179","122.01","3095513","134","62","CA du Boulonnais"
"9259",246200729,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",59,"209","133.94","3736364","160","62","CA du Boulonnais"
"9260",246200729,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",27,"479","308.98","7623204","387","62","CA du Boulonnais"
"9261",246200729,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",255,"3963","2890.59","79113926","3498","62","CA du Boulonnais"
"9262",246200729,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",532,"8511","7941.07","256043637","8336","62","CA du Boulonnais"
"9263",246200729,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",150,"675","593.36","26336945","634","62","CA du Boulonnais"
"9264",246200729,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",121,"3670","3161.39","93468923","3565","62","CA du Boulonnais"
"9265",246200729,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",189,"3824","3178.36","107115670","3543","62","CA du Boulonnais"
"9266",246200729,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",33,"3070","2682.32","74294972","2965","62","CA du Boulonnais"
"9267",246200729,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",10,"2304","2157.92","60994529","2268","62","CA du Boulonnais"
"9268",246200729,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",6,"155","86.78","1873638","134","62","CA du Boulonnais"
"9269",246200729,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","s","62","CA du Boulonnais"
"9270",246200729,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",3,"s","s","s","s","62","CA du Boulonnais"
"9271",246200729,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",13,"432","350.28","9221455","398","62","CA du Boulonnais"
"9272",246200729,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",12,"s","s","s","s","62","CA du Boulonnais"
"9273",246200729,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",19,"195","139.77","4739943","149","62","CA du Boulonnais"
"9274",246200729,"3-TOTAL-HORS ESS","8-NON-CLASSES",1,"s","s","s","s","62","CA du Boulonnais"
"9275",246200729,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",2078,"19326","15438.88","457907757","17206","62","CA du Boulonnais"
"9276",246200729,"3-TOTAL-HORS ESS","TOUS SECTEURS",3135,"39535","33363.4","1026959858","36641","62","CA du Boulonnais"
"9277",246300701,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",17,"516","463.84","16743120","509","63","Clermont Auvergne Métropole"
"9278",246300701,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",140,"3158","3142.66","142903764","3107","63","Clermont Auvergne Métropole"
"9279",246300701,"1-TOTAL-ESS","3-ENSEIGNEMENT",100,"2068","1695.59","59217128","1895","63","Clermont Auvergne Métropole"
"9280",246300701,"1-TOTAL-ESS","4-SANTÉ HUMAINE",24,"2312","2006.99","71504928","2248","63","Clermont Auvergne Métropole"
"9281",246300701,"1-TOTAL-ESS","5-ACTION SOCIALE",173,"4303","3260.46","84770357","4014","63","Clermont Auvergne Métropole"
"9282",246300701,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",51,"1506","1248.42","36046100","1431","63","Clermont Auvergne Métropole"
"9283",246300701,"1-TOTAL-ESS","5B-AIDE A DOMICILE",16,"1014","602.29","14039762","894","63","Clermont Auvergne Métropole"
"9284",246300701,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",10,"362","290.74","5035688","351","63","Clermont Auvergne Métropole"
"9285",246300701,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",11,"138","117.58","2722173","135","63","Clermont Auvergne Métropole"
"9286",246300701,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",85,"1283","1001.43","26926634","1203","63","Clermont Auvergne Métropole"
"9287",246300701,"1-TOTAL-ESS","6-ARTS, SPECTACLES",118,"232","250.91","9041515","182","63","Clermont Auvergne Métropole"
"9288",246300701,"1-TOTAL-ESS","7-SPORT ET LOISIRS",188,"812","421.63","10992868","553","63","Clermont Auvergne Métropole"
"9289",246300701,"1-TOTAL-ESS","8-NON-CLASSES",319,"1160","826.2","24592859","950","63","Clermont Auvergne Métropole"
"9290",246300701,"1-TOTAL-ESS","9-SERVICES DIVERS",170,"2280","1915.85","58524854","2084","63","Clermont Auvergne Métropole"
"9291",246300701,"1-TOTAL-ESS","TOUS SECTEURS",1249,"16841","13984.13","478291393","15542","63","Clermont Auvergne Métropole"
"9292",246300701,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",5,"136","111.47","2942758","132","63","Clermont Auvergne Métropole"
"9293",246300701,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",7,"22","20.49","945865","21","63","Clermont Auvergne Métropole"
"9294",246300701,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",96,"2026","1655.59","58151911","1859","63","Clermont Auvergne Métropole"
"9295",246300701,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",17,"2274","1977.83","69813457","2211","63","Clermont Auvergne Métropole"
"9296",246300701,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",164,"4071","3066.36","79593696","3793","63","Clermont Auvergne Métropole"
"9297",246300701,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",47,"1348","1114.09","32363506","1281","63","Clermont Auvergne Métropole"
"9298",246300701,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",14,"943","545.32","12639268","826","63","Clermont Auvergne Métropole"
"9299",246300701,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",10,"362","290.74","5035688","351","63","Clermont Auvergne Métropole"
"9300",246300701,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",11,"138","117.58","2722173","135","63","Clermont Auvergne Métropole"
"9301",246300701,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",82,"1280","998.63","26833061","1200","63","Clermont Auvergne Métropole"
"9302",246300701,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",115,"230","246.94","8941894","180","63","Clermont Auvergne Métropole"
"9303",246300701,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",188,"812","421.63","10992868","553","63","Clermont Auvergne Métropole"
"9304",246300701,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",318,"1156","824.18","24532349","946","63","Clermont Auvergne Métropole"
"9305",246300701,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",129,"1799","1531.1","45970276","1649","63","Clermont Auvergne Métropole"
"9306",246300701,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",1039,"12526","9855.59","301885074","11344","63","Clermont Auvergne Métropole"
"9307",246300701,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1598,"29591","28609.37","1235168340","29189","63","Clermont Auvergne Métropole"
"9308",246300701,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",470,"2249","2041.12","96906181","2153","63","Clermont Auvergne Métropole"
"9309",246300701,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",351,"10775","9270.4","337147523","9700","63","Clermont Auvergne Métropole"
"9310",246300701,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",409,"12165","10280.11","332952742","11418","63","Clermont Auvergne Métropole"
"9311",246300701,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",116,"4705","3527.02","94241930","4161","63","Clermont Auvergne Métropole"
"9312",246300701,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",30,"1806","1511.93","40720710","1679","63","Clermont Auvergne Métropole"
"9313",246300701,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",24,"s","s","s","s","63","Clermont Auvergne Métropole"
"9314",246300701,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","s","63","Clermont Auvergne Métropole"
"9315",246300701,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",28,"645","289.18","7134899","401","63","Clermont Auvergne Métropole"
"9316",246300701,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",32,"1420","1251.28","35612074","1365","63","Clermont Auvergne Métropole"
"9317",246300701,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",28,"s","s","s","s","63","Clermont Auvergne Métropole"
"9318",246300701,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",68,"419","284.43","20093815","347","63","Clermont Auvergne Métropole"
"9319",246300701,"3-TOTAL-HORS ESS","8-NON-CLASSES",2,"s","s","s","s","63","Clermont Auvergne Métropole"
"9320",246300701,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",6200,"80192","65628.3","2101052753","71882","63","Clermont Auvergne Métropole"
"9321",246300701,"3-TOTAL-HORS ESS","TOUS SECTEURS",9242,"140368","119928.8","4227699254","129111","63","Clermont Auvergne Métropole"
"9322",246700488,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",13,"332","278.83","9604546","326","67","Eurométropole de Strasbourg"
"9323",246700488,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",188,"4655","4645.82","234811171","4616","67","Eurométropole de Strasbourg"
"9324",246700488,"1-TOTAL-ESS","3-ENSEIGNEMENT",282,"3342","2254.2","74071294","2618","67","Eurométropole de Strasbourg"
"9325",246700488,"1-TOTAL-ESS","4-SANTÉ HUMAINE",51,"2583","2247.32","82522200","2510","67","Eurométropole de Strasbourg"
"9326",246700488,"1-TOTAL-ESS","5-ACTION SOCIALE",345,"12332","9637.82","246380518","11452","67","Eurométropole de Strasbourg"
"9327",246700488,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",104,"4902","4138.74","113601360","4704","67","Eurométropole de Strasbourg"
"9328",246700488,"1-TOTAL-ESS","5B-AIDE A DOMICILE",13,"2196","1586.16","35659266","1960","67","Eurométropole de Strasbourg"
"9329",246700488,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",13,"1066","875.92","15188903","1035","67","Eurométropole de Strasbourg"
"9330",246700488,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",79,"1315","956.94","23086667","1149","67","Eurométropole de Strasbourg"
"9331",246700488,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",136,"2853","2080.06","58844322","2604","67","Eurométropole de Strasbourg"
"9332",246700488,"1-TOTAL-ESS","6-ARTS, SPECTACLES",271,"429","415.8","13735686","303","67","Eurométropole de Strasbourg"
"9333",246700488,"1-TOTAL-ESS","7-SPORT ET LOISIRS",100,"1063","720.02","17303400","912","67","Eurométropole de Strasbourg"
"9334",246700488,"1-TOTAL-ESS","8-NON-CLASSES",506,"2721","1857.71","55862703","2303","67","Eurométropole de Strasbourg"
"9335",246700488,"1-TOTAL-ESS","9-SERVICES DIVERS",247,"2871","2371.23","75947721","2673","67","Eurométropole de Strasbourg"
"9336",246700488,"1-TOTAL-ESS","TOUS SECTEURS",2003,"30328","24428.75","810239239","27713","67","Eurométropole de Strasbourg"
"9337",246700488,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","67","Eurométropole de Strasbourg"
"9338",246700488,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",4,"s","s","s","s","67","Eurométropole de Strasbourg"
"9339",246700488,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",272,"2889","1864.81","60844089","2183","67","Eurométropole de Strasbourg"
"9340",246700488,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",41,"1152","950.33","36710571","1108","67","Eurométropole de Strasbourg"
"9341",246700488,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",324,"11243","8722.82","220825550","10412","67","Eurométropole de Strasbourg"
"9342",246700488,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",88,"3964","3335.51","91054517","3801","67","Eurométropole de Strasbourg"
"9343",246700488,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",12,"2161","1573.98","35396208","1938","67","Eurométropole de Strasbourg"
"9344",246700488,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",13,"1066","875.92","15188903","1035","67","Eurométropole de Strasbourg"
"9345",246700488,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",77,"1256","904.71","21821136","1090","67","Eurométropole de Strasbourg"
"9346",246700488,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",134,"2796","2032.7","57364786","2548","67","Eurométropole de Strasbourg"
"9347",246700488,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",269,"418","406.09","13459131","294","67","Eurométropole de Strasbourg"
"9348",246700488,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",100,"1063","720.02","17303400","912","67","Eurométropole de Strasbourg"
"9349",246700488,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",501,"2704","1841.59","55142158","2286","67","Eurométropole de Strasbourg"
"9350",246700488,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",199,"2084","1735.47","56034405","1951","67","Eurométropole de Strasbourg"
"9351",246700488,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",1712,"21654","16327.27","463982767","19246","67","Eurométropole de Strasbourg"
"9352",246700488,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2413,"31371","29567.03","1175067188","30636","67","Eurométropole de Strasbourg"
"9353",246700488,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",757,"8541","7791.41","400664418","8336","67","Eurométropole de Strasbourg"
"9354",246700488,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",549,"18487","14702.75","542070548","15790","67","Eurométropole de Strasbourg"
"9355",246700488,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",1030,"18208","15026.95","488867814","16835","67","Eurométropole de Strasbourg"
"9356",246700488,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",154,"3641","2361.21","60670877","2942","67","Eurométropole de Strasbourg"
"9357",246700488,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",12,"585","473.33","13377020","533","67","Eurométropole de Strasbourg"
"9358",246700488,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",41,"1433","732.82","16063186","1105","67","Eurométropole de Strasbourg"
"9359",246700488,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",87,"804","462.84","10898036","543","67","Eurométropole de Strasbourg"
"9360",246700488,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",14,"819","692.22","20332635","761","67","Eurométropole de Strasbourg"
"9361",246700488,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",47,"839","770.42","28532349","716","67","Eurométropole de Strasbourg"
"9362",246700488,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",81,"628","362.7","16378050","419","67","Eurométropole de Strasbourg"
"9363",246700488,"3-TOTAL-HORS ESS","8-NON-CLASSES",6,"69","38.38","1566193","68","67","Eurométropole de Strasbourg"
"9364",246700488,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",11615,"146540","120160.09","4146806608","132126","67","Eurométropole de Strasbourg"
"9365",246700488,"3-TOTAL-HORS ESS","TOUS SECTEURS",16652,"228324","190780.94","6860624045","207868","67","Eurométropole de Strasbourg"
"9366",246800726,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",5,"180","153.01","5373005","174","68","CA Colmar Agglomération"
"9367",246800726,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",47,"769","734.95","32113442","760","68","CA Colmar Agglomération"
"9368",246800726,"1-TOTAL-ESS","3-ENSEIGNEMENT",55,"595","411.79","13271742","465","68","CA Colmar Agglomération"
"9369",246800726,"1-TOTAL-ESS","4-SANTÉ HUMAINE",13,"1149","980.88","37608941","1127","68","CA Colmar Agglomération"
"9370",246800726,"1-TOTAL-ESS","5-ACTION SOCIALE",74,"2046","1576.25","38558900","1930","68","CA Colmar Agglomération"
"9371",246800726,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",26,"944","738.36","19315039","906","68","CA Colmar Agglomération"
"9372",246800726,"1-TOTAL-ESS","5B-AIDE A DOMICILE",2,"s","s","s","s","68","CA Colmar Agglomération"
"9373",246800726,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",4,"s","s","s","s","68","CA Colmar Agglomération"
"9374",246800726,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",15,"264","160.87","3912033","222","68","CA Colmar Agglomération"
"9375",246800726,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",27,"521","400.41","11199910","491","68","CA Colmar Agglomération"
"9376",246800726,"1-TOTAL-ESS","6-ARTS, SPECTACLES",25,"66","77.16","2351775","60","68","CA Colmar Agglomération"
"9377",246800726,"1-TOTAL-ESS","7-SPORT ET LOISIRS",25,"209","66.05","1717537","100","68","CA Colmar Agglomération"
"9378",246800726,"1-TOTAL-ESS","8-NON-CLASSES",100,"418","311.76","10494387","360","68","CA Colmar Agglomération"
"9379",246800726,"1-TOTAL-ESS","9-SERVICES DIVERS",58,"1429","1176.86","37202220","1245","68","CA Colmar Agglomération"
"9380",246800726,"1-TOTAL-ESS","TOUS SECTEURS",402,"6861","5488.71","178691949","6221","68","CA Colmar Agglomération"
"9381",246800726,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","68","CA Colmar Agglomération"
"9382",246800726,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",54,"449","278.68","8838462","325","68","CA Colmar Agglomération"
"9383",246800726,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",10,"s","s","s","s","68","CA Colmar Agglomération"
"9384",246800726,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",69,"1927","1475.76","35953596","1811","68","CA Colmar Agglomération"
"9385",246800726,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",22,"843","654.73","17272840","805","68","CA Colmar Agglomération"
"9386",246800726,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",2,"s","s","s","s","68","CA Colmar Agglomération"
"9387",246800726,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",4,"s","s","s","s","68","CA Colmar Agglomération"
"9388",246800726,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",15,"264","160.87","3912033","222","68","CA Colmar Agglomération"
"9389",246800726,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",26,"503","383.55","10636805","473","68","CA Colmar Agglomération"
"9390",246800726,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",25,"66","77.16","2351775","60","68","CA Colmar Agglomération"
"9391",246800726,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",25,"209","66.05","1717537","100","68","CA Colmar Agglomération"
"9392",246800726,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",100,"418","311.76","10494387","360","68","CA Colmar Agglomération"
"9393",246800726,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",47,"720","484.77","14793040","547","68","CA Colmar Agglomération"
"9394",246800726,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",332,"4103","2941.88","84261645","3505","68","CA Colmar Agglomération"
"9395",246800726,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",805,"10692","10084.03","389181399","10465","68","CA Colmar Agglomération"
"9396",246800726,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",178,"617","541.49","25449392","594","68","CA Colmar Agglomération"
"9397",246800726,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",131,"3563","2706.84","90062218","3090","68","CA Colmar Agglomération"
"9398",246800726,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",199,"5953","4886.29","165016831","5429","68","CA Colmar Agglomération"
"9399",246800726,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",27,"718","519.37","14166369","646","68","CA Colmar Agglomération"
"9400",246800726,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",8,"389","334.99","9955159","371","68","CA Colmar Agglomération"
"9401",246800726,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",10,"279","146.17","3115850","228","68","CA Colmar Agglomération"
"9402",246800726,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",6,"22","13.54","281562","20","68","CA Colmar Agglomération"
"9403",246800726,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",3,"28","24.67","813798","27","68","CA Colmar Agglomération"
"9404",246800726,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",8,"s","s","s","s","68","CA Colmar Agglomération"
"9405",246800726,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",24,"103","90.52","2060957","57","68","CA Colmar Agglomération"
"9406",246800726,"3-TOTAL-HORS ESS","8-NON-CLASSES",2,"s","s","s","s","68","CA Colmar Agglomération"
"9407",246800726,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",2714,"26159","22294.74","705548735","24365","68","CA Colmar Agglomération"
"9408",246800726,"3-TOTAL-HORS ESS","TOUS SECTEURS",4088,"47843","41155.1","1392855267","44682","68","CA Colmar Agglomération"
"9409",247000011,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","70","CA de Vesoul"
"9410",247000011,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",23,"242","215.51","8910738","236","70","CA de Vesoul"
"9411",247000011,"1-TOTAL-ESS","3-ENSEIGNEMENT",14,"125","85.61","2610534","101","70","CA de Vesoul"
"9412",247000011,"1-TOTAL-ESS","4-SANTÉ HUMAINE",10,"261","216.61","8553895","256","70","CA de Vesoul"
"9413",247000011,"1-TOTAL-ESS","5-ACTION SOCIALE",56,"1820","1393.36","35205835","1704","70","CA de Vesoul"
"9414",247000011,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",13,"614","498.6","14098597","590","70","CA de Vesoul"
"9415",247000011,"1-TOTAL-ESS","5B-AIDE A DOMICILE",16,"401","272.89","7234538","375","70","CA de Vesoul"
"9416",247000011,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",3,"504","415.93","7870655","492","70","CA de Vesoul"
"9417",247000011,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",24,"301","205.94","6002045","247","70","CA de Vesoul"
"9418",247000011,"1-TOTAL-ESS","6-ARTS, SPECTACLES",8,"s","s","s","s","70","CA de Vesoul"
"9419",247000011,"1-TOTAL-ESS","7-SPORT ET LOISIRS",32,"55","34.95","943725","42","70","CA de Vesoul"
"9420",247000011,"1-TOTAL-ESS","8-NON-CLASSES",53,"562","444.01","11501043","515","70","CA de Vesoul"
"9421",247000011,"1-TOTAL-ESS","9-SERVICES DIVERS",43,"420","316.66","9100429","366","70","CA de Vesoul"
"9422",247000011,"1-TOTAL-ESS","TOUS SECTEURS",241,"3564","2780.01","79272661","3290","70","CA de Vesoul"
"9423",247000011,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","70","CA de Vesoul"
"9424",247000011,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",14,"125","85.61","2610534","101","70","CA de Vesoul"
"9425",247000011,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",7,"227","187.24","7451544","222","70","CA de Vesoul"
"9426",247000011,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",56,"1820","1393.36","35205835","1704","70","CA de Vesoul"
"9427",247000011,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",13,"614","498.6","14098597","590","70","CA de Vesoul"
"9428",247000011,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",16,"401","272.89","7234538","375","70","CA de Vesoul"
"9429",247000011,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",3,"504","415.93","7870655","492","70","CA de Vesoul"
"9430",247000011,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",24,"301","205.94","6002045","247","70","CA de Vesoul"
"9431",247000011,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",8,"s","s","s","s","70","CA de Vesoul"
"9432",247000011,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",32,"55","34.95","943725","42","70","CA de Vesoul"
"9433",247000011,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",53,"562","444.01","11501043","515","70","CA de Vesoul"
"9434",247000011,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",39,"384","282.28","8027459","332","70","CA de Vesoul"
"9435",247000011,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",210,"3228","2477.71","67083748","2963","70","CA de Vesoul"
