"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Apprentis",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ordinaires","4116"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Stagiaires",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Aides",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Apprentis",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ordinaires","586"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Aides",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Apprentis",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Ordinaires","859"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Aides",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Aides",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Apprentis",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ordinaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Stagiaires",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Aides",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Apprentis",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ordinaires","392"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Aides","53"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Ordinaires","1298"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Aides",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Apprentis",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires","325"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Aides",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Apprentis",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ordinaires","6624"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Stagiaires",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Aides",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ordinaires","701"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Aides",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Apprentis",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Ordinaires","1770"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Aides",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Aides",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Apprentis",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ordinaires",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Aides",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Apprentis",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ordinaires","422"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Aides",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Ordinaires","418"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Aides",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Aides",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Apprentis",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Stagiaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","1245"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","163"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","2972"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","444"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","1883"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","683"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","1735"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","292"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble",NA
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","428"
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","83"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","1247"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","157"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","65"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","27"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","2892"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","1054"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","113"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","5"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","683"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","88"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble",NA
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble",NA
"Corse","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble",NA
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble",NA
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble",NA
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble",NA
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble",NA
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble",NA
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","76"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","29"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","3696"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","1508"
"Guadeloupe","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble",NA
"Guadeloupe","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","220"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","67"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","20"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","7"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","3696"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","1542"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","199"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","164"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","742"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","323"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ensemble",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ensemble",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","10798"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","6220"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","456"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","212"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble",NA
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble",NA
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble",NA
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble",NA
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ensemble",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","2904"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","1309"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble",NA
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","447"
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","14"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","1178"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","173"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","238"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","93"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","4753"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","2011"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","402"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","33"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","368"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","73"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","134"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","76"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","3531"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","1326"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Stagiaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Stagiaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Stagiaires",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Apprentis",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","1840"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Stagiaires",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Apprentis",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","675"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","1662"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Stagiaires",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","278"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Stagiaires",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides",NA
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires",NA
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Apprentis",NA
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires",NA
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides",NA
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis",NA
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires",NA
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides",NA
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires",NA
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires",NA
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides",NA
