"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"94","ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","202","57","3241","3197","155498855"
"94","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","53","12","1397","1314","53920926"
"94","ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","2523","2044","29822","25544","821217601"
"94","ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","33","5","1254","1181","36824702"
"94","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","34087","29112","329453","308388","12963061022"
"94","Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","1431","363","139975","131729","4584468034"
"95","ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","127","20","1548","1506","61797041"
"95","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","41","3","516","473","16994645"
"95","ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","1985","1591","20434","17523","521099309"
"95","ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","22","6","1629","1437","47483502"
"95","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","26502","22400","244633","224782","8552058761"
"95","Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","1632","546","86334","80538","2659818967"
"971","ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","91","31","840","849","44037340"
"971","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","36","8","299","285","12598270"
"971","ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","921","712","9280","8156","235662869"
"971","ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","3","0","156","141","4596308"
"971","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","9887","8639","57682","53764","1817592910"
"971","Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","623","217","39284","37737","1538716916"
"972","ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","98","34","947","936","50161935"
"972","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","32","9","","",""
"972","ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","915","776","9673","8158","241921161"
"972","ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","5","1","","",""
"972","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","9900","8600","61257","57649","1913036227"
"972","Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","615","228","41232","38957","1573523907"
"973","ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","21","8","157","139","6371811"
"973","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","11","1","","",""
"973","ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","380","280","4051","3705","123300838"
"973","ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","1","0","","",""
"973","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","3881","3259","23508","21934","777110936"
"973","Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","377","127","25522","23959","991218509"
"974","ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","149","71","2374","2104","94171144"
"974","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","41","8","","",""
"974","ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","1892","1617","18780","16626","465111362"
"974","ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","42","2","","",""
"974","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","21474","18367","122602","116342","3648853178"
"974","Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","981","250","84638","78576","3089895981"
"1","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","1","0","","",""
"1","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","0","","",""
"1","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","44","35","","",""
"1","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","35","31","","",""
"1","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","23","0","1517","1269","22290800"
"1","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","80","32","2049","1609",""
"1","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","111","38","3827","3354","94150844"
"1","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","","",""
"1","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","33","25","","",""
"1","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","20","16","","",""
"1","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","","",""
"1","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1","1","","",""
"1","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","21","14","732","671","18038006"
"1","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","1","","",""
"1","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","0","","",""
"1","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","22","17","","",""
"1","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","31","20","2507","2313","63766720"
"2","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","","",""
"2","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","23","19","","",""
"2","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","24","15","","","12575300"
"2","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","17","4","1300","1173","17600477"
"2","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","77","39","1382","1119",""
"2","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","82","16","2135","1832","51235782"
"2","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","4","0","","",""
"2","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","5","0","30","23",""
"2","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","9","0","","",""
"2","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","20","14","","",""
"2","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","14","10","","",""
"2","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","","",""
"2","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4","4","","",""
"2","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","21","12","1206","1078","28571508"
"2","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","15","5","648","497",""
"2","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","2","0","","",""
"2","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","41","31","","",""
"2","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","37","20","2344","2085","55892456"
"3","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","","",""
"3","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","3","0","","",""
"3","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","8","8","","",""
"3","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","23","20","","",""
"3","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","16","5","","",""
"3","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","79","45","735","640","16578658"
"3","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","78","26","2128","1889","53318975"
"3","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","","",""
"3","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","6","2","","",""
"3","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","9","8","","",""
"3","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","","",""
"3","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","5","5","107","87","2394372"
"3","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","14","8","501","466","12201409"
"3","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","","",""
"3","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","9","4","","",""
"3","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","21","15","290","272","8088209"
"3","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","34","23","2927","2771","78563720"
"4","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","23","23","","",""
"4","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","32","31","","",""
"4","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","6","2","","",""
"4","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","45","26","559","433","11294981"
"4","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","43","18","","",""
"4","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","","",""
"4","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","2","","",""
"4","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3","2","","",""
"4","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","9","7","","",""
"4","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","1","","",""
"4","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","2","1","","",""
"4","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","12","10","166","139","3473801"
"4","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","8","6","","",""
"5","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","2","","",""
"5","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","21","20","","",""
"5","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","13","12","331","235","5341804"
"5","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","3","0","","",""
"5","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","45","25","","",""
"5","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","38","9","1612","1349","35868353"
"5","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","2","","",""
"5","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","9","7","120","84","1711712"
"5","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","","",""
"5","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","3","167","144","3711983"
"5","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","1","","",""
"5","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","9","8","","",""
"5","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","6","3","401","349","8805360"
"6","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","2","1","","",""
"6","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","1","1","","",""
"6","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","","",""
"6","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","1","","",""
"6","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","4","0","","",""
"6","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","2","0","","",""
"6","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","35","24","","",""
"6","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","51","44","1014","686","15301882"
"6","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","11","2","","",""
"6","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","135","49","2392","2093","57367303"
"6","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","109","33","3669","3315","97302676"
"6","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","6","2","","",""
"6","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","63","24","630","492","10930146"
"6","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","123","87","2768","1887","40040764"
"6","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","","",""
"6","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","7","6","","",""
"6","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","111","81","4390","3929","111419479"
"6","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","5","0","","",""
"6","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","7","0","121","116","2564941"
"6","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","54","43","","",""
"6","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","17","14","1505","1445","39659466"
"7","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","1","","",""
"7","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","1","1","","",""
"7","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","2","0","","",""
"7","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","","",""
"7","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","1","0","","",""
"7","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","13","1","","",""
"7","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","31","23","","",""
"7","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","33","23","","",""
"7","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","10","1","","",""
"7","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","66","34","","",""
"7","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","68","26","1681","1425","40120608"
"7","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","","",""
"7","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","5","5","","",""
"7","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","7","7","","",""
"7","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2","2","","",""
"7","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","10","9","420","351","9703220"
"7","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","5","0","","",""
"7","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","1","","",""
"7","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","18","16","","",""
"7","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","43","20","2431","2184","59064933"
"8","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","1","0","","",""
"8","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","0","","",""
"8","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","11","4","","",""
"8","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","11","9","707","430","10143190"
"8","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","9","2","","",""
"8","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","83","64","","",""
"8","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","30","14","1233","1061","28633675"
"8","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","","",""
"8","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","16","12","","",""
"8","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","11","8","277","193","3982346"
"8","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1","1","","",""
"8","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","9","3","302","272","6964240"
"8","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","0","","",""
"8","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","1","0","","",""
"8","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","21","15","209","",""
"8","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","31","7","1470","1336","38115244"
"9","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4","3","","",""
"9","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","10","5","554","449","10176138"
"9","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","13","2","","",""
"9","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","31","20","273","196","5220894"
"9","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","53","13","","",""
"9","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","1","","",""
"9","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","6","3","","",""
"9","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","15","9","185","122","2493907"
"9","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1","0","","",""
"9","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","4","","",""
"9","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","","",""
"9","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","1","0","","",""
"9","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","7","5","","",""
"9","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","24","15","","",""
"10","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","9","5","","",""
"10","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","46","42","952","735","16372866"
"10","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","16","4","1053","880","16533762"
"10","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","56","31","","",""
"10","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","60","9","","",""
"10","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","","",""
"10","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","1","","",""
"10","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","15","13","","",""
"10","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3","2","","",""
"10","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","13","10","","",""
"10","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","","",""
"10","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","2","1","","",""
"10","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","13","12","","",""
"10","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","23","15","","",""
"11","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","","",""
"11","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","8","8","","",""
"11","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","15","10","","",""
"11","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","28","5","1204","991","16178187"
"11","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","64","31","1007","822","22072308"
"11","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","69","16","2192","1834","51666981"
"11","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","0","","",""
"11","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","9","7","","",""
"11","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","26","17","","",""
"11","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3","3","12","6","149694"
"11","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","17","14","859","774","20932222"
"11","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","","",""
"11","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","7","1","","",""
"11","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","26","19","2050","1863","48110205"
"11","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","25","14","1561","1449","41678934"
"12","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","0","","",""
"12","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","11","9","","",""
"12","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","69","62","","",""
"12","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","9","2","","",""
"12","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","54","39","653","532","14928333"
"12","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","90","53","","",""
"12","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","8","3","","",""
"12","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","10","8","","",""
"12","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","6","2","","",""
"12","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","10","8","","",""
"12","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","0","","",""
"12","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","15","13","","",""
"12","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","27","16","","",""
"13","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","1","1","","",""
"13","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","8","0","","",""
"13","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","1","0","","",""
"13","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","1","","",""
"13","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","147","79","","",""
"13","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","129","101","6600","4694","104572697"
"13","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","52","15","3346","2982","53175173"
"13","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","377","219","","",""
"13","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","268","90","9755","8420","244508185"
"13","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","1","0","","",""
"13","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","5","1","","",""
"13","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","148","61","","1071","23477075"
"13","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","145","103","","",""
"13","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2","2","","",""
"13","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","11","9","","",""
"13","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","139","115","7141","6346","179998732"
"13","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","10","3","","89","2103891"
"13","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","6","1","","",""
"13","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","2","2","","",""
"13","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","73","58","","",""
"13","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","38","19","2726","2522","71493605"
"14","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","1","1","","",""
"14","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","7","0","","",""
"14","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","3","0","","",""
"14","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","1","0","","",""
"14","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","13","0","","",""
"14","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","24","21","206","164",""
"14","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","75","68","","",""
"14","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","23","6","","",""
"14","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","132","63","","",""
"14","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","81","23","3198","2833","81135431"
"14","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","6","2","","",""
"14","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","32","23","","",""
"14","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","27","19","","",""
"14","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2","1","","",""
"14","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2","1","","",""
"14","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","54","44","2598","2214","57297397"
"14","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","","",""
"14","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","4","0","","",""
"14","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","48","44","","",""
"14","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","24","15","1861","1693","46316972"
"15","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","2","","",""
"15","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","24","22","","",""
"15","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","10","3","","",""
"15","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","52","23","1062","828","19473025"
"15","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","49","13","1940","1671","44816416"
"15","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","1","0","","",""
"15","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","1","","",""
"15","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","4","4","","",""
"15","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","1","","",""
"15","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","","",""
"15","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","0","","",""
