"","EPCI","jurid2","typo1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"18056",245300223,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",6,"6","2.28","53804","3","53","CC du Pays de Meslay-Grez"
"18057",245300223,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",8,"46","32.43","920077","40","53","CC du Pays de Meslay-Grez"
"18058",245300223,"3-TOTAL-HORS ESS","TOUS SECTEURS",359,"2444","2142.7","62064851","2289","53","CC du Pays de Meslay-Grez"
"18059",245300223,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",7,"9","8.77","511063","9","53","CC du Pays de Meslay-Grez"
"18060",245300223,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",28,"147","138.67","4282533","144","53","CC du Pays de Meslay-Grez"
"18061",245300223,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",7,"20","16.12","472130","17","53","CC du Pays de Meslay-Grez"
"18062",245300223,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"139","116.95","3031278","132","53","CC du Pays de Meslay-Grez"
"18063",245300223,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",24,"92","72.74","1634910","78","53","CC du Pays de Meslay-Grez"
"18064",245300223,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",161,"1120","1045.74","30475822","1083","53","CC du Pays de Meslay-Grez"
"18065",245300223,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",129,"917","743.71","21657115","826","53","CC du Pays de Meslay-Grez"
"18066",245300355,"1-TOTAL-ESS","TOUS SECTEURS",73,"425","359.22","10765949","386","53","CC de l'Ernée"
"18067",245300355,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"35","33.69","1564206","34","53","CC de l'Ernée"
"18068",245300355,"1-TOTAL-ESS","2-ENSEIGNEMENT",13,"119","109.78","3398781","113","53","CC de l'Ernée"
"18069",245300355,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","53","CC de l'Ernée"
"18070",245300355,"1-TOTAL-ESS","4-ACTION SOCIALE",10,"149","110.11","2609010","138","53","CC de l'Ernée"
"18071",245300355,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",18,"22","15.17","365584","14","53","CC de l'Ernée"
"18072",245300355,"1-TOTAL-ESS","6-NON-CLASSES",16,"18","7.05","154166","9","53","CC de l'Ernée"
"18073",245300355,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","53","CC de l'Ernée"
"18074",245300355,"1-TOTAL-ESS","8-SERVICES DIVERS",9,"51","54.21","1671551","47","53","CC de l'Ernée"
"18075",245300355,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",63,"360","291.28","8031396","323","53","CC de l'Ernée"
"18076",245300355,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",13,"119","109.78","3398781","113","53","CC de l'Ernée"
"18077",245300355,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","53","CC de l'Ernée"
"18078",245300355,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",10,"149","110.11","2609010","138","53","CC de l'Ernée"
"18079",245300355,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",18,"22","15.17","365584","14","53","CC de l'Ernée"
"18080",245300355,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",16,"18","7.05","154166","9","53","CC de l'Ernée"
"18081",245300355,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",5,"s","s","s","s","53","CC de l'Ernée"
"18082",245300355,"3-TOTAL-HORS ESS","TOUS SECTEURS",541,"4151","3667.4","101733519","3903","53","CC de l'Ernée"
"18083",245300355,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",17,"44","37.87","2033041","42","53","CC de l'Ernée"
"18084",245300355,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",21,"183","168.7","5428393","180","53","CC de l'Ernée"
"18085",245300355,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",18,"338","299.68","8299987","322","53","CC de l'Ernée"
"18086",245300355,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",9,"191","163.74","4099813","174","53","CC de l'Ernée"
"18087",245300355,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"9","1.96","39405","6","53","CC de l'Ernée"
"18088",245300355,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",248,"1855","1698.33","47350686","1792","53","CC de l'Ernée"
"18089",245300355,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",224,"1531","1297.12","34482194","1387","53","CC de l'Ernée"
"18090",245300389,"1-TOTAL-ESS","TOUS SECTEURS",83,"955","775.71","18300770","888","53","CC du Bocage Mayennais"
"18091",245300389,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"21","20.77","868511","19","53","CC du Bocage Mayennais"
"18092",245300389,"1-TOTAL-ESS","2-ENSEIGNEMENT",10,"52","49.55","1535600","49","53","CC du Bocage Mayennais"
"18093",245300389,"1-TOTAL-ESS","4-ACTION SOCIALE",20,"725","599.99","12836706","704","53","CC du Bocage Mayennais"
"18094",245300389,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",16,"29","8.43","218835","11","53","CC du Bocage Mayennais"
"18095",245300389,"1-TOTAL-ESS","6-NON-CLASSES",8,"9","5.25","128151","7","53","CC du Bocage Mayennais"
"18096",245300389,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",5,"8","3.69","89770","5","53","CC du Bocage Mayennais"
"18097",245300389,"1-TOTAL-ESS","8-SERVICES DIVERS",20,"111","88.03","2623197","93","53","CC du Bocage Mayennais"
"18098",245300389,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",68,"911","732.65","16677640","850","53","CC du Bocage Mayennais"
"18099",245300389,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",10,"52","49.55","1535600","49","53","CC du Bocage Mayennais"
"18100",245300389,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",20,"725","599.99","12836706","704","53","CC du Bocage Mayennais"
"18101",245300389,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",16,"29","8.43","218835","11","53","CC du Bocage Mayennais"
"18102",245300389,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",8,"9","5.25","128151","7","53","CC du Bocage Mayennais"
"18103",245300389,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","53","CC du Bocage Mayennais"
"18104",245300389,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",13,"s","s","s","s","53","CC du Bocage Mayennais"
"18105",245300389,"3-TOTAL-HORS ESS","TOUS SECTEURS",529,"3896","3387.61","97940465","3622","53","CC du Bocage Mayennais"
"18106",245300389,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",20,"58","44.18","2177389","55","53","CC du Bocage Mayennais"
"18107",245300389,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",20,"165","141.18","4370749","161","53","CC du Bocage Mayennais"
"18108",245300389,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",18,"67","44.06","1097500","49","53","CC du Bocage Mayennais"
"18109",245300389,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",11,"414","365.62","9289101","380","53","CC du Bocage Mayennais"
"18110",245300389,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","53","CC du Bocage Mayennais"
"18111",245300389,"3-TOTAL-HORS ESS","6-NON-CLASSES",1,"s","s","s","s","53","CC du Bocage Mayennais"
"18112",245300389,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",245,"1711","1585.76","47269839","1642","53","CC du Bocage Mayennais"
"18113",245300389,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",213,"1479","1205.78","33714901","1334","53","CC du Bocage Mayennais"
"18114",245300447,"1-TOTAL-ESS","TOUS SECTEURS",103,"894","701.32","19411593","800","53","CC du Pays de Château-Gontier"
"18115",245300447,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"s","s","s","s","53","CC du Pays de Château-Gontier"
"18116",245300447,"1-TOTAL-ESS","2-ENSEIGNEMENT",20,"216","184.31","6090124","206","53","CC du Pays de Château-Gontier"
"18117",245300447,"1-TOTAL-ESS","3-SANTÉ HUMAINE",2,"s","s","s","s","53","CC du Pays de Château-Gontier"
"18118",245300447,"1-TOTAL-ESS","4-ACTION SOCIALE",15,"404","303.77","6468715","371","53","CC du Pays de Château-Gontier"
"18119",245300447,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",31,"87","49.94","1378830","49","53","CC du Pays de Château-Gontier"
"18120",245300447,"1-TOTAL-ESS","6-NON-CLASSES",15,"43","29.53","650134","33","53","CC du Pays de Château-Gontier"
"18121",245300447,"1-TOTAL-ESS","8-SERVICES DIVERS",15,"88","80.83","2407940","86","53","CC du Pays de Château-Gontier"
"18122",245300447,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",88,"824","630.84","16673266","732","53","CC du Pays de Château-Gontier"
"18123",245300447,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",20,"216","184.31","6090124","206","53","CC du Pays de Château-Gontier"
"18124",245300447,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","53","CC du Pays de Château-Gontier"
"18125",245300447,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",15,"404","303.77","6468715","371","53","CC du Pays de Château-Gontier"
"18126",245300447,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",31,"87","49.94","1378830","49","53","CC du Pays de Château-Gontier"
"18127",245300447,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",15,"43","29.53","650134","33","53","CC du Pays de Château-Gontier"
"18128",245300447,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",6,"s","s","s","s","53","CC du Pays de Château-Gontier"
"18129",245300447,"3-TOTAL-HORS ESS","TOUS SECTEURS",881,"8634","7424.19","221856424","8086","53","CC du Pays de Château-Gontier"
"18130",245300447,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",39,"139","125.41","4967188","134","53","CC du Pays de Château-Gontier"
"18131",245300447,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",30,"453","406.06","13951320","443","53","CC du Pays de Château-Gontier"
"18132",245300447,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",27,"999","913.88","30107196","965","53","CC du Pays de Château-Gontier"
"18133",245300447,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",8,"274","210.41","5143407","244","53","CC du Pays de Château-Gontier"
"18134",245300447,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",7,"19","11.8","273137","16","53","CC du Pays de Château-Gontier"
"18135",245300447,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",308,"3402","3084.23","94070579","3323","53","CC du Pays de Château-Gontier"
"18136",245300447,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",462,"3348","2672.4","73343597","2961","53","CC du Pays de Château-Gontier"
"18137",245400171,"1-TOTAL-ESS","TOUS SECTEURS",75,"1409","1140.36","32380533","1310","54","CC Moselle et Madon"
"18138",245400171,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"21","20.04","803287","21","54","CC Moselle et Madon"
"18139",245400171,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","s","54","CC Moselle et Madon"
"18140",245400171,"1-TOTAL-ESS","3-SANTÉ HUMAINE",6,"983","823.29","24223640","938","54","CC Moselle et Madon"
"18141",245400171,"1-TOTAL-ESS","4-ACTION SOCIALE",12,"262","197.42","4674200","248","54","CC Moselle et Madon"
"18142",245400171,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",24,"44","19.1","414648","18","54","CC Moselle et Madon"
"18143",245400171,"1-TOTAL-ESS","6-NON-CLASSES",18,"54","39.75","1235125","45","54","CC Moselle et Madon"
"18144",245400171,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"s","s","s","s","54","CC Moselle et Madon"
"18145",245400171,"1-TOTAL-ESS","8-SERVICES DIVERS",8,"31","27.81","616016","28","54","CC Moselle et Madon"
"18146",245400171,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",69,"1374","1105.85","31115845","1275","54","CC Moselle et Madon"
"18147",245400171,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","s","54","CC Moselle et Madon"
"18148",245400171,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",6,"983","823.29","24223640","938","54","CC Moselle et Madon"
"18149",245400171,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",12,"262","197.42","4674200","248","54","CC Moselle et Madon"
"18150",245400171,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",24,"44","19.1","414648","18","54","CC Moselle et Madon"
"18151",245400171,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",18,"54","39.75","1235125","45","54","CC Moselle et Madon"
"18152",245400171,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","54","CC Moselle et Madon"
"18153",245400171,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",7,"27","23.55","496849","24","54","CC Moselle et Madon"
"18154",245400171,"3-TOTAL-HORS ESS","TOUS SECTEURS",566,"4727","4165.52","134398220","4468","54","CC Moselle et Madon"
"18155",245400171,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",24,"50","47.97","2567616","50","54","CC Moselle et Madon"
"18156",245400171,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",41,"407","385.54","14125331","402","54","CC Moselle et Madon"
"18157",245400171,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",26,"222","190.82","7239203","203","54","CC Moselle et Madon"
"18158",245400171,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","s","54","CC Moselle et Madon"
"18159",245400171,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"s","s","s","s","54","CC Moselle et Madon"
"18160",245400171,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",173,"1657","1497.01","52610280","1624","54","CC Moselle et Madon"
"18161",245400171,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",292,"2368","2024.04","57466151","2170","54","CC Moselle et Madon"
"18162",245400189,"1-TOTAL-ESS","TOUS SECTEURS",68,"826","650.92","16916096","730","54","CC des Pays du Sel et du Vermois"
"18163",245400189,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",7,"28","28.21","1058046","28","54","CC des Pays du Sel et du Vermois"
"18164",245400189,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","s","54","CC des Pays du Sel et du Vermois"
"18165",245400189,"1-TOTAL-ESS","4-ACTION SOCIALE",10,"478","402.81","9762844","461","54","CC des Pays du Sel et du Vermois"
"18166",245400189,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",29,"85","31.4","711983","38","54","CC des Pays du Sel et du Vermois"
"18167",245400189,"1-TOTAL-ESS","6-NON-CLASSES",8,"82","61.81","1586401","72","54","CC des Pays du Sel et du Vermois"
"18168",245400189,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","54","CC des Pays du Sel et du Vermois"
"18169",245400189,"1-TOTAL-ESS","8-SERVICES DIVERS",10,"137","110.84","3317208","115","54","CC des Pays du Sel et du Vermois"
"18170",245400189,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",56,"761","584.04","14264757","665","54","CC des Pays du Sel et du Vermois"
"18171",245400189,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","s","54","CC des Pays du Sel et du Vermois"
"18172",245400189,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",10,"478","402.81","9762844","461","54","CC des Pays du Sel et du Vermois"
"18173",245400189,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",29,"85","31.4","711983","38","54","CC des Pays du Sel et du Vermois"
"18174",245400189,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",8,"82","61.81","1586401","72","54","CC des Pays du Sel et du Vermois"
"18175",245400189,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",7,"s","s","s","s","54","CC des Pays du Sel et du Vermois"
"18176",245400189,"3-TOTAL-HORS ESS","TOUS SECTEURS",503,"6548","5381.3","163064345","6081","54","CC des Pays du Sel et du Vermois"
"18177",245400189,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",19,"50","44.91","1956535","46","54","CC des Pays du Sel et du Vermois"
"18178",245400189,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",30,"1098","844.28","21590235","1080","54","CC des Pays du Sel et du Vermois"
"18179",245400189,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",40,"489","337.26","10015786","370","54","CC des Pays du Sel et du Vermois"
"18180",245400189,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",7,"1007","813.65","22146261","989","54","CC des Pays du Sel et du Vermois"
"18181",245400189,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"18","16.61","429697","18","54","CC des Pays du Sel et du Vermois"
"18182",245400189,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",145,"1429","1385.48","53172011","1386","54","CC des Pays du Sel et du Vermois"
"18183",245400189,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",259,"2457","1939.11","53753820","2192","54","CC des Pays du Sel et du Vermois"
"18184",245400510,"1-TOTAL-ESS","TOUS SECTEURS",26,"201","154.42","3895763","180","54","CC du Pays de Colombey et du Sud Toulois"
"18185",245400510,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","s","54","CC du Pays de Colombey et du Sud Toulois"
"18186",245400510,"1-TOTAL-ESS","4-ACTION SOCIALE",4,"33","27.78","643165","30","54","CC du Pays de Colombey et du Sud Toulois"
"18187",245400510,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",7,"s","7","216695","s","54","CC du Pays de Colombey et du Sud Toulois"
"18188",245400510,"1-TOTAL-ESS","6-NON-CLASSES",7,"22","14.71","515181","14","54","CC du Pays de Colombey et du Sud Toulois"
"18189",245400510,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",4,"90","63.61","1343521","87","54","CC du Pays de Colombey et du Sud Toulois"
"18190",245400510,"1-TOTAL-ESS","8-SERVICES DIVERS",2,"s","s","s","s","54","CC du Pays de Colombey et du Sud Toulois"
"18191",245400510,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",21,"144","102.13","2648060","124","54","CC du Pays de Colombey et du Sud Toulois"
"18192",245400510,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","s","54","CC du Pays de Colombey et du Sud Toulois"
"18193",245400510,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",4,"33","27.78","643165","30","54","CC du Pays de Colombey et du Sud Toulois"
"18194",245400510,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",6,"s","s","s","s","54","CC du Pays de Colombey et du Sud Toulois"
"18195",245400510,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"22","14.71","515181","14","54","CC du Pays de Colombey et du Sud Toulois"
"18196",245400510,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","54","CC du Pays de Colombey et du Sud Toulois"
"18197",245400510,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",1,"s","s","s","s","54","CC du Pays de Colombey et du Sud Toulois"
"18198",245400510,"3-TOTAL-HORS ESS","TOUS SECTEURS",229,"1160","904.79","25822316","1022","54","CC du Pays de Colombey et du Sud Toulois"
"18199",245400510,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"11","6.81","259575","9","54","CC du Pays de Colombey et du Sud Toulois"
"18200",245400510,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",18,"109","106.32","3675542","109","54","CC du Pays de Colombey et du Sud Toulois"
"18201",245400510,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",10,"11","5.73","134901","9","54","CC du Pays de Colombey et du Sud Toulois"
"18202",245400510,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",6,"122","96.06","2484376","116","54","CC du Pays de Colombey et du Sud Toulois"
"18203",245400510,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",83,"371","327.59","9187608","343","54","CC du Pays de Colombey et du Sud Toulois"
"18204",245400510,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",106,"536","362.28","10080314","436","54","CC du Pays de Colombey et du Sud Toulois"
"18205",245400601,"1-TOTAL-ESS","TOUS SECTEURS",65,"1403","1168.41","27737398","1291","54","CC du Bassin de Pompey"
"18206",245400601,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",7,"36","38.35","1524133","36","54","CC du Bassin de Pompey"
"18207",245400601,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","s","54","CC du Bassin de Pompey"
"18208",245400601,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","54","CC du Bassin de Pompey"
"18209",245400601,"1-TOTAL-ESS","4-ACTION SOCIALE",14,"646","518.27","10780368","618","54","CC du Bassin de Pompey"
"18210",245400601,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",17,"63","42.82","1423902","48","54","CC du Bassin de Pompey"
"18211",245400601,"1-TOTAL-ESS","6-NON-CLASSES",19,"52","17.18","525616","24","54","CC du Bassin de Pompey"
"18212",245400601,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","54","CC du Bassin de Pompey"
"18213",245400601,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"572","526.63","12223763","536","54","CC du Bassin de Pompey"
"18214",245400601,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",54,"1210","985.98","22521132","1102","54","CC du Bassin de Pompey"
"18215",245400601,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","s","54","CC du Bassin de Pompey"
"18216",245400601,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","54","CC du Bassin de Pompey"
"18217",245400601,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",11,"508","391.64","7976204","483","54","CC du Bassin de Pompey"
"18218",245400601,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",17,"63","42.82","1423902","48","54","CC du Bassin de Pompey"
"18219",245400601,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",19,"52","17.18","525616","24","54","CC du Bassin de Pompey"
"18220",245400601,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"572","526.63","12223763","536","54","CC du Bassin de Pompey"
"18221",245400601,"3-TOTAL-HORS ESS","TOUS SECTEURS",897,"11648","9768.5","317982597","10726","54","CC du Bassin de Pompey"
"18222",245400601,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",38,"112","89.31","4779946","102","54","CC du Bassin de Pompey"
"18223",245400601,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",58,"464","428.39","15674497","459","54","CC du Bassin de Pompey"
"18224",245400601,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",54,"466","381.1","12084789","433","54","CC du Bassin de Pompey"
"18225",245400601,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",15,"477","407","10424367","445","54","CC du Bassin de Pompey"
"18226",245400601,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"31","32.04","814621","29","54","CC du Bassin de Pompey"
"18227",245400601,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",258,"3829","3584.12","130558783","3768","54","CC du Bassin de Pompey"
"18228",245400601,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",470,"6269","4846.54","143645594","5490","54","CC du Bassin de Pompey"
"18229",245400759,"1-TOTAL-ESS","TOUS SECTEURS",11,"80","60.66","1608847","75","54","CC du Pays du Sanon"
"18230",245400759,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","54","CC du Pays du Sanon"
"18231",245400759,"1-TOTAL-ESS","4-ACTION SOCIALE",2,"s","s","s","s","54","CC du Pays du Sanon"
"18232",245400759,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"7","5.69","111120","7","54","CC du Pays du Sanon"
"18233",245400759,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"34","28.57","870731","32","54","CC du Pays du Sanon"
"18234",245400759,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",8,"59","42.27","974347","54","54","CC du Pays du Sanon"
"18235",245400759,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","54","CC du Pays du Sanon"
"18236",245400759,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",2,"s","s","s","s","54","CC du Pays du Sanon"
"18237",245400759,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"7","5.69","111120","7","54","CC du Pays du Sanon"
"18238",245400759,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","s","54","CC du Pays du Sanon"
"18239",245400759,"3-TOTAL-HORS ESS","TOUS SECTEURS",153,"599","450.1","13521861","509","54","CC du Pays du Sanon"
"18240",245400759,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"8","4.66","162313","7","54","CC du Pays du Sanon"
"18241",245400759,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",9,"57","53.4","1912839","56","54","CC du Pays du Sanon"
"18242",245400759,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","54","CC du Pays du Sanon"
"18243",245400759,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","s","54","CC du Pays du Sanon"
"18244",245400759,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",77,"271","228.52","6765322","239","54","CC du Pays du Sanon"
"18245",245400759,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",62,"219","136.23","4022759","164","54","CC du Pays du Sanon"
"18246",245500327,"1-TOTAL-ESS","TOUS SECTEURS",27,"120","81.14","1996761","99","55","CC du Sammiellois"
