"REG","typo_Coop","typo_Coop_det","sexe","type_emploi","nb_poste"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","611"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","324"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","17"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","8"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","1095"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","21"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","1003"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Hommes","Aides","19"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Hommes","Apprentis","30"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Hommes","Ordinaires","2928"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Femmes","Apprentis","22"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Femmes","Ordinaires","1425"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","66"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","65"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","2682"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","36"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","1060"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","1261"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Stagiaires","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","1029"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","3274"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","4814"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Hommes","Aides","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Hommes","Ordinaires","1254"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Femmes","Aides","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Femmes","Ordinaires","478"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","7"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","62"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","1799"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","8"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","19"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","822"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Stagiaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","15"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","5"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","743"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","28"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","621"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Stagiaires","s"
"Bretagne","COMMERCE (GZ)","NC","Hommes","Aides","s"
"Bretagne","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"Bretagne","COMMERCE (GZ)","NC","Hommes","Ordinaires","3023"
"Bretagne","COMMERCE (GZ)","NC","Femmes","Aides","s"
"Bretagne","COMMERCE (GZ)","NC","Femmes","Apprentis","s"
"Bretagne","COMMERCE (GZ)","NC","Femmes","Ordinaires","1772"
"Bretagne","COMMERCE (GZ)","NC","Femmes","Stagiaires","s"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","s"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","74"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","4094"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Stagiaires","s"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","s"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","15"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","1547"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Stagiaires","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","s"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Hommes","Aides","7"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Hommes","Apprentis","29"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Hommes","Ordinaires","1601"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Femmes","Aides","7"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Femmes","Apprentis","15"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Femmes","Ordinaires","761"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","s"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","s"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","1151"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","s"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","s"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","349"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Stagiaires","s"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","s"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","286"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","s"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","270"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Corse","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Corse","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","s"
"Corse","COMMERCE (GZ)","NC","Hommes","Apprentis","s"
"Corse","COMMERCE (GZ)","NC","Hommes","Ordinaires","s"
"Corse","COMMERCE (GZ)","NC","Femmes","Apprentis","s"
"Corse","COMMERCE (GZ)","NC","Femmes","Ordinaires","65"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","s"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","s"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","s"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Stagiaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Stagiaires","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","380"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Apprentis","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","182"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Aides","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Apprentis","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","434"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Aides","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Apprentis","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","529"
"Grand-Est","COMMERCE (GZ)","NC","Hommes","Aides","35"
"Grand-Est","COMMERCE (GZ)","NC","Hommes","Apprentis","25"
"Grand-Est","COMMERCE (GZ)","NC","Hommes","Ordinaires","3301"
"Grand-Est","COMMERCE (GZ)","NC","Femmes","Aides","20"
"Grand-Est","COMMERCE (GZ)","NC","Femmes","Apprentis","11"
"Grand-Est","COMMERCE (GZ)","NC","Femmes","Ordinaires","1400"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Aides","s"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Apprentis","92"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","4436"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Stagiaires","s"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Aides","32"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Apprentis","25"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","1482"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","502"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","405"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Aides","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Apprentis","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ordinaires","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Aides","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Apprentis","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ordinaires","s"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","23"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Hommes","Ordinaires","13"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Femmes","Ordinaires","18"
"Guadeloupe","COMMERCE (GZ)","NC","Hommes","Ordinaires","s"
"Guadeloupe","COMMERCE (GZ)","NC","Femmes","Ordinaires","s"
"Guadeloupe","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Hommes","Ordinaires","s"
"Guadeloupe","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Femmes","Ordinaires","s"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","s"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","s"
