"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"69","ESS","3. Association","Femmes","Stagiaires","170"
"69","ESS","3. Association","Hommes","Aides","1571"
"69","ESS","3. Association","Hommes","Apprentis","140"
"69","ESS","3. Association","Hommes","Ordinaires","16654"
"69","ESS","3. Association","Hommes","Stagiaires","94"
"69","ESS","4. Fondation","Femmes","Aides","98"
"69","ESS","4. Fondation","Femmes","Apprentis","s"
"69","ESS","4. Fondation","Femmes","Ordinaires","3464"
"69","ESS","4. Fondation","Femmes","Stagiaires","s"
"69","ESS","4. Fondation","Hommes","Aides","105"
"69","ESS","4. Fondation","Hommes","Apprentis","s"
"69","ESS","4. Fondation","Hommes","Ordinaires","1545"
"69","ESS","4. Fondation","Hommes","Stagiaires","s"
"69","Hors ESS","Privé Hors ESS","Femmes","Aides","5569"
"69","Hors ESS","Privé Hors ESS","Femmes","Apprentis","3485"
"69","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","226688"
"69","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","882"
"69","Hors ESS","Privé Hors ESS","Hommes","Aides","5918"
"69","Hors ESS","Privé Hors ESS","Hommes","Apprentis","7502"
"69","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","325253"
"69","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","833"
"69","Hors ESS","Public","Femmes","Aides","1470"
"69","Hors ESS","Public","Femmes","Apprentis","315"
"69","Hors ESS","Public","Femmes","Ordinaires","102567"
"69","Hors ESS","Public","Femmes","Stagiaires","13"
"69","Hors ESS","Public","Hommes","Aides","368"
"69","Hors ESS","Public","Hommes","Apprentis","293"
"69","Hors ESS","Public","Hommes","Ordinaires","63405"
"69","Hors ESS","Public","Hommes","Stagiaires","6"
"70","ESS","1. Coopérative","Femmes","Aides","6"
"70","ESS","1. Coopérative","Femmes","Ordinaires","375"
"70","ESS","1. Coopérative","Hommes","Aides","s"
"70","ESS","1. Coopérative","Hommes","Apprentis","12"
"70","ESS","1. Coopérative","Hommes","Ordinaires","449"
"70","ESS","1. Coopérative","Hommes","Stagiaires","s"
"70","ESS","2. Mutuelle","Femmes","Aides","s"
"70","ESS","2. Mutuelle","Femmes","Apprentis","s"
"70","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"70","ESS","2. Mutuelle","Hommes","Aides","s"
"70","ESS","2. Mutuelle","Hommes","Apprentis","s"
"70","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"70","ESS","3. Association","Femmes","Aides","181"
"70","ESS","3. Association","Femmes","Apprentis","s"
"70","ESS","3. Association","Femmes","Ordinaires","5618"
"70","ESS","3. Association","Femmes","Stagiaires","s"
"70","ESS","3. Association","Hommes","Aides","75"
"70","ESS","3. Association","Hommes","Apprentis","s"
"70","ESS","3. Association","Hommes","Ordinaires","1951"
"70","ESS","3. Association","Hommes","Stagiaires","s"
"70","ESS","4. Fondation","Femmes","Aides","s"
"70","ESS","4. Fondation","Femmes","Apprentis","s"
"70","ESS","4. Fondation","Femmes","Ordinaires","s"
"70","ESS","4. Fondation","Hommes","Aides","s"
"70","ESS","4. Fondation","Hommes","Ordinaires","s"
"70","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"70","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"70","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","13073"
"70","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"70","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"70","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"70","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","20819"
"70","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"70","Hors ESS","Public","Femmes","Aides","s"
"70","Hors ESS","Public","Femmes","Apprentis","s"
"70","Hors ESS","Public","Femmes","Ordinaires","9173"
"70","Hors ESS","Public","Hommes","Aides","s"
"70","Hors ESS","Public","Hommes","Apprentis","s"
"70","Hors ESS","Public","Hommes","Ordinaires","4237"
"71","ESS","1. Coopérative","Femmes","Aides","s"
"71","ESS","1. Coopérative","Femmes","Apprentis","s"
"71","ESS","1. Coopérative","Femmes","Ordinaires","992"
"71","ESS","1. Coopérative","Femmes","Stagiaires","s"
"71","ESS","1. Coopérative","Hommes","Aides","s"
"71","ESS","1. Coopérative","Hommes","Apprentis","s"
"71","ESS","1. Coopérative","Hommes","Ordinaires","1030"
"71","ESS","1. Coopérative","Hommes","Stagiaires","s"
"71","ESS","2. Mutuelle","Femmes","Aides","s"
"71","ESS","2. Mutuelle","Femmes","Apprentis","s"
"71","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"71","ESS","2. Mutuelle","Hommes","Aides","s"
"71","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"71","ESS","3. Association","Femmes","Aides","527"
"71","ESS","3. Association","Femmes","Apprentis","s"
"71","ESS","3. Association","Femmes","Ordinaires","9366"
"71","ESS","3. Association","Femmes","Stagiaires","s"
"71","ESS","3. Association","Hommes","Aides","475"
"71","ESS","3. Association","Hommes","Apprentis","s"
"71","ESS","3. Association","Hommes","Ordinaires","3124"
"71","ESS","3. Association","Hommes","Stagiaires","s"
"71","ESS","4. Fondation","Femmes","Aides","s"
"71","ESS","4. Fondation","Femmes","Ordinaires","s"
"71","ESS","4. Fondation","Hommes","Ordinaires","s"
"71","Hors ESS","Privé Hors ESS","Femmes","Aides","660"
"71","Hors ESS","Privé Hors ESS","Femmes","Apprentis","808"
"71","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","42237"
"71","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","29"
"71","Hors ESS","Privé Hors ESS","Hommes","Aides","827"
"71","Hors ESS","Privé Hors ESS","Hommes","Apprentis","2372"
"71","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","61110"
"71","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","31"
"71","Hors ESS","Public","Femmes","Aides","554"
"71","Hors ESS","Public","Femmes","Apprentis","37"
"71","Hors ESS","Public","Femmes","Ordinaires","27312"
"71","Hors ESS","Public","Hommes","Aides","177"
"71","Hors ESS","Public","Hommes","Apprentis","42"
"71","Hors ESS","Public","Hommes","Ordinaires","12796"
"72","ESS","1. Coopérative","Femmes","Aides","46"
"72","ESS","1. Coopérative","Femmes","Apprentis","s"
"72","ESS","1. Coopérative","Femmes","Ordinaires","1088"
"72","ESS","1. Coopérative","Femmes","Stagiaires","s"
"72","ESS","1. Coopérative","Hommes","Aides","42"
"72","ESS","1. Coopérative","Hommes","Apprentis","s"
"72","ESS","1. Coopérative","Hommes","Ordinaires","1540"
"72","ESS","1. Coopérative","Hommes","Stagiaires","s"
"72","ESS","2. Mutuelle","Femmes","Aides","s"
"72","ESS","2. Mutuelle","Femmes","Apprentis","s"
"72","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"72","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"72","ESS","3. Association","Femmes","Aides","631"
"72","ESS","3. Association","Femmes","Apprentis","s"
"72","ESS","3. Association","Femmes","Ordinaires","9910"
"72","ESS","3. Association","Femmes","Stagiaires","s"
"72","ESS","3. Association","Hommes","Aides","555"
"72","ESS","3. Association","Hommes","Apprentis","s"
"72","ESS","3. Association","Hommes","Ordinaires","3868"
"72","ESS","3. Association","Hommes","Stagiaires","s"
"72","ESS","4. Fondation","Femmes","Aides","s"
"72","ESS","4. Fondation","Femmes","Apprentis","s"
"72","ESS","4. Fondation","Femmes","Ordinaires","s"
"72","ESS","4. Fondation","Femmes","Stagiaires","s"
"72","ESS","4. Fondation","Hommes","Apprentis","s"
"72","ESS","4. Fondation","Hommes","Ordinaires","s"
"72","ESS","4. Fondation","Hommes","Stagiaires","s"
"72","Hors ESS","Privé Hors ESS","Femmes","Aides","815"
"72","Hors ESS","Privé Hors ESS","Femmes","Apprentis","1204"
"72","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","45311"
"72","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","104"
"72","Hors ESS","Privé Hors ESS","Hommes","Aides","761"
"72","Hors ESS","Privé Hors ESS","Hommes","Apprentis","3009"
"72","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","65261"
"72","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","62"
"72","Hors ESS","Public","Femmes","Aides","603"
"72","Hors ESS","Public","Femmes","Apprentis","63"
"72","Hors ESS","Public","Femmes","Ordinaires","26599"
"72","Hors ESS","Public","Hommes","Aides","192"
"72","Hors ESS","Public","Hommes","Apprentis","65"
"72","Hors ESS","Public","Hommes","Ordinaires","13222"
"73","ESS","1. Coopérative","Femmes","Aides","46"
"73","ESS","1. Coopérative","Femmes","Apprentis","s"
"73","ESS","1. Coopérative","Femmes","Ordinaires","1595"
"73","ESS","1. Coopérative","Femmes","Stagiaires","s"
"73","ESS","1. Coopérative","Hommes","Aides","53"
"73","ESS","1. Coopérative","Hommes","Apprentis","s"
"73","ESS","1. Coopérative","Hommes","Ordinaires","1094"
"73","ESS","1. Coopérative","Hommes","Stagiaires","s"
"73","ESS","2. Mutuelle","Femmes","Aides","s"
"73","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"73","ESS","2. Mutuelle","Hommes","Aides","s"
"73","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"73","ESS","3. Association","Femmes","Aides","477"
"73","ESS","3. Association","Femmes","Apprentis","s"
"73","ESS","3. Association","Femmes","Ordinaires","6898"
"73","ESS","3. Association","Femmes","Stagiaires","s"
"73","ESS","3. Association","Hommes","Aides","425"
"73","ESS","3. Association","Hommes","Apprentis","s"
"73","ESS","3. Association","Hommes","Ordinaires","3362"
"73","ESS","3. Association","Hommes","Stagiaires","s"
"73","ESS","4. Fondation","Femmes","Aides","s"
"73","ESS","4. Fondation","Femmes","Apprentis","s"
"73","ESS","4. Fondation","Femmes","Ordinaires","s"
"73","ESS","4. Fondation","Hommes","Aides","s"
"73","ESS","4. Fondation","Hommes","Ordinaires","s"
"73","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"73","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"73","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","41270"
"73","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"73","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"73","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"73","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","60371"
"73","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"73","Hors ESS","Public","Femmes","Aides","s"
"73","Hors ESS","Public","Femmes","Apprentis","s"
"73","Hors ESS","Public","Femmes","Ordinaires","25069"
"73","Hors ESS","Public","Femmes","Stagiaires","s"
"73","Hors ESS","Public","Hommes","Aides","s"
"73","Hors ESS","Public","Hommes","Apprentis","s"
"73","Hors ESS","Public","Hommes","Ordinaires","13830"
"74","ESS","1. Coopérative","Femmes","Aides","53"
"74","ESS","1. Coopérative","Femmes","Apprentis","s"
"74","ESS","1. Coopérative","Femmes","Ordinaires","1907"
"74","ESS","1. Coopérative","Femmes","Stagiaires","s"
"74","ESS","1. Coopérative","Hommes","Aides","30"
"74","ESS","1. Coopérative","Hommes","Apprentis","25"
"74","ESS","1. Coopérative","Hommes","Ordinaires","1375"
"74","ESS","2. Mutuelle","Femmes","Aides","s"
"74","ESS","2. Mutuelle","Femmes","Apprentis","s"
"74","ESS","2. Mutuelle","Femmes","Ordinaires","794"
"74","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"74","ESS","2. Mutuelle","Hommes","Aides","s"
"74","ESS","2. Mutuelle","Hommes","Apprentis","s"
"74","ESS","2. Mutuelle","Hommes","Ordinaires","222"
"74","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"74","ESS","3. Association","Femmes","Aides","427"
"74","ESS","3. Association","Femmes","Apprentis","78"
"74","ESS","3. Association","Femmes","Ordinaires","12159"
"74","ESS","3. Association","Femmes","Stagiaires","11"
"74","ESS","3. Association","Hommes","Aides","517"
"74","ESS","3. Association","Hommes","Apprentis","88"
"74","ESS","3. Association","Hommes","Ordinaires","5129"
"74","ESS","3. Association","Hommes","Stagiaires","8"
"74","ESS","4. Fondation","Femmes","Aides","s"
"74","ESS","4. Fondation","Femmes","Apprentis","s"
"74","ESS","4. Fondation","Femmes","Ordinaires","749"
"74","ESS","4. Fondation","Femmes","Stagiaires","s"
"74","ESS","4. Fondation","Hommes","Aides","s"
"74","ESS","4. Fondation","Hommes","Apprentis","s"
"74","ESS","4. Fondation","Hommes","Ordinaires","270"
"74","ESS","4. Fondation","Hommes","Stagiaires","s"
"74","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"74","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"74","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","70317"
"74","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"74","Hors ESS","Privé Hors ESS","Hommes","Aides","1473"
"74","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"74","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","95559"
"74","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"74","Hors ESS","Public","Femmes","Aides","s"
"74","Hors ESS","Public","Femmes","Apprentis","s"
"74","Hors ESS","Public","Femmes","Ordinaires","34734"
"74","Hors ESS","Public","Femmes","Stagiaires","s"
"74","Hors ESS","Public","Hommes","Aides","s"
"74","Hors ESS","Public","Hommes","Apprentis","s"
"74","Hors ESS","Public","Hommes","Ordinaires","16038"
"75","ESS","1. Coopérative","Femmes","Aides","186"
"75","ESS","1. Coopérative","Femmes","Apprentis","175"
"75","ESS","1. Coopérative","Femmes","Ordinaires","8164"
"75","ESS","1. Coopérative","Femmes","Stagiaires","56"
"75","ESS","1. Coopérative","Hommes","Aides","135"
"75","ESS","1. Coopérative","Hommes","Apprentis","149"
"75","ESS","1. Coopérative","Hommes","Ordinaires","6938"
"75","ESS","1. Coopérative","Hommes","Stagiaires","43"
"75","ESS","2. Mutuelle","Femmes","Aides","140"
"75","ESS","2. Mutuelle","Femmes","Apprentis","86"
"75","ESS","2. Mutuelle","Femmes","Ordinaires","8883"
"75","ESS","2. Mutuelle","Femmes","Stagiaires","20"
"75","ESS","2. Mutuelle","Hommes","Aides","76"
"75","ESS","2. Mutuelle","Hommes","Apprentis","51"
"75","ESS","2. Mutuelle","Hommes","Ordinaires","4752"
"75","ESS","2. Mutuelle","Hommes","Stagiaires","12"
"75","ESS","3. Association","Femmes","Aides","1963"
"75","ESS","3. Association","Femmes","Apprentis","409"
"75","ESS","3. Association","Femmes","Ordinaires","68024"
"75","ESS","3. Association","Femmes","Stagiaires","871"
"75","ESS","3. Association","Hommes","Aides","1295"
"75","ESS","3. Association","Hommes","Apprentis","263"
"75","ESS","3. Association","Hommes","Ordinaires","35791"
"75","ESS","3. Association","Hommes","Stagiaires","382"
"75","ESS","4. Fondation","Femmes","Aides","89"
"75","ESS","4. Fondation","Femmes","Apprentis","53"
"75","ESS","4. Fondation","Femmes","Ordinaires","12286"
"75","ESS","4. Fondation","Femmes","Stagiaires","209"
"75","ESS","4. Fondation","Hommes","Aides","52"
"75","ESS","4. Fondation","Hommes","Apprentis","26"
"75","ESS","4. Fondation","Hommes","Ordinaires","5604"
"75","ESS","4. Fondation","Hommes","Stagiaires","90"
"75","Hors ESS","Privé Hors ESS","Femmes","Aides","12412"
"75","Hors ESS","Privé Hors ESS","Femmes","Apprentis","7866"
"75","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","519588"
"75","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","7167"
"75","Hors ESS","Privé Hors ESS","Hommes","Aides","8123"
"75","Hors ESS","Privé Hors ESS","Hommes","Apprentis","8182"
"75","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","563352"
"75","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","5836"
"75","Hors ESS","Public","Femmes","Aides","1629"
"75","Hors ESS","Public","Femmes","Apprentis","1724"
"75","Hors ESS","Public","Femmes","Ordinaires","218612"
"75","Hors ESS","Public","Femmes","Stagiaires","72"
"75","Hors ESS","Public","Hommes","Aides","829"
"75","Hors ESS","Public","Hommes","Apprentis","1358"
"75","Hors ESS","Public","Hommes","Ordinaires","179217"
"75","Hors ESS","Public","Hommes","Stagiaires","29"
"76","ESS","1. Coopérative","Femmes","Aides","58"
"76","ESS","1. Coopérative","Femmes","Apprentis","s"
"76","ESS","1. Coopérative","Femmes","Ordinaires","2077"
"76","ESS","1. Coopérative","Femmes","Stagiaires","s"
"76","ESS","1. Coopérative","Hommes","Aides","57"
"76","ESS","1. Coopérative","Hommes","Apprentis","s"
"76","ESS","1. Coopérative","Hommes","Ordinaires","2361"
"76","ESS","1. Coopérative","Hommes","Stagiaires","s"
"76","ESS","2. Mutuelle","Femmes","Aides","s"
"76","ESS","2. Mutuelle","Femmes","Apprentis","s"
"76","ESS","2. Mutuelle","Femmes","Ordinaires","2515"
"76","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"76","ESS","2. Mutuelle","Hommes","Aides","s"
"76","ESS","2. Mutuelle","Hommes","Apprentis","s"
"76","ESS","2. Mutuelle","Hommes","Ordinaires","1154"
"76","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"76","ESS","3. Association","Femmes","Aides","1258"
"76","ESS","3. Association","Femmes","Apprentis","38"
"76","ESS","3. Association","Femmes","Ordinaires","19350"
"76","ESS","3. Association","Femmes","Stagiaires","25"
"76","ESS","3. Association","Hommes","Aides","1165"
"76","ESS","3. Association","Hommes","Apprentis","51"
"76","ESS","3. Association","Hommes","Ordinaires","7534"
"76","ESS","3. Association","Hommes","Stagiaires","7"
"76","ESS","4. Fondation","Femmes","Aides","s"
"76","ESS","4. Fondation","Femmes","Apprentis","s"
"76","ESS","4. Fondation","Femmes","Ordinaires","902"
"76","ESS","4. Fondation","Femmes","Stagiaires","s"
"76","ESS","4. Fondation","Hommes","Aides","s"
"76","ESS","4. Fondation","Hommes","Apprentis","s"
"76","ESS","4. Fondation","Hommes","Ordinaires","221"
"76","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"76","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"76","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","103252"
"76","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"76","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"76","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"76","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","158154"
"76","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"76","Hors ESS","Public","Femmes","Aides","s"
"76","Hors ESS","Public","Femmes","Apprentis","s"
"76","Hors ESS","Public","Femmes","Ordinaires","73092"
"76","Hors ESS","Public","Femmes","Stagiaires","s"
"76","Hors ESS","Public","Hommes","Aides","s"
"76","Hors ESS","Public","Hommes","Apprentis","s"
"76","Hors ESS","Public","Hommes","Ordinaires","40499"
"76","Hors ESS","Public","Hommes","Stagiaires","s"
"77","ESS","1. Coopérative","Femmes","Aides","s"
"77","ESS","1. Coopérative","Femmes","Apprentis","33"
"77","ESS","1. Coopérative","Femmes","Ordinaires","1663"
"77","ESS","1. Coopérative","Femmes","Stagiaires","s"
"77","ESS","1. Coopérative","Hommes","Aides","s"
"77","ESS","1. Coopérative","Hommes","Apprentis","48"
"77","ESS","1. Coopérative","Hommes","Ordinaires","1619"
"77","ESS","1. Coopérative","Hommes","Stagiaires","s"
"77","ESS","2. Mutuelle","Femmes","Aides","s"
"77","ESS","2. Mutuelle","Femmes","Apprentis","s"
"77","ESS","2. Mutuelle","Femmes","Ordinaires","856"
"77","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"77","ESS","2. Mutuelle","Hommes","Aides","s"
"77","ESS","2. Mutuelle","Hommes","Apprentis","s"
"77","ESS","2. Mutuelle","Hommes","Ordinaires","335"
"77","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"77","ESS","3. Association","Femmes","Aides","641"
"77","ESS","3. Association","Femmes","Apprentis","66"
"77","ESS","3. Association","Femmes","Ordinaires","14849"
"77","ESS","3. Association","Femmes","Stagiaires","55"
"77","ESS","3. Association","Hommes","Aides","704"
"77","ESS","3. Association","Hommes","Apprentis","56"
"77","ESS","3. Association","Hommes","Ordinaires","5958"
"77","ESS","3. Association","Hommes","Stagiaires","26"
"77","ESS","4. Fondation","Femmes","Aides","s"
"77","ESS","4. Fondation","Femmes","Apprentis","s"
"77","ESS","4. Fondation","Femmes","Ordinaires","1668"
"77","ESS","4. Fondation","Femmes","Stagiaires","s"
"77","ESS","4. Fondation","Hommes","Aides","s"
"77","ESS","4. Fondation","Hommes","Apprentis","s"
"77","ESS","4. Fondation","Hommes","Ordinaires","487"
"77","ESS","4. Fondation","Hommes","Stagiaires","s"
"77","Hors ESS","Privé Hors ESS","Femmes","Aides","1730"
"77","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"77","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","114553"
"77","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"77","Hors ESS","Privé Hors ESS","Hommes","Aides","1737"
"77","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"77","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","185436"
"77","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"77","Hors ESS","Public","Femmes","Aides","1212"
"77","Hors ESS","Public","Femmes","Apprentis","s"
"77","Hors ESS","Public","Femmes","Ordinaires","60982"
"77","Hors ESS","Public","Femmes","Stagiaires","s"
"77","Hors ESS","Public","Hommes","Aides","329"
"77","Hors ESS","Public","Hommes","Apprentis","s"
"77","Hors ESS","Public","Hommes","Ordinaires","33509"
"77","Hors ESS","Public","Hommes","Stagiaires","s"
"78","ESS","1. Coopérative","Femmes","Aides","35"
"78","ESS","1. Coopérative","Femmes","Apprentis","s"
"78","ESS","1. Coopérative","Femmes","Ordinaires","1266"
"78","ESS","1. Coopérative","Femmes","Stagiaires","s"
"78","ESS","1. Coopérative","Hommes","Aides","56"
"78","ESS","1. Coopérative","Hommes","Apprentis","s"
"78","ESS","1. Coopérative","Hommes","Ordinaires","932"
"78","ESS","1. Coopérative","Hommes","Stagiaires","s"
"78","ESS","2. Mutuelle","Femmes","Aides","s"
"78","ESS","2. Mutuelle","Femmes","Apprentis","s"
"78","ESS","2. Mutuelle","Femmes","Ordinaires","1220"
"78","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"78","ESS","2. Mutuelle","Hommes","Aides","s"
"78","ESS","2. Mutuelle","Hommes","Apprentis","s"
"78","ESS","2. Mutuelle","Hommes","Ordinaires","363"
"78","ESS","3. Association","Femmes","Aides","885"
"78","ESS","3. Association","Femmes","Apprentis","88"
"78","ESS","3. Association","Femmes","Ordinaires","16815"
"78","ESS","3. Association","Femmes","Stagiaires","65"
"78","ESS","3. Association","Hommes","Aides","987"
"78","ESS","3. Association","Hommes","Apprentis","67"
"78","ESS","3. Association","Hommes","Ordinaires","7101"
"78","ESS","3. Association","Hommes","Stagiaires","25"
"78","ESS","4. Fondation","Femmes","Aides","s"
"78","ESS","4. Fondation","Femmes","Apprentis","s"
"78","ESS","4. Fondation","Femmes","Ordinaires","1354"
"78","ESS","4. Fondation","Femmes","Stagiaires","s"
"78","ESS","4. Fondation","Hommes","Aides","s"
"78","ESS","4. Fondation","Hommes","Apprentis","s"
"78","ESS","4. Fondation","Hommes","Ordinaires","609"
"78","ESS","4. Fondation","Hommes","Stagiaires","s"
"78","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"78","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"78","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","123802"
"78","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"78","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"78","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"78","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","216597"
"78","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"78","Hors ESS","Public","Femmes","Aides","s"
"78","Hors ESS","Public","Femmes","Apprentis","s"
"78","Hors ESS","Public","Femmes","Ordinaires","65824"
"78","Hors ESS","Public","Femmes","Stagiaires","s"
"78","Hors ESS","Public","Hommes","Aides","s"
"78","Hors ESS","Public","Hommes","Apprentis","s"
"78","Hors ESS","Public","Hommes","Ordinaires","34435"
"78","Hors ESS","Public","Hommes","Stagiaires","s"
"79","ESS","1. Coopérative","Femmes","Aides","s"
"79","ESS","1. Coopérative","Femmes","Apprentis","s"
"79","ESS","1. Coopérative","Femmes","Ordinaires","s"
"79","ESS","1. Coopérative","Femmes","Stagiaires","s"
"79","ESS","1. Coopérative","Hommes","Aides","s"
"79","ESS","1. Coopérative","Hommes","Apprentis","s"
"79","ESS","1. Coopérative","Hommes","Ordinaires","s"
"79","ESS","1. Coopérative","Hommes","Stagiaires","s"
"79","ESS","2. Mutuelle","Femmes","Aides","115"
"79","ESS","2. Mutuelle","Femmes","Apprentis","s"
"79","ESS","2. Mutuelle","Femmes","Ordinaires","4381"
"79","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"79","ESS","2. Mutuelle","Hommes","Aides","s"
"79","ESS","2. Mutuelle","Hommes","Apprentis","s"
"79","ESS","2. Mutuelle","Hommes","Ordinaires","2868"
"79","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"79","ESS","3. Association","Femmes","Aides","290"
"79","ESS","3. Association","Femmes","Apprentis","48"
"79","ESS","3. Association","Femmes","Ordinaires","7269"
"79","ESS","3. Association","Femmes","Stagiaires","48"
"79","ESS","3. Association","Hommes","Aides","199"
"79","ESS","3. Association","Hommes","Apprentis","44"
"79","ESS","3. Association","Hommes","Ordinaires","2957"
"79","ESS","3. Association","Hommes","Stagiaires","13"
"79","ESS","4. Fondation","Femmes","Aides","s"
"79","ESS","4. Fondation","Femmes","Ordinaires","s"
"79","ESS","4. Fondation","Hommes","Aides","s"
"79","ESS","4. Fondation","Hommes","Ordinaires","s"
"79","Hors ESS","Privé Hors ESS","Femmes","Aides","435"
"79","Hors ESS","Privé Hors ESS","Femmes","Apprentis","671"
"79","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","28919"
"79","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","8"
"79","Hors ESS","Privé Hors ESS","Hommes","Aides","549"
"79","Hors ESS","Privé Hors ESS","Hommes","Apprentis","1885"
"79","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","42650"
"79","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","15"
"79","Hors ESS","Public","Femmes","Aides","337"
"79","Hors ESS","Public","Femmes","Apprentis","24"
"79","Hors ESS","Public","Femmes","Ordinaires","19285"
"79","Hors ESS","Public","Hommes","Aides","160"
"79","Hors ESS","Public","Hommes","Apprentis","45"
"79","Hors ESS","Public","Hommes","Ordinaires","8294"
"80","ESS","1. Coopérative","Femmes","Aides","s"
"80","ESS","1. Coopérative","Femmes","Apprentis","s"
"80","ESS","1. Coopérative","Femmes","Ordinaires","1376"
"80","ESS","1. Coopérative","Femmes","Stagiaires","s"
"80","ESS","1. Coopérative","Hommes","Aides","s"
"80","ESS","1. Coopérative","Hommes","Apprentis","s"
"80","ESS","1. Coopérative","Hommes","Ordinaires","1506"
"80","ESS","1. Coopérative","Hommes","Stagiaires","s"
"80","ESS","2. Mutuelle","Femmes","Aides","s"
"80","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"80","ESS","2. Mutuelle","Hommes","Aides","s"
"80","ESS","2. Mutuelle","Hommes","Ordinaires","s"
