"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Martinique","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","1","1","s","s","s"
"Martinique","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","1","0","s","s","s"
"Martinique","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","1","0","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","51","48","694","528","13425334"
"Martinique","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","425","325","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","345","335","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","19","17","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","2345","1892","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","131","118","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","707","651","4886","s","s"
"Martinique","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1880","1704","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","3","1","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","414","382","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","1456","1235","10859","10288","421172968"
"Martinique","Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1465","1268","s","s","s"
"Martinique","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","70","59","s","s","s"
"Martinique","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","77","64","3203","2911","91052297"
"Martinique","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2","0","s","s","s"
"Martinique","Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3","0","s","s","s"
"Martinique","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","1","1","s","s","s"
"Martinique","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","320","74","s","s","s"
"Martinique","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","5","0","s","s","s"
"Martinique","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","11","1","s","s","s"
"Martinique","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","17","8","s","s","s"
"Martinique","Hors ESS","Public","SERVICES DIVERS","Ensemble","173","75","19319","18751","729366667"
"Martinique","Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","7","3","s","s","s"
"Martinique","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","3","1","s","s","s"
"Normandie","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","8","7","s","s","s"
"Normandie","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","751","91","7410","7534","354483828"
"Normandie","ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","120","108","s","s","s"
"Normandie","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","4","4","s","s","s"
"Normandie","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","234","52","2313","2314","83335463"
"Normandie","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","6","5","s","s","s"
"Normandie","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","5","4","s","s","s"
"Normandie","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","63","44","4271","4112","153117161"
"Normandie","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","1","1","s","s","s"
"Normandie","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","4","4","s","16","395046"
"Normandie","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","46","28","s","s","s"
"Normandie","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","92","75","s","s","s"
"Normandie","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","1","1","s","s","s"
"Normandie","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","31","1","s","s","s"
"Normandie","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","249","11","s","s","s"
"Normandie","ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","92","0","s","s","s"
"Normandie","ESS","2. Mutuelle","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2","0","s","s","s"
"Normandie","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","57","0","s","388","16405872"
"Normandie","ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","22","2","s","s","s"
"Normandie","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","1473","726","46219","39429","965369760"
"Normandie","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","9","3","s","s","s"
"Normandie","ESS","3. Association","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","41","31","s","s","s"
"Normandie","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","772","719","1253","1317","46063096"
"Normandie","ESS","3. Association","COMMERCE (GZ)","Ensemble","19","13","s","s","s"
"Normandie","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","878","666","14386","12844","432641296"
"Normandie","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","111","84","769","788","20351146"
"Normandie","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","17","13","s","s","s"
"Normandie","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","1876","1724","s","5914","156361368"
"Normandie","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","176","80","3423","2970","109153895"
"Normandie","ESS","3. Association","SERVICES DIVERS","Ensemble","389","353","2605","2268","63845893"
"Normandie","ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","628","497","5780","5211","158199696"
"Normandie","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","1988","1925","s","s","s"
"Normandie","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","67","8","2753","2247","63987248"
"Normandie","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","5","3","s","s","s"
"Normandie","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","3","1","s","s","s"
"Normandie","ESS","4. Fondation","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1","0","s","s","s"
"Normandie","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","2","1","s","s","s"
"Normandie","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","19","3","2100","2005","69247884"
"Normandie","ESS","4. Fondation","SERVICES DIVERS","Ensemble","1","0","s","s","s"
"Normandie","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","485","327","10913","9065","222726782"
"Normandie","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3411","2352","s","s","s"
"Normandie","Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","7616","7484","s","s","s"
"Normandie","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","226","194","s","2721","84689436"
"Normandie","Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","19751","13963","s","s","s"
"Normandie","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1000","830","3739","3423","107400474"
"Normandie","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","8636","7668","34431","32860","799649528"
"Normandie","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","18166","15858","257232","248993","9281158641"
"Normandie","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","15","9","s","165","6553029"
"Normandie","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","3367","3077","18373","16599","519289649"
"Normandie","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","10483","8020","96202","92216","3066863718"
"Normandie","Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","11733","9366","80155","72964","2407861413"
"Normandie","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","792","713","s","s","s"
"Normandie","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","457","301","23039","20307","575174753"
"Normandie","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","11","1","s","s","s"
"Normandie","Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","17","1","s","s","s"
"Normandie","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","43","18","s","848","28795618"
"Normandie","Hors ESS","Public","COMMERCE (GZ)","Ensemble","2","0","s","s","s"
"Normandie","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","3141","548","59992","55982","2011594969"
"Normandie","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","97","22","779","748","18014926"
"Normandie","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","283","243","1821","1665","50060222"
"Normandie","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","213","55","59162","54819","1839041930"
"Normandie","Hors ESS","Public","SERVICES DIVERS","Ensemble","4229","3215","121230","113035","3506794319"
"Normandie","Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","55","24","1982","1956","77829488"
"Normandie","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","17","7","s","s","s"
"Nouvelle-Aquitaine","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","15","10","209","192","4550490"
"Nouvelle-Aquitaine","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1481","175","15740","15604","735113025"
"Nouvelle-Aquitaine","ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","144","117","1044","993","33710343"
"Nouvelle-Aquitaine","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","6","6","s","s","s"
"Nouvelle-Aquitaine","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","431","174","8420","8345","257704762"
"Nouvelle-Aquitaine","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","32","12","s","s","s"
"Nouvelle-Aquitaine","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","16","15","132","119","2944521"
"Nouvelle-Aquitaine","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","293","235","5845","5768","190258261"
"Nouvelle-Aquitaine","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","1","1","s","s","s"
"Nouvelle-Aquitaine","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","3","2","s","s","s"
"Nouvelle-Aquitaine","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","66","45","s","s","s"
"Nouvelle-Aquitaine","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","199","154","2022","1939","78933731"
"Nouvelle-Aquitaine","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","2","2","s","s","s"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","63","0","1565","1451","36912590"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","517","35","13530","12909","627388613"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","119","5","603","577","20131195"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2","0","s","s","s"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","65","1","s","s","s"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","8","2","s","s","s"
"Nouvelle-Aquitaine","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","3195","1759","84243","71340","1787312985"
"Nouvelle-Aquitaine","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","14","3","s","s","s"
"Nouvelle-Aquitaine","ESS","3. Association","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","53","47","s","s","s"
"Nouvelle-Aquitaine","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","2086","1958","2693","2952","95366140"
"Nouvelle-Aquitaine","ESS","3. Association","COMMERCE (GZ)","Ensemble","27","25","176","149","3162394"
"Nouvelle-Aquitaine","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","1830","1450","22464","19509","649759682"
"Nouvelle-Aquitaine","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","292","180","1482","1920","50497091"
"Nouvelle-Aquitaine","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","34","29","s","s","s"
"Nouvelle-Aquitaine","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","3362","3008","10066","8823","245964423"
"Nouvelle-Aquitaine","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","306","155","8759","7628","288277307"
"Nouvelle-Aquitaine","ESS","3. Association","SERVICES DIVERS","Ensemble","882","807","4200","3583","101547323"
"Nouvelle-Aquitaine","ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1638","1353","15830","15784","440048272"
"Nouvelle-Aquitaine","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","3818","3615","s","s","s"
"Nouvelle-Aquitaine","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","97","9","4371","3913","104907729"
"Nouvelle-Aquitaine","ESS","4. Fondation","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1","1","s","s","s"
"Nouvelle-Aquitaine","ESS","4. Fondation","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1","1","s","s","s"
"Nouvelle-Aquitaine","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","2","2","s","s","s"
"Nouvelle-Aquitaine","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","10","1","s","s","s"
"Nouvelle-Aquitaine","ESS","4. Fondation","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","5","0","14","36","866340"
"Nouvelle-Aquitaine","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","15","6","s","s","s"
"Nouvelle-Aquitaine","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","6","1","s","s","s"
"Nouvelle-Aquitaine","ESS","4. Fondation","SERVICES DIVERS","Ensemble","2","1","s","s","s"
"Nouvelle-Aquitaine","ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4","3","s","s","s"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","1003","721","22273","18955","480328347"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","7686","5765","s","s","s"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","15859","15572","s","s","s"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","455","388","3147","3380","111295580"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","42487","30525","259927","243649","7326844787"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2014","1671","6853","6121","192869721"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","18040","16049","71220","75901","1875708752"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","38521","33286","371420","358850","12591988113"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","36","20","s","s","s"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","7316","6607","33557","30570","915901924"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","21050","16504","171288","163550","5446203822"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","24459","19475","140697","130058","4439834397"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1372","1236","s","s","s"
"Nouvelle-Aquitaine","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","1054","671","46405","41790","1125592678"
"Nouvelle-Aquitaine","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","22","1","s","s","s"
"Nouvelle-Aquitaine","Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","41","1","s","s","s"
"Nouvelle-Aquitaine","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","86","27","1418","1390","44336326"
"Nouvelle-Aquitaine","Hors ESS","Public","COMMERCE (GZ)","Ensemble","7","0","82","74","3110597"
"Nouvelle-Aquitaine","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","5632","915","110971","101452","3601495708"
"Nouvelle-Aquitaine","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","180","22","1461","1466","35650443"
"Nouvelle-Aquitaine","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","424","313","5780","5570","158697373"
"Nouvelle-Aquitaine","Hors ESS","Public","NON-CLASSES (94.99Z)","Ensemble","1","1","s","s","s"
"Nouvelle-Aquitaine","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","275","86","101726","95031","3130347652"
"Nouvelle-Aquitaine","Hors ESS","Public","SERVICES DIVERS","Ensemble","7379","5460","247312","225693","6952712034"
"Nouvelle-Aquitaine","Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","132","65","6218","5945","241032044"
"Nouvelle-Aquitaine","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","44","14","s","s","s"
"Occitanie","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","12","9","s","s","s"
"Occitanie","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1328","153","15535","15399","716237522"
"Occitanie","ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","112","101","s","s","19060319"
"Occitanie","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","12","10","s","s","s"
"Occitanie","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","404","150","4745","4627","156316711"
"Occitanie","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","19","16","s","s","s"
"Occitanie","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","26","23","s","s","s"
"Occitanie","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","420","366","5019","5244","177487241"
"Occitanie","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","2","1","s","s","s"
"Occitanie","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","86","61","s","s","s"
"Occitanie","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","241","208","1351","1270","38355108"
"Occitanie","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","3","2","s","s","s"
"Occitanie","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","70","2","s","s","s"
"Occitanie","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","499","36","s","s","s"
"Occitanie","ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","139","5","s","s","s"
"Occitanie","ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Ensemble","1","0","s","s","s"
"Occitanie","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","109","3","s","s","s"
"Occitanie","ESS","2. Mutuelle","SERVICES DIVERS","Ensemble","5","1","s","s","s"
"Occitanie","ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","11","1","s","s","s"
"Occitanie","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","3003","1659","90419","76829","1938843180"
"Occitanie","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","15","6","s","s","s"
"Occitanie","ESS","3. Association","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","108","95","701","663","s"
"Occitanie","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","2534","2359","2840","3158","105814671"
"Occitanie","ESS","3. Association","COMMERCE (GZ)","Ensemble","39","30","s","s","s"
"Occitanie","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","1839","1478","21770","18910","631956051"
"Occitanie","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","281","171","1534","1896","49156180"
"Occitanie","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","25","21","182","154","3213863"
"Occitanie","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","4565","4163","14818","12423","337954686"
"Occitanie","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","345","156","9534","8425","312538428"
"Occitanie","ESS","3. Association","SERVICES DIVERS","Ensemble","915","823","3909","3458","92244247"
"Occitanie","ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1332","1116","9920","10494","290678618"
"Occitanie","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","3405","3266","6937","5476","141162782"
"Occitanie","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","39","6","1802","1602","45669277"
"Occitanie","ESS","4. Fondation","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1","0","s","s","s"
"Occitanie","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","3","2","s","s","s"
"Occitanie","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","17","0","334","305","9992938"
"Occitanie","ESS","4. Fondation","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","4","1","s","s","s"
"Occitanie","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","7","4","s","s","s"
"Occitanie","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","5","3","s","s","s"
"Occitanie","ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","4","2","s","s","s"
"Occitanie","ESS","4. Fondation","SPORTS ET LOISIRS (RZ2)","Ensemble","1","1","s","s","s"
"Occitanie","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","977","733","21224","17734","437829635"
"Occitanie","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","6942","5136","s","s","s"
"Occitanie","Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","10662","10490","20226","22524","531646093"
"Occitanie","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","545","486","3444","3673","118704786"
"Occitanie","Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","42472","31571","s","s","s"
"Occitanie","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2223","1876","8622","7364","256523251"
"Occitanie","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","19748","17775","70401","73553","1779403214"
"Occitanie","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","36888","32234","322435","310109","11932621172"
"Occitanie","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","41","26","190","179","6560645"
"Occitanie","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","7636","6919","43485","39194","1211931907"
"Occitanie","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","21267","16979","179470","170757","6008304205"
"Occitanie","Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","25967","21379","164674","150813","5364928156"
"Occitanie","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1476","1342","4644","4726","214835975"
"Occitanie","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","828","478","37115","33243","909774487"
"Occitanie","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","23","2","s","s","s"
"Occitanie","Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","41","4","964","976","32457698"
"Occitanie","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","94","28","1544","1421","45451463"
"Occitanie","Hors ESS","Public","COMMERCE (GZ)","Ensemble","8","1","s","s","s"
"Occitanie","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","5234","813","115642","104525","3761297292"
"Occitanie","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","143","16","1489","1416","33499521"
"Occitanie","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","509","362","5005","4816","140013269"
"Occitanie","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","310","82","76836","71140","2410011818"
"Occitanie","Hors ESS","Public","SERVICES DIVERS","Ensemble","7011","5186","238460","223104","7046090488"
"Occitanie","Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","173","91","16055","15474","693963379"
"Occitanie","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","38","10","336","334","8449905"
"Pays de la Loire","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","1","1","s","s","s"
"Pays de la Loire","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","998","95","11754","11817","550748777"
"Pays de la Loire","ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","109","99","500","518","17190933"
"Pays de la Loire","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","7","6","s","s","s"
"Pays de la Loire","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","314","76","6992","6744","250277606"
"Pays de la Loire","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","18","5","s","s","s"
