"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"82","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"82","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","633"
"82","ACTION SOCIALE (QB)","Aide a domicile","Aides","24"
"82","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","453"
"82","ACTION SOCIALE (QB)","Aide par le travail","Aides","377"
"82","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","118"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","482"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","s"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","274"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","20"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1173"
"82","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"82","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"82","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","s"
"82","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"82","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","s"
"82","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"82","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","679"
"82","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"82","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"82","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","s"
"82","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"82","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"82","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","s"
"83","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","104"
"83","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","15"
"83","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Apprentis","s"
"83","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","446"
"83","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Stagiaires","s"
"83","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"83","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","191"
"83","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"83","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","273"
"83","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","32"
"83","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","711"
"83","ACTION SOCIALE (QB)","Action sociale NCA","Aides","140"
"83","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"83","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","931"
"83","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"83","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"83","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","3484"
"83","ACTION SOCIALE (QB)","Aide a domicile","Stagiaires","s"
"83","ACTION SOCIALE (QB)","Aide par le travail","Aides","796"
"83","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"83","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","878"
"83","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","23"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","1205"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Stagiaires","s"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","85"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","13"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","968"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","8"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","47"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","8"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1581"
"83","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","6"
"83","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"83","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"83","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","282"
"83","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"83","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"83","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","35"
"83","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","6"
"83","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","1786"
"83","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"83","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"83","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"83","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"83","SPORTS ET LOISIRS (RZ2)","Loisirs","Apprentis","s"
"83","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","68"
"83","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"83","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"83","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","751"
"83","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"84","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"84","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"84","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"84","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","173"
"84","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","s"
"84","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"84","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"84","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"84","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","248"
"84","ACTION SOCIALE (QB)","Action sociale NCA","Aides","s"
"84","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"84","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","892"
"84","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"84","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"84","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","922"
"84","ACTION SOCIALE (QB)","Aide par le travail","Aides","201"
"84","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","628"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","36"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","807"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","15"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","445"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","121"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1163"
"84","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"84","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","15"
"84","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","109"
"84","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","29"
"84","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","s"
"84","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"84","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","2022"
"84","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"84","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"84","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","158"
"84","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"84","SPORTS ET LOISIRS (RZ2)","Loisirs","Apprentis","s"
"84","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","71"
"84","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"84","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"84","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","391"
"85","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"85","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"85","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"85","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","20"
"85","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","206"
"85","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"85","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","s"
"85","ACTION SOCIALE (QB)","Action sociale NCA","Aides","s"
"85","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","467"
"85","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"85","ACTION SOCIALE (QB)","Aide a domicile","Aides","9"
"85","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"85","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","2101"
"85","ACTION SOCIALE (QB)","Aide a domicile","Stagiaires","s"
"85","ACTION SOCIALE (QB)","Aide par le travail","Aides","155"
"85","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","1010"
"85","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"85","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"85","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","1016"
"85","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","11"
"85","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","367"
"85","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","s"
"85","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"85","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1942"
"85","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"85","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","s"
"85","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","47"
"85","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","218"
"85","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"85","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","6025"
"85","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"85","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"85","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"85","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"85","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"85","SPORTS ET LOISIRS (RZ2)","Loisirs","Apprentis","s"
"85","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","225"
"85","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"85","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"85","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","541"
"85","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"86","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"86","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","93"
"86","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Stagiaires","s"
"86","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","s"
"86","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Apprentis","s"
"86","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"86","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","s"
"86","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"86","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"86","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"86","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","192"
"86","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Stagiaires","s"
"86","ACTION SOCIALE (QB)","Action sociale NCA","Aides","183"
"86","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"86","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","510"
"86","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"86","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"86","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"86","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","1432"
"86","ACTION SOCIALE (QB)","Aide par le travail","Aides","419"
"86","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"86","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","624"
"86","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","593"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","24"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","698"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","97"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","8"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","1646"
"86","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","74"
"86","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"86","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","s"
"86","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"86","ENSEIGNEMENT (PZ)","Enseignement culturel","Apprentis","s"
"86","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"86","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","59"
"86","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","10"
"86","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","1508"
"86","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"86","ENSEIGNEMENT (PZ)","Formation continue d adultes","Apprentis","s"
"86","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","260"
"86","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"86","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","s"
"86","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"86","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"86","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","s"
"86","SPORTS ET LOISIRS (RZ2)","Sports","Stagiaires","s"
"87","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"87","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"87","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","s"
"87","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"87","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Stagiaires","s"
"87","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"87","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","120"
"87","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Stagiaires","s"
"87","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"87","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"87","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","123"
"87","ACTION SOCIALE (QB)","Action sociale NCA","Aides","73"
"87","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"87","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","554"
"87","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"87","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"87","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"87","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","1072"
"87","ACTION SOCIALE (QB)","Aide par le travail","Aides","112"
"87","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","325"
"87","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","55"
"87","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","s"
"87","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","314"
"87","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"87","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","96"
"87","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"87","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","986"
"87","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"87","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","s"
"87","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","s"
"87","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","17"
"87","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","s"
"87","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"87","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","699"
"87","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"87","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"87","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","20"
"87","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","65"
"87","SPORTS ET LOISIRS (RZ2)","Sports","Aides","17"
"87","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","9"
"87","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","262"
"88","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"88","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"88","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"88","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","s"
"88","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","32"
"88","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","7"
"88","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","187"
"88","ACTION SOCIALE (QB)","Action sociale NCA","Aides","223"
"88","ACTION SOCIALE (QB)","Action sociale NCA","Apprentis","s"
"88","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","600"
"88","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"88","ACTION SOCIALE (QB)","Aide a domicile","Aides","s"
"88","ACTION SOCIALE (QB)","Aide a domicile","Apprentis","s"
"88","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","1271"
"88","ACTION SOCIALE (QB)","Aide par le travail","Aides","s"
"88","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"88","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","1242"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","727"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","59"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","420"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","s"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Apprentis","s"
"88","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","779"
"88","ENSEIGNEMENT (PZ)","Autres enseignements","Aides","16"
"88","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","232"
"88","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"88","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","s"
"88","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"88","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","790"
"88","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"88","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"88","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","20"
"88","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","39"
"88","SPORTS ET LOISIRS (RZ2)","Sports","Aides","12"
"88","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","17"
"88","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","168"
"89","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Aides","s"
"89","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Apprentis","s"
"89","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","s"
"89","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Aides","s"
"89","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"89","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","168"
"89","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
"89","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Apprentis","s"
"89","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ordinaires","159"
"89","ACTION SOCIALE (QB)","Action sociale NCA","Aides","s"
"89","ACTION SOCIALE (QB)","Action sociale NCA","Ordinaires","356"
"89","ACTION SOCIALE (QB)","Action sociale NCA","Stagiaires","s"
"89","ACTION SOCIALE (QB)","Aide a domicile","Aides","43"
"89","ACTION SOCIALE (QB)","Aide a domicile","Ordinaires","638"
"89","ACTION SOCIALE (QB)","Aide par le travail","Aides","64"
"89","ACTION SOCIALE (QB)","Aide par le travail","Apprentis","s"
"89","ACTION SOCIALE (QB)","Aide par le travail","Ordinaires","519"
"89","ACTION SOCIALE (QB)","Aide par le travail","Stagiaires","s"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Aides","s"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Apprentis","s"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ordinaires","709"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Aides","10"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Apprentis","s"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ordinaires","363"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Stagiaires","s"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Aides","s"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ordinaires","678"
"89","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Stagiaires","s"
"89","ENSEIGNEMENT (PZ)","Autres enseignements","Apprentis","s"
"89","ENSEIGNEMENT (PZ)","Autres enseignements","Ordinaires","s"
"89","ENSEIGNEMENT (PZ)","Enseignement culturel","Aides","s"
"89","ENSEIGNEMENT (PZ)","Enseignement culturel","Ordinaires","s"
"89","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Aides","24"
"89","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Apprentis","s"
"89","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ordinaires","711"
"89","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Stagiaires","s"
"89","ENSEIGNEMENT (PZ)","Formation continue d adultes","Aides","s"
"89","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ordinaires","s"
"89","SPORTS ET LOISIRS (RZ2)","Loisirs","Aides","s"
"89","SPORTS ET LOISIRS (RZ2)","Loisirs","Apprentis","s"
"89","SPORTS ET LOISIRS (RZ2)","Loisirs","Ordinaires","100"
"89","SPORTS ET LOISIRS (RZ2)","Sports","Aides","s"
"89","SPORTS ET LOISIRS (RZ2)","Sports","Apprentis","s"
"89","SPORTS ET LOISIRS (RZ2)","Sports","Ordinaires","140"
"90","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ordinaires","12"
"90","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ordinaires","s"
"90","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Stagiaires","s"
"90","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Aides","s"
"90","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ordinaires","s"
"90","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Aides","s"
