"REG","ESS","famille","sexe","type_emploi","nb_poste"
"Ile-de-France","Hors ESS","Privé Hors ESS","Femmes","Ensemble","1639765"
"Ile-de-France","Hors ESS","Privé Hors ESS","Hommes","Ensemble","2282921"
"Ile-de-France","Hors ESS","Public","Femmes","Ensemble","729275"
"Ile-de-France","Hors ESS","Public","Hommes","Ensemble","494059"
"La Réunion","ESS","1. Coopérative","Femmes","Ensemble","1956"
"La Réunion","ESS","1. Coopérative","Hommes","Ensemble","1094"
"La Réunion","ESS","2. Mutuelle","Femmes","Ensemble","458"
"La Réunion","ESS","2. Mutuelle","Hommes","Ensemble","229"
"La Réunion","ESS","3. Association","Femmes","Ensemble","9716"
"La Réunion","ESS","3. Association","Hommes","Ensemble","7003"
"La Réunion","ESS","4. Fondation","Femmes","Ensemble","1121"
"La Réunion","ESS","4. Fondation","Hommes","Ensemble","532"
"La Réunion","Hors ESS","Privé Hors ESS","Femmes","Ensemble","46580"
"La Réunion","Hors ESS","Privé Hors ESS","Hommes","Ensemble","75602"
"La Réunion","Hors ESS","Public","Femmes","Ensemble","45897"
"La Réunion","Hors ESS","Public","Hommes","Ensemble","35644"
"Martinique","ESS","1. Coopérative","Femmes","Ensemble","703"
"Martinique","ESS","1. Coopérative","Hommes","Ensemble","369"
"Martinique","ESS","2. Mutuelle","Femmes","Ensemble","s"
"Martinique","ESS","2. Mutuelle","Hommes","Ensemble","s"
"Martinique","ESS","3. Association","Femmes","Ensemble","6335"
"Martinique","ESS","3. Association","Hommes","Ensemble","2743"
"Martinique","ESS","4. Fondation","Femmes","Ensemble","s"
"Martinique","ESS","4. Fondation","Hommes","Ensemble","s"
"Martinique","Hors ESS","Privé Hors ESS","Femmes","Ensemble","26562"
"Martinique","Hors ESS","Privé Hors ESS","Hommes","Ensemble","33999"
"Martinique","Hors ESS","Public","Femmes","Ensemble","25881"
"Martinique","Hors ESS","Public","Hommes","Ensemble","14511"
"Normandie","ESS","1. Coopérative","Femmes","Ensemble","6893"
"Normandie","ESS","1. Coopérative","Hommes","Ensemble","8845"
"Normandie","ESS","2. Mutuelle","Femmes","Ensemble","4240"
"Normandie","ESS","2. Mutuelle","Hommes","Ensemble","1658"
"Normandie","ESS","3. Association","Femmes","Ensemble","59159"
"Normandie","ESS","3. Association","Hommes","Ensemble","26341"
"Normandie","ESS","4. Fondation","Femmes","Ensemble","3900"
"Normandie","ESS","4. Fondation","Hommes","Ensemble","1136"
"Normandie","Hors ESS","Privé Hors ESS","Femmes","Ensemble","267218"
"Normandie","Hors ESS","Privé Hors ESS","Hommes","Ensemble","402775"
"Normandie","Hors ESS","Public","Femmes","Ensemble","177782"
"Normandie","Hors ESS","Public","Hommes","Ensemble","91778"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Femmes","Ensemble","16637"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Hommes","Ensemble","18631"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Femmes","Ensemble","12501"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Hommes","Ensemble","5304"
"Nouvelle-Aquitaine","ESS","3. Association","Femmes","Ensemble","108718"
"Nouvelle-Aquitaine","ESS","3. Association","Hommes","Ensemble","49861"
"Nouvelle-Aquitaine","ESS","4. Fondation","Femmes","Ensemble","5710"
"Nouvelle-Aquitaine","ESS","4. Fondation","Hommes","Ensemble","1824"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","Femmes","Ensemble","485155"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","Hommes","Ensemble","680624"
"Nouvelle-Aquitaine","Hors ESS","Public","Femmes","Ensemble","336718"
"Nouvelle-Aquitaine","Hors ESS","Public","Hommes","Ensemble","187676"
"Occitanie","ESS","1. Coopérative","Femmes","Ensemble","14069"
"Occitanie","ESS","1. Coopérative","Hommes","Ensemble","14341"
"Occitanie","ESS","2. Mutuelle","Femmes","Ensemble","9734"
"Occitanie","ESS","2. Mutuelle","Hommes","Ensemble","3075"
"Occitanie","ESS","3. Association","Femmes","Ensemble","114683"
"Occitanie","ESS","3. Association","Hommes","Ensemble","48043"
"Occitanie","ESS","4. Fondation","Femmes","Ensemble","2650"
"Occitanie","ESS","4. Fondation","Hommes","Ensemble","1124"
"Occitanie","Hors ESS","Privé Hors ESS","Femmes","Ensemble","454649"
"Occitanie","Hors ESS","Privé Hors ESS","Hommes","Ensemble","656340"
"Occitanie","Hors ESS","Public","Femmes","Ensemble","308433"
"Occitanie","Hors ESS","Public","Hommes","Ensemble","185714"
"Pays de la Loire","ESS","1. Coopérative","Femmes","Ensemble","11788"
"Pays de la Loire","ESS","1. Coopérative","Hommes","Ensemble","14364"
"Pays de la Loire","ESS","2. Mutuelle","Femmes","Ensemble","6850"
"Pays de la Loire","ESS","2. Mutuelle","Hommes","Ensemble","1884"
"Pays de la Loire","ESS","3. Association","Femmes","Ensemble","89142"
"Pays de la Loire","ESS","3. Association","Hommes","Ensemble","35175"
"Pays de la Loire","ESS","4. Fondation","Femmes","Ensemble","1848"
"Pays de la Loire","ESS","4. Fondation","Hommes","Ensemble","878"
"Pays de la Loire","Hors ESS","Privé Hors ESS","Femmes","Ensemble","347716"
"Pays de la Loire","Hors ESS","Privé Hors ESS","Hommes","Ensemble","523425"
"Pays de la Loire","Hors ESS","Public","Femmes","Ensemble","176993"
"Pays de la Loire","Hors ESS","Public","Hommes","Ensemble","88349"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","Femmes","Ensemble","9238"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","Hommes","Ensemble","8369"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","Femmes","Ensemble","5741"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","Hommes","Ensemble","1957"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","Femmes","Ensemble","88348"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","Hommes","Ensemble","38490"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","Femmes","Ensemble","3648"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","Hommes","Ensemble","1038"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","Femmes","Ensemble","454998"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","Hommes","Ensemble","611826"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","Femmes","Ensemble","258916"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","Hommes","Ensemble","161378"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Femmes","Aides","397"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Femmes","Apprentis","191"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Femmes","Ordinaires","17404"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Femmes","Stagiaires","35"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Hommes","Aides","369"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Hommes","Apprentis","264"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Hommes","Ordinaires","16778"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Hommes","Stagiaires","27"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Femmes","Aides","232"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Femmes","Ordinaires","14174"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Hommes","Aides","124"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Hommes","Ordinaires","3978"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ESS","3. Association","Femmes","Aides","8319"
"Auvergne-Rhône-Alpes","ESS","3. Association","Femmes","Apprentis","611"
"Auvergne-Rhône-Alpes","ESS","3. Association","Femmes","Ordinaires","151434"
"Auvergne-Rhône-Alpes","ESS","3. Association","Femmes","Stagiaires","456"
"Auvergne-Rhône-Alpes","ESS","3. Association","Hommes","Aides","7668"
"Auvergne-Rhône-Alpes","ESS","3. Association","Hommes","Apprentis","777"
"Auvergne-Rhône-Alpes","ESS","3. Association","Hommes","Ordinaires","57838"
"Auvergne-Rhône-Alpes","ESS","3. Association","Hommes","Stagiaires","257"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Femmes","Aides","169"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Femmes","Ordinaires","7361"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Hommes","Aides","129"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Hommes","Ordinaires","2759"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Hommes","Stagiaires","s"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Femmes","Aides","14685"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","703294"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Hommes","Aides","16227"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","1044755"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Femmes","Aides","5527"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Femmes","Ordinaires","400713"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Hommes","Aides","1918"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Hommes","Ordinaires","217279"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Femmes","Aides","150"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Femmes","Ordinaires","6645"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Hommes","Aides","154"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Hommes","Ordinaires","6941"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Femmes","Aides","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Femmes","Ordinaires","5991"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Hommes","Aides","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Hommes","Ordinaires","1914"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS","3. Association","Femmes","Aides","2707"
"Bourgogne-Franche-Comté","ESS","3. Association","Femmes","Apprentis","199"
"Bourgogne-Franche-Comté","ESS","3. Association","Femmes","Ordinaires","49905"
"Bourgogne-Franche-Comté","ESS","3. Association","Femmes","Stagiaires","78"
"Bourgogne-Franche-Comté","ESS","3. Association","Hommes","Aides","2421"
"Bourgogne-Franche-Comté","ESS","3. Association","Hommes","Apprentis","380"
"Bourgogne-Franche-Comté","ESS","3. Association","Hommes","Ordinaires","19397"
"Bourgogne-Franche-Comté","ESS","3. Association","Hommes","Stagiaires","56"
"Bourgogne-Franche-Comté","ESS","4. Fondation","Femmes","Aides","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","Femmes","Ordinaires","1532"
"Bourgogne-Franche-Comté","ESS","4. Fondation","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","Hommes","Aides","s"
"Bourgogne-Franche-Comté","ESS","4. Fondation","Hommes","Ordinaires","386"
"Bourgogne-Franche-Comté","ESS","4. Fondation","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","207460"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","302616"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","Femmes","Aides","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","Femmes","Ordinaires","149432"
"Bourgogne-Franche-Comté","Hors ESS","Public","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","Hommes","Aides","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","Hors ESS","Public","Hommes","Ordinaires","79845"
"Bourgogne-Franche-Comté","Hors ESS","Public","Hommes","Stagiaires","s"
"Bretagne","ESS","1. Coopérative","Femmes","Aides","295"
"Bretagne","ESS","1. Coopérative","Femmes","Apprentis","171"
"Bretagne","ESS","1. Coopérative","Femmes","Ordinaires","12078"
"Bretagne","ESS","1. Coopérative","Femmes","Stagiaires","15"
"Bretagne","ESS","1. Coopérative","Hommes","Aides","287"
"Bretagne","ESS","1. Coopérative","Hommes","Apprentis","261"
"Bretagne","ESS","1. Coopérative","Hommes","Ordinaires","14682"
"Bretagne","ESS","1. Coopérative","Hommes","Stagiaires","24"
"Bretagne","ESS","2. Mutuelle","Femmes","Aides","136"
"Bretagne","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Bretagne","ESS","2. Mutuelle","Femmes","Ordinaires","6441"
"Bretagne","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Bretagne","ESS","2. Mutuelle","Hommes","Aides","26"
"Bretagne","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Bretagne","ESS","2. Mutuelle","Hommes","Ordinaires","1869"
"Bretagne","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Bretagne","ESS","3. Association","Femmes","Aides","3859"
"Bretagne","ESS","3. Association","Femmes","Apprentis","104"
"Bretagne","ESS","3. Association","Femmes","Ordinaires","70268"
"Bretagne","ESS","3. Association","Femmes","Stagiaires","287"
"Bretagne","ESS","3. Association","Hommes","Aides","3473"
"Bretagne","ESS","3. Association","Hommes","Apprentis","182"
"Bretagne","ESS","3. Association","Hommes","Ordinaires","28267"
"Bretagne","ESS","3. Association","Hommes","Stagiaires","65"
"Bretagne","ESS","4. Fondation","Femmes","Aides","24"
"Bretagne","ESS","4. Fondation","Femmes","Apprentis","s"
"Bretagne","ESS","4. Fondation","Femmes","Ordinaires","4074"
"Bretagne","ESS","4. Fondation","Femmes","Stagiaires","s"
"Bretagne","ESS","4. Fondation","Hommes","Aides","20"
"Bretagne","ESS","4. Fondation","Hommes","Apprentis","s"
"Bretagne","ESS","4. Fondation","Hommes","Ordinaires","1170"
"Bretagne","ESS","4. Fondation","Hommes","Stagiaires","s"
"Bretagne","Hors ESS","Privé Hors ESS","Femmes","Aides","4850"
"Bretagne","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Bretagne","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","260528"
"Bretagne","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Bretagne","Hors ESS","Privé Hors ESS","Hommes","Aides","5871"
"Bretagne","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Bretagne","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","377203"
"Bretagne","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Bretagne","Hors ESS","Public","Femmes","Aides","2115"
"Bretagne","Hors ESS","Public","Femmes","Apprentis","s"
"Bretagne","Hors ESS","Public","Femmes","Ordinaires","165510"
"Bretagne","Hors ESS","Public","Femmes","Stagiaires","s"
"Bretagne","Hors ESS","Public","Hommes","Aides","970"
"Bretagne","Hors ESS","Public","Hommes","Apprentis","s"
"Bretagne","Hors ESS","Public","Hommes","Ordinaires","83903"
"Bretagne","Hors ESS","Public","Hommes","Stagiaires","s"
"Centre-Val de Loire","ESS","1. Coopérative","Femmes","Aides","s"
"Centre-Val de Loire","ESS","1. Coopérative","Femmes","Apprentis","129"
"Centre-Val de Loire","ESS","1. Coopérative","Femmes","Ordinaires","6942"
"Centre-Val de Loire","ESS","1. Coopérative","Femmes","Stagiaires","s"
"Centre-Val de Loire","ESS","1. Coopérative","Hommes","Aides","s"
"Centre-Val de Loire","ESS","1. Coopérative","Hommes","Apprentis","165"
"Centre-Val de Loire","ESS","1. Coopérative","Hommes","Ordinaires","6206"
"Centre-Val de Loire","ESS","1. Coopérative","Hommes","Stagiaires","s"
"Centre-Val de Loire","ESS","2. Mutuelle","Femmes","Aides","s"
"Centre-Val de Loire","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Centre-Val de Loire","ESS","2. Mutuelle","Femmes","Ordinaires","4702"
"Centre-Val de Loire","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Centre-Val de Loire","ESS","2. Mutuelle","Hommes","Aides","s"
"Centre-Val de Loire","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Centre-Val de Loire","ESS","2. Mutuelle","Hommes","Ordinaires","1652"
"Centre-Val de Loire","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Centre-Val de Loire","ESS","3. Association","Femmes","Aides","2456"
"Centre-Val de Loire","ESS","3. Association","Femmes","Apprentis","257"
"Centre-Val de Loire","ESS","3. Association","Femmes","Ordinaires","38655"
"Centre-Val de Loire","ESS","3. Association","Femmes","Stagiaires","117"
"Centre-Val de Loire","ESS","3. Association","Hommes","Aides","2787"
"Centre-Val de Loire","ESS","3. Association","Hommes","Apprentis","282"
"Centre-Val de Loire","ESS","3. Association","Hommes","Ordinaires","15506"
"Centre-Val de Loire","ESS","3. Association","Hommes","Stagiaires","36"
"Centre-Val de Loire","ESS","4. Fondation","Femmes","Aides","s"
"Centre-Val de Loire","ESS","4. Fondation","Femmes","Apprentis","s"
"Centre-Val de Loire","ESS","4. Fondation","Femmes","Ordinaires","1686"
"Centre-Val de Loire","ESS","4. Fondation","Femmes","Stagiaires","s"
"Centre-Val de Loire","ESS","4. Fondation","Hommes","Aides","s"
"Centre-Val de Loire","ESS","4. Fondation","Hommes","Apprentis","s"
"Centre-Val de Loire","ESS","4. Fondation","Hommes","Ordinaires","911"
"Centre-Val de Loire","ESS","4. Fondation","Hommes","Stagiaires","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Femmes","Aides","2531"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","205824"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Hommes","Aides","2849"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","288883"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Centre-Val de Loire","Hors ESS","Public","Femmes","Aides","1827"
"Centre-Val de Loire","Hors ESS","Public","Femmes","Apprentis","s"
"Centre-Val de Loire","Hors ESS","Public","Femmes","Ordinaires","129457"
"Centre-Val de Loire","Hors ESS","Public","Femmes","Stagiaires","s"
"Centre-Val de Loire","Hors ESS","Public","Hommes","Aides","699"
"Centre-Val de Loire","Hors ESS","Public","Hommes","Apprentis","s"
"Centre-Val de Loire","Hors ESS","Public","Hommes","Ordinaires","65859"
"Centre-Val de Loire","Hors ESS","Public","Hommes","Stagiaires","s"
"Corse","ESS","1. Coopérative","Femmes","Aides","s"
"Corse","ESS","1. Coopérative","Femmes","Apprentis","s"
"Corse","ESS","1. Coopérative","Femmes","Ordinaires","s"
"Corse","ESS","1. Coopérative","Hommes","Aides","s"
"Corse","ESS","1. Coopérative","Hommes","Apprentis","s"
"Corse","ESS","1. Coopérative","Hommes","Ordinaires","514"
"Corse","ESS","2. Mutuelle","Femmes","Aides","s"
"Corse","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Corse","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"Corse","ESS","2. Mutuelle","Hommes","Aides","s"
"Corse","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Corse","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"Corse","ESS","3. Association","Femmes","Aides","s"
"Corse","ESS","3. Association","Femmes","Apprentis","s"
"Corse","ESS","3. Association","Femmes","Ordinaires","4497"
"Corse","ESS","3. Association","Femmes","Stagiaires","s"
"Corse","ESS","3. Association","Hommes","Aides","s"
"Corse","ESS","3. Association","Hommes","Apprentis","s"
"Corse","ESS","3. Association","Hommes","Ordinaires","1413"
"Corse","ESS","4. Fondation","Hommes","Ordinaires","s"
"Corse","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Corse","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Corse","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","25355"
"Corse","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Corse","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Corse","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Corse","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","37567"
"Corse","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Corse","Hors ESS","Public","Femmes","Aides","s"
"Corse","Hors ESS","Public","Femmes","Apprentis","s"
"Corse","Hors ESS","Public","Femmes","Ordinaires","17345"
"Corse","Hors ESS","Public","Femmes","Stagiaires","s"
"Corse","Hors ESS","Public","Hommes","Aides","s"
"Corse","Hors ESS","Public","Hommes","Apprentis","s"
"Corse","Hors ESS","Public","Hommes","Ordinaires","13615"
"Corse","Hors ESS","Public","Hommes","Stagiaires","s"
"Grand-Est","ESS","1. Coopérative","Femmes","Aides","289"
"Grand-Est","ESS","1. Coopérative","Femmes","Apprentis","s"
"Grand-Est","ESS","1. Coopérative","Femmes","Ordinaires","13296"
"Grand-Est","ESS","1. Coopérative","Femmes","Stagiaires","s"
"Grand-Est","ESS","1. Coopérative","Hommes","Aides","351"
"Grand-Est","ESS","1. Coopérative","Hommes","Apprentis","s"
"Grand-Est","ESS","1. Coopérative","Hommes","Ordinaires","14847"
"Grand-Est","ESS","1. Coopérative","Hommes","Stagiaires","s"
"Grand-Est","ESS","2. Mutuelle","Femmes","Aides","62"
"Grand-Est","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Grand-Est","ESS","2. Mutuelle","Femmes","Ordinaires","4967"
"Grand-Est","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Grand-Est","ESS","2. Mutuelle","Hommes","Aides","37"
"Grand-Est","ESS","2. Mutuelle","Hommes","Apprentis","s"
"Grand-Est","ESS","2. Mutuelle","Hommes","Ordinaires","1744"
"Grand-Est","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Grand-Est","ESS","3. Association","Femmes","Aides","6678"
"Grand-Est","ESS","3. Association","Femmes","Apprentis","471"
"Grand-Est","ESS","3. Association","Femmes","Ordinaires","97042"
"Grand-Est","ESS","3. Association","Femmes","Stagiaires","280"
"Grand-Est","ESS","3. Association","Hommes","Aides","6698"
"Grand-Est","ESS","3. Association","Hommes","Apprentis","515"
"Grand-Est","ESS","3. Association","Hommes","Ordinaires","34599"
"Grand-Est","ESS","3. Association","Hommes","Stagiaires","80"
"Grand-Est","ESS","4. Fondation","Femmes","Aides","144"
"Grand-Est","ESS","4. Fondation","Femmes","Apprentis","s"
"Grand-Est","ESS","4. Fondation","Femmes","Ordinaires","7969"
"Grand-Est","ESS","4. Fondation","Femmes","Stagiaires","s"
"Grand-Est","ESS","4. Fondation","Hommes","Aides","87"
"Grand-Est","ESS","4. Fondation","Hommes","Apprentis","s"
"Grand-Est","ESS","4. Fondation","Hommes","Ordinaires","2117"
"Grand-Est","ESS","4. Fondation","Hommes","Stagiaires","s"
"Grand-Est","Hors ESS","Privé Hors ESS","Femmes","Aides","7084"
"Grand-Est","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Grand-Est","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","428648"
"Grand-Est","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Grand-Est","Hors ESS","Privé Hors ESS","Hommes","Aides","6802"
"Grand-Est","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Grand-Est","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","620617"
"Grand-Est","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Grand-Est","Hors ESS","Public","Femmes","Aides","4403"
"Grand-Est","Hors ESS","Public","Femmes","Apprentis","s"
"Grand-Est","Hors ESS","Public","Femmes","Ordinaires","272557"
"Grand-Est","Hors ESS","Public","Femmes","Stagiaires","s"
"Grand-Est","Hors ESS","Public","Hommes","Aides","2342"
"Grand-Est","Hors ESS","Public","Hommes","Apprentis","s"
"Grand-Est","Hors ESS","Public","Hommes","Ordinaires","156012"
"Grand-Est","Hors ESS","Public","Hommes","Stagiaires","s"
"Guadeloupe","ESS","1. Coopérative","Femmes","Aides","s"
"Guadeloupe","ESS","1. Coopérative","Femmes","Apprentis","s"
"Guadeloupe","ESS","1. Coopérative","Femmes","Ordinaires","623"
"Guadeloupe","ESS","1. Coopérative","Hommes","Aides","s"
"Guadeloupe","ESS","1. Coopérative","Hommes","Apprentis","s"
"Guadeloupe","ESS","1. Coopérative","Hommes","Ordinaires","385"
"Guadeloupe","ESS","2. Mutuelle","Femmes","Aides","s"
"Guadeloupe","ESS","2. Mutuelle","Femmes","Apprentis","s"
"Guadeloupe","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"Guadeloupe","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"Guadeloupe","ESS","3. Association","Femmes","Aides","395"
"Guadeloupe","ESS","3. Association","Femmes","Apprentis","s"
