"","EPCI","jurid2","typo2","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"8314",243800984,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",7,"98","84.25","2587207","38","CA du Pays Voironnais"
"8315",243800984,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",7,"29","27.58","1307962","38","CA du Pays Voironnais"
"8316",243800984,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",25,"52","47.16","1226816","38","CA du Pays Voironnais"
"8317",243800984,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1631,"11631","10677.62","366972010","38","CA du Pays Voironnais"
"8318",243800984,"3-TOTAL-HORS ESS","TOUS SECTEURS",2778,"25284","23393.47","844883352","38","CA du Pays Voironnais"
"8319",244000675,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",6,"96","93.34","3440477","40","CA du Grand Dax"
"8320",244000675,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",22,"286","277.82","13354548","40","CA du Grand Dax"
"8321",244000675,"1-TOTAL-ESS","3-ENSEIGNEMENT",19,"298","261.28","8785995","40","CA du Grand Dax"
"8322",244000675,"1-TOTAL-ESS","4-SANTÉ HUMAINE",5,"436","360.34","12583888","40","CA du Grand Dax"
"8323",244000675,"1-TOTAL-ESS","5-ACTION SOCIALE",33,"669","560.28","14178879","40","CA du Grand Dax"
"8324",244000675,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"294","234.14","6957720","40","CA du Grand Dax"
"8325",244000675,"1-TOTAL-ESS","5B-AIDE A DOMICILE",3,"s","s","s","40","CA du Grand Dax"
"8326",244000675,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",3,"147","131.57","1751191","40","CA du Grand Dax"
"8327",244000675,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","40","CA du Grand Dax"
"8328",244000675,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",15,"162","139.31","4214115","40","CA du Grand Dax"
"8329",244000675,"1-TOTAL-ESS","6-ARTS, SPECTACLES",11,"10","6.33","165736","40","CA du Grand Dax"
"8330",244000675,"1-TOTAL-ESS","7-SPORT ET LOISIRS",44,"60","41.6","1047636","40","CA du Grand Dax"
"8331",244000675,"1-TOTAL-ESS","8-NON-CLASSES",32,"53","55.03","1494639","40","CA du Grand Dax"
"8332",244000675,"1-TOTAL-ESS","9-SERVICES DIVERS",41,"282","219.74","6488983","40","CA du Grand Dax"
"8333",244000675,"1-TOTAL-ESS","TOUS SECTEURS",213,"2190","1875.76","61540781","40","CA du Grand Dax"
"8334",244000675,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","40","CA du Grand Dax"
"8335",244000675,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",19,"298","261.28","8785995","40","CA du Grand Dax"
"8336",244000675,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",4,"s","s","s","40","CA du Grand Dax"
"8337",244000675,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",32,"664","556.1","14076445","40","CA du Grand Dax"
"8338",244000675,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",10,"289","229.96","6855286","40","CA du Grand Dax"
"8339",244000675,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",3,"s","s","s","40","CA du Grand Dax"
"8340",244000675,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",3,"147","131.57","1751191","40","CA du Grand Dax"
"8341",244000675,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","40","CA du Grand Dax"
"8342",244000675,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",15,"162","139.31","4214115","40","CA du Grand Dax"
"8343",244000675,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",11,"10","6.33","165736","40","CA du Grand Dax"
"8344",244000675,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",44,"60","41.6","1047636","40","CA du Grand Dax"
"8345",244000675,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",32,"53","55.03","1494639","40","CA du Grand Dax"
"8346",244000675,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",32,"229","162.15","4549320","40","CA du Grand Dax"
"8347",244000675,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",176,"1751","1442.82","42215711","40","CA du Grand Dax"
"8348",244000675,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",379,"2587","2512.99","83265294","40","CA du Grand Dax"
"8349",244000675,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",96,"333","309.84","13235571","40","CA du Grand Dax"
"8350",244000675,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",65,"1376","1152.66","39689925","40","CA du Grand Dax"
"8351",244000675,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",118,"2488","2328.47","79108581","40","CA du Grand Dax"
"8352",244000675,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",36,"1016","937.37","25379885","40","CA du Grand Dax"
"8353",244000675,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"532","505.32","14809052","40","CA du Grand Dax"
"8354",244000675,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",11,"133","108.49","2211865","40","CA du Grand Dax"
"8355",244000675,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",6,"100","98.49","2491379","40","CA du Grand Dax"
"8356",244000675,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",8,"251","225.07","5867589","40","CA du Grand Dax"
"8357",244000675,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",3,"112","115.12","3227525","40","CA du Grand Dax"
"8358",244000675,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",22,"83","84.14","2724708","40","CA du Grand Dax"
"8359",244000675,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1371,"9702","9526.18","277690088","40","CA du Grand Dax"
"8360",244000675,"3-TOTAL-HORS ESS","TOUS SECTEURS",2090,"17697","16966.77","524321577","40","CA du Grand Dax"
"8361",244000808,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",5,"42","41.24","1480135","40","CA Mont de Marsan Agglomération"
"8362",244000808,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",27,"255","245.03","10244635","40","CA Mont de Marsan Agglomération"
"8363",244000808,"1-TOTAL-ESS","3-ENSEIGNEMENT",16,"248","214.63","6764003","40","CA Mont de Marsan Agglomération"
"8364",244000808,"1-TOTAL-ESS","4-SANTÉ HUMAINE",7,"118","101.47","4286242","40","CA Mont de Marsan Agglomération"
"8365",244000808,"1-TOTAL-ESS","5-ACTION SOCIALE",46,"849","708.67","18646603","40","CA Mont de Marsan Agglomération"
"8366",244000808,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",14,"352","288.75","8971650","40","CA Mont de Marsan Agglomération"
"8367",244000808,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",6,"175","157.42","2361325","40","CA Mont de Marsan Agglomération"
"8368",244000808,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",26,"322","262.5","7313628","40","CA Mont de Marsan Agglomération"
"8369",244000808,"1-TOTAL-ESS","6-ARTS, SPECTACLES",19,"23","17.18","595858","40","CA Mont de Marsan Agglomération"
"8370",244000808,"1-TOTAL-ESS","7-SPORT ET LOISIRS",55,"99","90.53","2257558","40","CA Mont de Marsan Agglomération"
"8371",244000808,"1-TOTAL-ESS","8-NON-CLASSES",44,"104","102.07","2979123","40","CA Mont de Marsan Agglomération"
"8372",244000808,"1-TOTAL-ESS","9-SERVICES DIVERS",60,"858","842.78","25658138","40","CA Mont de Marsan Agglomération"
"8373",244000808,"1-TOTAL-ESS","TOUS SECTEURS",279,"2596","2363.6","72912295","40","CA Mont de Marsan Agglomération"
"8374",244000808,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",15,"s","s","s","40","CA Mont de Marsan Agglomération"
"8375",244000808,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",2,"s","s","s","40","CA Mont de Marsan Agglomération"
"8376",244000808,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",46,"849","708.67","18646603","40","CA Mont de Marsan Agglomération"
"8377",244000808,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",14,"352","288.75","8971650","40","CA Mont de Marsan Agglomération"
"8378",244000808,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",6,"175","157.42","2361325","40","CA Mont de Marsan Agglomération"
"8379",244000808,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",26,"322","262.5","7313628","40","CA Mont de Marsan Agglomération"
"8380",244000808,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",19,"23","17.18","595858","40","CA Mont de Marsan Agglomération"
"8381",244000808,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",55,"99","90.53","2257558","40","CA Mont de Marsan Agglomération"
"8382",244000808,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",44,"104","102.07","2979123","40","CA Mont de Marsan Agglomération"
"8383",244000808,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",49,"417","408.38","12776841","40","CA Mont de Marsan Agglomération"
"8384",244000808,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",230,"1821","1610.56","46722875","40","CA Mont de Marsan Agglomération"
"8385",244000808,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",318,"2877","2772.62","85826936","40","CA Mont de Marsan Agglomération"
"8386",244000808,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",78,"240","220.85","9588613","40","CA Mont de Marsan Agglomération"
"8387",244000808,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",84,"1818","1557.38","53325273","40","CA Mont de Marsan Agglomération"
"8388",244000808,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",103,"2990","2790.2","95994963","40","CA Mont de Marsan Agglomération"
"8389",244000808,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",34,"1074","954.26","26663519","40","CA Mont de Marsan Agglomération"
"8390",244000808,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"565","529.15","15899860","40","CA Mont de Marsan Agglomération"
"8391",244000808,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",7,"222","183.69","3980680","40","CA Mont de Marsan Agglomération"
"8392",244000808,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",3,"71","37.55","917132","40","CA Mont de Marsan Agglomération"
"8393",244000808,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",3,"42","39.1","1163598","40","CA Mont de Marsan Agglomération"
"8394",244000808,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",10,"174","164.77","4702249","40","CA Mont de Marsan Agglomération"
"8395",244000808,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",3,"6","6.55","229397","40","CA Mont de Marsan Agglomération"
"8396",244000808,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",19,"81","59.21","1861512","40","CA Mont de Marsan Agglomération"
"8397",244000808,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1130,"12880","12178.19","380785699","40","CA Mont de Marsan Agglomération"
"8398",244000808,"3-TOTAL-HORS ESS","TOUS SECTEURS",1769,"21966","20539.26","654275912","40","CA Mont de Marsan Agglomération"
"8399",244200770,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",12,"97","87.33","2943421","42","Saint-Etienne Métropole"
"8400",244200770,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",121,"3122","3013.59","129926674","42","Saint-Etienne Métropole"
"8401",244200770,"1-TOTAL-ESS","3-ENSEIGNEMENT",160,"3049","2615.33","87702940","42","Saint-Etienne Métropole"
"8402",244200770,"1-TOTAL-ESS","4-SANTÉ HUMAINE",37,"1420","1239.81","54950369","42","Saint-Etienne Métropole"
"8403",244200770,"1-TOTAL-ESS","5-ACTION SOCIALE",280,"7857","6557.21","165282310","42","Saint-Etienne Métropole"
"8404",244200770,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",85,"3146","2725.22","77671941","42","Saint-Etienne Métropole"
"8405",244200770,"1-TOTAL-ESS","5B-AIDE A DOMICILE",25,"1649","1301.34","27568291","42","Saint-Etienne Métropole"
"8406",244200770,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",18,"1144","996.69","16367242","42","Saint-Etienne Métropole"
"8407",244200770,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",29,"438","357.5","9536908","42","Saint-Etienne Métropole"
"8408",244200770,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",123,"1480","1176.46","34137928","42","Saint-Etienne Métropole"
"8409",244200770,"1-TOTAL-ESS","6-ARTS, SPECTACLES",148,"181","253.27","8553617","42","Saint-Etienne Métropole"
"8410",244200770,"1-TOTAL-ESS","7-SPORT ET LOISIRS",287,"634","506.55","13246353","42","Saint-Etienne Métropole"
"8411",244200770,"1-TOTAL-ESS","8-NON-CLASSES",271,"1150","959.19","27312581","42","Saint-Etienne Métropole"
"8412",244200770,"1-TOTAL-ESS","9-SERVICES DIVERS",193,"2013","1783.1","51343227","42","Saint-Etienne Métropole"
"8413",244200770,"1-TOTAL-ESS","TOUS SECTEURS",1509,"19523","17015.38","541261492","42","Saint-Etienne Métropole"
"8414",244200770,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","42","Saint-Etienne Métropole"
"8415",244200770,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",2,"s","s","s","42","Saint-Etienne Métropole"
"8416",244200770,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",160,"3049","2615.33","87702940","42","Saint-Etienne Métropole"
"8417",244200770,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",27,"676","619.9","24070335","42","Saint-Etienne Métropole"
"8418",244200770,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",252,"7086","5882.75","145615536","42","Saint-Etienne Métropole"
"8419",244200770,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",68,"2506","2152.77","61081037","42","Saint-Etienne Métropole"
"8420",244200770,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",23,"1638","1292.34","27325119","42","Saint-Etienne Métropole"
"8421",244200770,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",18,"1144","996.69","16367242","42","Saint-Etienne Métropole"
"8422",244200770,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",27,"421","343.41","9213338","42","Saint-Etienne Métropole"
"8423",244200770,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",116,"1377","1097.54","31628800","42","Saint-Etienne Métropole"
"8424",244200770,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",146,"116","174.3","5847649","42","Saint-Etienne Métropole"
"8425",244200770,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",287,"634","506.55","13246353","42","Saint-Etienne Métropole"
"8426",244200770,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",270,"1148","957.88","27268719","42","Saint-Etienne Métropole"
"8427",244200770,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",150,"1543","1399.3","39110828","42","Saint-Etienne Métropole"
"8428",244200770,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",1296,"14294","12194.84","344047613","42","Saint-Etienne Métropole"
"8429",244200770,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2891,"34599","33126.2","1212340690","42","Saint-Etienne Métropole"
"8430",244200770,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",593,"2510","2352.58","113990160","42","Saint-Etienne Métropole"
"8431",244200770,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",454,"9209","8227.69","296750492","42","Saint-Etienne Métropole"
"8432",244200770,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",520,"12399","11401.67","368396306","42","Saint-Etienne Métropole"
"8433",244200770,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",107,"3036","2554.33","74115802","42","Saint-Etienne Métropole"
"8434",244200770,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",36,"1669","1491.8","45959895","42","Saint-Etienne Métropole"
"8435",244200770,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",22,"501","359.68","8205348","42","Saint-Etienne Métropole"
"8436",244200770,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","42","Saint-Etienne Métropole"
"8437",244200770,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",26,"179","133.21","3112152","42","Saint-Etienne Métropole"
"8438",244200770,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",22,"s","s","s","42","Saint-Etienne Métropole"
"8439",244200770,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",32,"336","331.31","11635239","42","Saint-Etienne Métropole"
"8440",244200770,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",83,"322","277.23","37206442","42","Saint-Etienne Métropole"
"8441",244200770,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",7205,"65819","60298.98","2016391428","42","Saint-Etienne Métropole"
"8442",244200770,"3-TOTAL-HORS ESS","TOUS SECTEURS",11885,"128230","118569.99","4130826559","42","Saint-Etienne Métropole"
"8443",244400404,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",24,"426","408.24","13229155","44","Nantes Métropole"
"8444",244400404,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",174,"4356","4211.88","191714725","44","Nantes Métropole"
"8445",244400404,"1-TOTAL-ESS","3-ENSEIGNEMENT",313,"6275","5452.12","193748226","44","Nantes Métropole"
"8446",244400404,"1-TOTAL-ESS","4-SANTÉ HUMAINE",61,"1523","1346.53","53163062","44","Nantes Métropole"
"8447",244400404,"1-TOTAL-ESS","5-ACTION SOCIALE",396,"12831","10635.48","275291743","44","Nantes Métropole"
"8448",244400404,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",181,"6099","5310.3","148560013","44","Nantes Métropole"
"8449",244400404,"1-TOTAL-ESS","5B-AIDE A DOMICILE",23,"1378","1073.16","25186836","44","Nantes Métropole"
"8450",244400404,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",21,"1664","1417.65","25566075","44","Nantes Métropole"
"8451",244400404,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",64,"1553","1119.63","27899596","44","Nantes Métropole"
"8452",244400404,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",107,"2137","1714.74","48079223","44","Nantes Métropole"
"8453",244400404,"1-TOTAL-ESS","6-ARTS, SPECTACLES",388,"481","648.9","21551312","44","Nantes Métropole"
"8454",244400404,"1-TOTAL-ESS","7-SPORT ET LOISIRS",410,"1938","1533.59","42561556","44","Nantes Métropole"
"8455",244400404,"1-TOTAL-ESS","8-NON-CLASSES",722,"2255","1953","62983404","44","Nantes Métropole"
"8456",244400404,"1-TOTAL-ESS","9-SERVICES DIVERS",372,"5492","4863.54","169543501","44","Nantes Métropole"
"8457",244400404,"1-TOTAL-ESS","TOUS SECTEURS",2860,"35577","31053.28","1023786684","44","Nantes Métropole"
"8458",244400404,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"33","34.56","802460","44","Nantes Métropole"
"8459",244400404,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",5,"125","136.23","5772872","44","Nantes Métropole"
"8460",244400404,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",305,"6130","5317.43","188756986","44","Nantes Métropole"
"8461",244400404,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",52,"1443","1276.65","49996190","44","Nantes Métropole"
"8462",244400404,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",335,"11032","9126.51","235393769","44","Nantes Métropole"
"8463",244400404,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",141,"4899","4284.68","120067772","44","Nantes Métropole"
"8464",244400404,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",20,"1276","1004.32","23374304","44","Nantes Métropole"
"8465",244400404,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",16,"1282","1086.27","18376148","44","Nantes Métropole"
"8466",244400404,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",57,"1501","1089.48","27159617","44","Nantes Métropole"
"8467",244400404,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",101,"2074","1661.76","46415928","44","Nantes Métropole"
"8468",244400404,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",385,"477","644.36","21415805","44","Nantes Métropole"
"8469",244400404,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",409,"1936","1532.14","42530647","44","Nantes Métropole"
"8470",244400404,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",718,"2245","1941.23","62594938","44","Nantes Métropole"
"8471",244400404,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",282,"3243","2996.28","94641011","44","Nantes Métropole"
"8472",244400404,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",2494,"26664","23005.39","701904678","44","Nantes Métropole"
"8473",244400404,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3003,"47547","45997.57","1819456454","44","Nantes Métropole"
"8474",244400404,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",1214,"13511","12658.24","631940968","44","Nantes Métropole"
"8475",244400404,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",735,"17469","15973.31","606115807","44","Nantes Métropole"
"8476",244400404,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",754,"19901","17776.52","587738040","44","Nantes Métropole"
"8477",244400404,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",186,"5038","4307.11","116352777","44","Nantes Métropole"
"8478",244400404,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",27,"1664","1470.48","46632047","44","Nantes Métropole"
"8479",244400404,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",53,"1033","773.05","16036136","44","Nantes Métropole"
"8480",244400404,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",6,"644","517.38","12031673","44","Nantes Métropole"
"8481",244400404,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",76,"603","503.72","10714304","44","Nantes Métropole"
"8482",244400404,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",24,"1094","1042.48","30938617","44","Nantes Métropole"
"8483",244400404,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",92,"966","1012.62","36402762","44","Nantes Métropole"
"8484",244400404,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",133,"770","667.05","45955932","44","Nantes Métropole"
"8485",244400404,"3-TOTAL-HORS ESS","8-NON-CLASSES",3,"9","6.5","194241","44","Nantes Métropole"
"8486",244400404,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",13863,"191104","178971.65","6468899981","44","Nantes Métropole"
"8487",244400404,"3-TOTAL-HORS ESS","TOUS SECTEURS",19983,"296315","277370.57","10313056962","44","Nantes Métropole"
"8488",244400610,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",4,"80","77.85","3072868","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8489",244400610,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",21,"126","122.38","5530017","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8490",244400610,"1-TOTAL-ESS","3-ENSEIGNEMENT",44,"422","351.13","11925242","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8491",244400610,"1-TOTAL-ESS","4-SANTÉ HUMAINE",2,"s","s","s","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8492",244400610,"1-TOTAL-ESS","5-ACTION SOCIALE",31,"1012","852.22","20401029","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8493",244400610,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",15,"524","453.06","12713756","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8494",244400610,"1-TOTAL-ESS","5B-AIDE A DOMICILE",3,"134","100.61","2294240","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8495",244400610,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8496",244400610,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",3,"s","s","s","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8497",244400610,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",8,"56","44.15","1373472","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8498",244400610,"1-TOTAL-ESS","6-ARTS, SPECTACLES",20,"s","s","s","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8499",244400610,"1-TOTAL-ESS","7-SPORT ET LOISIRS",73,"81","71.75","1892562","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8500",244400610,"1-TOTAL-ESS","8-NON-CLASSES",56,"92","84.84","2240821","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8501",244400610,"1-TOTAL-ESS","9-SERVICES DIVERS",41,"159","245.36","6799394","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8502",244400610,"1-TOTAL-ESS","TOUS SECTEURS",292,"1996","1829.1","52844953","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
"8503",244400610,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",44,"422","351.13","11925242","44","CA de la Presqu'île de Guérande Atlantique (CAP ATLANTIQUE)"
