"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"59","ESS","1. Coopérative","1 - Micro entreprise","590","125","2287","2270","99002356"
"59","ESS","1. Coopérative","2 - Petites entreprises","113","28","2015","1879","84902668"
"59","ESS","1. Coopérative","3 - Moyennes entreprises","15","8","s","s","s"
"59","ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"59","ESS","2. Mutuelle","1 - Micro entreprise","151","11","529","528","21728037"
"59","ESS","2. Mutuelle","2 - Petites entreprises","41","5","s","s","s"
"59","ESS","2. Mutuelle","3 - Moyennes entreprises","14","1","s","s","s"
"59","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"59","ESS","3. Association","1 - Micro entreprise","3924","3391","6339","6261","188664958"
"59","ESS","3. Association","2 - Petites entreprises","1342","750","27177","22953","708801045"
"59","ESS","3. Association","3 - Moyennes entreprises","445","250","37184","31634","902940617"
"59","ESS","3. Association","4 - Grandes entreprises","36","20","13300","11145","289622099"
"59","ESS","4. Fondation","1 - Micro entreprise","16","8","59","49","1967027"
"59","ESS","4. Fondation","2 - Petites entreprises","11","1","s","s","s"
"59","ESS","4. Fondation","3 - Moyennes entreprises","16","3","1365","1243","34357821"
"59","ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"59","Hors ESS","Privé Hors ESS","1 - Micro entreprise","47122","39090","110928","107364","3221352295"
"59","Hors ESS","Privé Hors ESS","2 - Petites entreprises","8228","5645","158010","145183","4860207169"
"59","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","1634","853","155006","145019","5403778127"
"59","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","274","127","143499","132887","5362106666"
"59","Hors ESS","Public","1 - Micro entreprise","2011","533","8761","8240","279376905"
"59","Hors ESS","Public","2 - Petites entreprises","1409","482","27141","25053","829643688"
"59","Hors ESS","Public","3 - Moyennes entreprises","682","448","60590","56080","1923168314"
"59","Hors ESS","Public","4 - Grandes entreprises","156","100","133433","123849","4101229034"
"60","ESS","1. Coopérative","1 - Micro entreprise","113","12","s","s","s"
"60","ESS","1. Coopérative","2 - Petites entreprises","35","15","527","529","23006263"
"60","ESS","1. Coopérative","3 - Moyennes entreprises","9","4","1070","1074","44455464"
"60","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"60","ESS","2. Mutuelle","1 - Micro entreprise","34","1","s","s","s"
"60","ESS","2. Mutuelle","2 - Petites entreprises","10","4","s","s","s"
"60","ESS","2. Mutuelle","3 - Moyennes entreprises","5","2","s","s","s"
"60","ESS","3. Association","1 - Micro entreprise","1221","1040","s","s","s"
"60","ESS","3. Association","2 - Petites entreprises","263","157","5392","4657","135300164"
"60","ESS","3. Association","3 - Moyennes entreprises","114","56","10173","8556","243467187"
"60","ESS","3. Association","4 - Grandes entreprises","4","2","s","s","s"
"60","ESS","4. Fondation","1 - Micro entreprise","9","4","35","27","869259"
"60","ESS","4. Fondation","2 - Petites entreprises","15","1","s","s","s"
"60","ESS","4. Fondation","3 - Moyennes entreprises","9","2","s","s","s"
"60","Hors ESS","Privé Hors ESS","1 - Micro entreprise","15057","12943","35129","34335","1003925921"
"60","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2199","1509","41691","38295","1266514021"
"60","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","454","283","42272","39725","1425835061"
"60","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","68","34","29752","28725","1186629695"
"60","Hors ESS","Public","1 - Micro entreprise","1624","746","s","s","s"
"60","Hors ESS","Public","2 - Petites entreprises","510","234","9917","9228","296878142"
"60","Hors ESS","Public","3 - Moyennes entreprises","169","128","14625","13970","462496851"
"60","Hors ESS","Public","4 - Grandes entreprises","35","22","s","s","s"
"61","ESS","1. Coopérative","1 - Micro entreprise","140","62","s","s","s"
"61","ESS","1. Coopérative","2 - Petites entreprises","29","7","516","505","20768837"
"61","ESS","1. Coopérative","3 - Moyennes entreprises","4","1","s","s","s"
"61","ESS","2. Mutuelle","1 - Micro entreprise","33","0","127","123","4546015"
"61","ESS","2. Mutuelle","2 - Petites entreprises","9","0","s","s","s"
"61","ESS","3. Association","1 - Micro entreprise","624","552","s","952","26493086"
"61","ESS","3. Association","2 - Petites entreprises","182","114","3810","3240","93589794"
"61","ESS","3. Association","3 - Moyennes entreprises","70","36","s","s","s"
"61","ESS","3. Association","4 - Grandes entreprises","4","4","1077","s","s"
"61","ESS","4. Fondation","1 - Micro entreprise","1","0","s","s","s"
"61","ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"61","Hors ESS","Privé Hors ESS","1 - Micro entreprise","6792","5852","14503","s","s"
"61","Hors ESS","Privé Hors ESS","2 - Petites entreprises","834","610","16102","15187","463842021"
"61","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","145","102","14674","13951","455582253"
"61","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","8","3","4448","s","s"
"61","Hors ESS","Public","1 - Micro entreprise","595","402","1549","1353","40786004"
"61","Hors ESS","Public","2 - Petites entreprises","209","103","3960","3679","117551238"
"61","Hors ESS","Public","3 - Moyennes entreprises","61","52","5881","5422","165194130"
"61","Hors ESS","Public","4 - Grandes entreprises","18","14","9741","9203","297058461"
"62","ESS","1. Coopérative","1 - Micro entreprise","397","74","1513","1549","66584532"
"62","ESS","1. Coopérative","2 - Petites entreprises","92","23","1503","1430","58247303"
"62","ESS","1. Coopérative","3 - Moyennes entreprises","6","1","s","s","s"
"62","ESS","1. Coopérative","4 - Grandes entreprises","2","1","s","s","s"
"62","ESS","2. Mutuelle","1 - Micro entreprise","96","1","s","s","s"
"62","ESS","2. Mutuelle","2 - Petites entreprises","16","0","259","233","9325403"
"62","ESS","2. Mutuelle","3 - Moyennes entreprises","6","0","791","713","30428294"
"62","ESS","3. Association","1 - Micro entreprise","1718","1483","2938","2743","79563357"
"62","ESS","3. Association","2 - Petites entreprises","569","321","11514","9748","283038929"
"62","ESS","3. Association","3 - Moyennes entreprises","264","147","21408","17881","470572806"
"62","ESS","3. Association","4 - Grandes entreprises","12","4","4798","4188","103085596"
"62","ESS","4. Fondation","1 - Micro entreprise","2","0","s","s","s"
"62","ESS","4. Fondation","2 - Petites entreprises","4","0","91","83","1887184"
"62","ESS","4. Fondation","3 - Moyennes entreprises","7","1","s","s","s"
"62","ESS","4. Fondation","4 - Grandes entreprises","2","0","s","s","s"
"62","Hors ESS","Privé Hors ESS","1 - Micro entreprise","25220","21122","59029","56308","1564249109"
"62","Hors ESS","Privé Hors ESS","2 - Petites entreprises","4118","2879","78077","72186","2217888026"
"62","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","742","441","68122","63514","2121097401"
"62","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","96","54","48376","44713","1574900733"
"62","Hors ESS","Public","1 - Micro entreprise","2271","1060","7283","6546","211801050"
"62","Hors ESS","Public","2 - Petites entreprises","839","296","15538","14359","466826439"
"62","Hors ESS","Public","3 - Moyennes entreprises","404","297","36939","34405","1145035427"
"62","Hors ESS","Public","4 - Grandes entreprises","59","47","45771","42219","1362925911"
"63","ESS","1. Coopérative","1 - Micro entreprise","188","76","s","s","s"
"63","ESS","1. Coopérative","2 - Petites entreprises","54","12","878","858","35538947"
"63","ESS","1. Coopérative","3 - Moyennes entreprises","8","3","1002","977","43760109"
"63","ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"63","ESS","2. Mutuelle","1 - Micro entreprise","84","5","307","304","13033464"
"63","ESS","2. Mutuelle","2 - Petites entreprises","11","2","s","s","s"
"63","ESS","2. Mutuelle","3 - Moyennes entreprises","4","0","s","s","s"
"63","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"63","ESS","3. Association","1 - Micro entreprise","1408","1196","s","s","s"
"63","ESS","3. Association","2 - Petites entreprises","298","177","5970","5002","149321836"
"63","ESS","3. Association","3 - Moyennes entreprises","93","56","7896","6675","186369784"
"63","ESS","3. Association","4 - Grandes entreprises","3","2","s","s","s"
"63","ESS","4. Fondation","1 - Micro entreprise","9","3","19","21","678564"
"63","ESS","4. Fondation","2 - Petites entreprises","3","1","s","s","s"
"63","ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"63","Hors ESS","Privé Hors ESS","1 - Micro entreprise","14977","12560","33910","32543","921271473"
"63","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2127","1507","38928","35826","1152593869"
"63","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","362","203","31269","29003","1028755906"
"63","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","56","29","34691","33056","1449863843"
"63","Hors ESS","Public","1 - Micro entreprise","946","409","3566","3140","97470545"
"63","Hors ESS","Public","2 - Petites entreprises","473","223","9039","8376","259722515"
"63","Hors ESS","Public","3 - Moyennes entreprises","235","136","22388","20921","729841119"
"63","Hors ESS","Public","4 - Grandes entreprises","40","26","27293","25079","821601668"
"64","ESS","1. Coopérative","1 - Micro entreprise","228","63","s","s","s"
"64","ESS","1. Coopérative","2 - Petites entreprises","59","17","1066","1020","42089399"
"64","ESS","1. Coopérative","3 - Moyennes entreprises","13","9","s","s","43277621"
"64","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"64","ESS","2. Mutuelle","1 - Micro entreprise","62","1","s","s","s"
"64","ESS","2. Mutuelle","2 - Petites entreprises","16","1","s","s","s"
"64","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"64","ESS","3. Association","1 - Micro entreprise","1742","1522","s","s","s"
"64","ESS","3. Association","2 - Petites entreprises","436","282","8718","7300","218279814"
"64","ESS","3. Association","3 - Moyennes entreprises","132","86","10640","9079","243684151"
"64","ESS","3. Association","4 - Grandes entreprises","2","1","s","s","s"
"64","ESS","4. Fondation","1 - Micro entreprise","5","3","10","11","338243"
"64","ESS","4. Fondation","2 - Petites entreprises","5","0","s","s","s"
"64","ESS","4. Fondation","3 - Moyennes entreprises","3","0","s","s","5111740"
"64","Hors ESS","Privé Hors ESS","1 - Micro entreprise","19921","16455","44120","43610","1250682072"
"64","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2578","1778","s","s","1422440993"
"64","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","365","206","s","s","1114509866"
"64","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","41","24","s","s","910331934"
"64","Hors ESS","Public","1 - Micro entreprise","1177","598","s","s","s"
"64","Hors ESS","Public","2 - Petites entreprises","371","171","s","s","230147533"
"64","Hors ESS","Public","3 - Moyennes entreprises","173","109","s","s","446690368"
"64","Hors ESS","Public","4 - Grandes entreprises","32","17","22180","20721","s"
"65","ESS","1. Coopérative","1 - Micro entreprise","75","23","s","s","s"
"65","ESS","1. Coopérative","2 - Petites entreprises","22","4","332","316","12329793"
"65","ESS","1. Coopérative","3 - Moyennes entreprises","2","1","s","s","s"
"65","ESS","2. Mutuelle","1 - Micro entreprise","30","2","s","s","s"
"65","ESS","2. Mutuelle","2 - Petites entreprises","3","0","s","s","s"
"65","ESS","2. Mutuelle","3 - Moyennes entreprises","3","1","s","s","s"
"65","ESS","3. Association","1 - Micro entreprise","597","528","s","s","s"
"65","ESS","3. Association","2 - Petites entreprises","137","86","2765","2317","64754545"
"65","ESS","3. Association","3 - Moyennes entreprises","49","21","3618","3080","79371204"
"65","ESS","3. Association","4 - Grandes entreprises","1","0","s","s","s"
"65","ESS","4. Fondation","1 - Micro entreprise","2","0","s","s","s"
"65","ESS","4. Fondation","2 - Petites entreprises","3","0","s","s","s"
"65","Hors ESS","Privé Hors ESS","1 - Micro entreprise","6046","5103","12008","12865","341662140"
"65","Hors ESS","Privé Hors ESS","2 - Petites entreprises","688","468","12383","11684","350031835"
"65","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","91","52","s","s","s"
"65","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","6","3","s","s","s"
"65","Hors ESS","Public","1 - Micro entreprise","752","446","s","s","s"
"65","Hors ESS","Public","2 - Petites entreprises","169","78","3620","3422","109884088"
"65","Hors ESS","Public","3 - Moyennes entreprises","80","55","s","s","s"
"65","Hors ESS","Public","4 - Grandes entreprises","11","10","7255","6836","224799121"
"66","ESS","1. Coopérative","1 - Micro entreprise","124","48","570","561","s"
"66","ESS","1. Coopérative","2 - Petites entreprises","47","18","834","1006","34827884"
"66","ESS","1. Coopérative","3 - Moyennes entreprises","6","6","s","s","22334384"
"66","ESS","1. Coopérative","4 - Grandes entreprises","2","1","s","s","s"
"66","ESS","2. Mutuelle","1 - Micro entreprise","25","1","s","s","s"
"66","ESS","2. Mutuelle","2 - Petites entreprises","8","1","s","s","s"
"66","ESS","2. Mutuelle","3 - Moyennes entreprises","3","1","s","s","s"
"66","ESS","3. Association","1 - Micro entreprise","976","861","s","s","s"
"66","ESS","3. Association","2 - Petites entreprises","221","137","4468","4170","109777820"
"66","ESS","3. Association","3 - Moyennes entreprises","73","41","5607","4977","135367762"
"66","ESS","3. Association","4 - Grandes entreprises","1","0","s","s","s"
"66","ESS","4. Fondation","1 - Micro entreprise","5","2","s","s","s"
"66","ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"66","ESS","4. Fondation","3 - Moyennes entreprises","2","0","s","s","s"
"66","Hors ESS","Privé Hors ESS","1 - Micro entreprise","13406","11682","26743","28424","766207220"
"66","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1434","1027","s","s","s"
"66","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","171","110","s","s","s"
"66","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","18","11","s","s","s"
"66","Hors ESS","Public","1 - Micro entreprise","570","249","s","s","s"
"66","Hors ESS","Public","2 - Petites entreprises","314","116","s","s","s"
"66","Hors ESS","Public","3 - Moyennes entreprises","129","106","s","s","s"
"66","Hors ESS","Public","4 - Grandes entreprises","21","13","14927","13858","445154238"
"67","ESS","1. Coopérative","1 - Micro entreprise","470","123","s","1419","60970726"
"67","ESS","1. Coopérative","2 - Petites entreprises","124","77","1836","1645","71793348"
"67","ESS","1. Coopérative","3 - Moyennes entreprises","12","9","s","s","s"
"67","ESS","1. Coopérative","4 - Grandes entreprises","5","2","s","s","s"
"67","ESS","2. Mutuelle","1 - Micro entreprise","55","7","207","s","s"
"67","ESS","2. Mutuelle","2 - Petites entreprises","12","3","247","215","9651267"
"67","ESS","2. Mutuelle","3 - Moyennes entreprises","4","2","s","s","s"
"67","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"67","ESS","3. Association","1 - Micro entreprise","2054","1717","3570","3301","98443983"
"67","ESS","3. Association","2 - Petites entreprises","473","263","8803","7695","219653462"
"67","ESS","3. Association","3 - Moyennes entreprises","148","79","11233","9597","265063162"
"67","ESS","3. Association","4 - Grandes entreprises","6","5","3049","2627","61918708"
"67","ESS","4. Fondation","1 - Micro entreprise","24","5","s","s","s"
"67","ESS","4. Fondation","2 - Petites entreprises","22","4","659","602","17099212"
"67","ESS","4. Fondation","3 - Moyennes entreprises","24","3","2285","2089","60663869"
"67","ESS","4. Fondation","4 - Grandes entreprises","5","1","s","s","s"
"67","Hors ESS","Privé Hors ESS","1 - Micro entreprise","28015","23732","64156","61052","1860844949"
"67","Hors ESS","Privé Hors ESS","2 - Petites entreprises","4462","3295","81257","74447","2588412172"
"67","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","823","508","75954","71433","2734039506"
"67","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","125","73","62894","56717","2433563135"
"67","Hors ESS","Public","1 - Micro entreprise","1584","832","5062","4526","146710137"
"67","Hors ESS","Public","2 - Petites entreprises","613","221","12834","11901","394147971"
"67","Hors ESS","Public","3 - Moyennes entreprises","250","167","23186","21673","786401852"
"67","Hors ESS","Public","4 - Grandes entreprises","50","32","50766","47942","1636658450"
"68","ESS","1. Coopérative","1 - Micro entreprise","284","66","s","s","s"
"68","ESS","1. Coopérative","2 - Petites entreprises","87","55","1431","1362","60979353"
"68","ESS","1. Coopérative","3 - Moyennes entreprises","12","7","s","s","47011242"
"68","ESS","1. Coopérative","4 - Grandes entreprises","2","2","s","s","s"
"68","ESS","2. Mutuelle","1 - Micro entreprise","31","3","107","108","5212637"
"68","ESS","2. Mutuelle","2 - Petites entreprises","14","5","s","s","s"
"68","ESS","2. Mutuelle","3 - Moyennes entreprises","4","1","s","s","s"
"68","ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"68","ESS","3. Association","1 - Micro entreprise","1176","986","s","s","s"
"68","ESS","3. Association","2 - Petites entreprises","356","220","6932","5904","170666098"
"68","ESS","3. Association","3 - Moyennes entreprises","111","70","8272","6990","181249966"
"68","ESS","3. Association","4 - Grandes entreprises","3","2","s","s","s"
"68","ESS","4. Fondation","1 - Micro entreprise","9","8","33","75","2387420"
"68","ESS","4. Fondation","2 - Petites entreprises","7","1","s","s","s"
"68","ESS","4. Fondation","3 - Moyennes entreprises","12","3","1226","1093","s"
"68","ESS","4. Fondation","4 - Grandes entreprises","3","1","s","s","s"
"68","Hors ESS","Privé Hors ESS","1 - Micro entreprise","17042","14572","40349","37563","1114017133"
"68","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2629","1936","47466","43827","1478474648"
"68","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","426","282","38853","36108","1317544687"
"68","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","56","35","29435","28163","1186181665"
"68","Hors ESS","Public","1 - Micro entreprise","1168","595","3765","3436","111514029"
"68","Hors ESS","Public","2 - Petites entreprises","401","162","8576","7835","265133628"
"68","Hors ESS","Public","3 - Moyennes entreprises","185","122","17627","16244","557109994"
"68","Hors ESS","Public","4 - Grandes entreprises","26","17","23081","21161","731563248"
"69","ESS","1. Coopérative","1 - Micro entreprise","406","103","1772","1799","76483184"
"69","ESS","1. Coopérative","2 - Petites entreprises","140","43","2415","2361","104169054"
"69","ESS","1. Coopérative","3 - Moyennes entreprises","12","8","s","s","s"
"69","ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"69","ESS","2. Mutuelle","1 - Micro entreprise","135","28","s","s","s"
"69","ESS","2. Mutuelle","2 - Petites entreprises","30","3","648","575","25719800"
"69","ESS","2. Mutuelle","3 - Moyennes entreprises","16","1","s","s","s"
"69","ESS","2. Mutuelle","4 - Grandes entreprises","2","1","s","s","s"
"69","ESS","3. Association","1 - Micro entreprise","4295","3776","6809","6495","203117172"
"69","ESS","3. Association","2 - Petites entreprises","1143","756","21238","17722","547620171"
"69","ESS","3. Association","3 - Moyennes entreprises","329","183","26335","22565","670223264"
"69","ESS","3. Association","4 - Grandes entreprises","21","17","7332","6362","228666036"
"69","ESS","4. Fondation","1 - Micro entreprise","87","13","s","s","s"
"69","ESS","4. Fondation","2 - Petites entreprises","56","6","1071","915","32598923"
"69","ESS","4. Fondation","3 - Moyennes entreprises","24","7","2192","1890","64105335"
"69","ESS","4. Fondation","4 - Grandes entreprises","3","1","s","s","s"
"69","Hors ESS","Privé Hors ESS","1 - Micro entreprise","52908","43940","120408","117330","3989635615"
"69","Hors ESS","Privé Hors ESS","2 - Petites entreprises","8922","5934","168583","154002","5929545821"
"69","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","1829","940","168590","158112","6591016439"
"69","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","243","98","118549","109666","5102674657"
"69","Hors ESS","Public","1 - Micro entreprise","819","184","3954","3804","127909170"
"69","Hors ESS","Public","2 - Petites entreprises","880","210","17172","15928","541386844"
"69","Hors ESS","Public","3 - Moyennes entreprises","417","263","38695","36308","1361744796"
"69","Hors ESS","Public","4 - Grandes entreprises","116","68","108616","102206","3456511789"
"70","ESS","1. Coopérative","1 - Micro entreprise","64","13","s","s","s"
"70","ESS","1. Coopérative","2 - Petites entreprises","17","7","245","233","10077320"
"70","ESS","1. Coopérative","3 - Moyennes entreprises","2","1","s","s","s"
"70","ESS","2. Mutuelle","1 - Micro entreprise","20","1","s","s","s"
"70","ESS","2. Mutuelle","2 - Petites entreprises","9","0","s","s","s"
"70","ESS","2. Mutuelle","3 - Moyennes entreprises","1","1","s","s","s"
"70","ESS","3. Association","1 - Micro entreprise","336","282","s","s","s"
"70","ESS","3. Association","2 - Petites entreprises","154","93","3179","2469","69940313"
"70","ESS","3. Association","3 - Moyennes entreprises","43","20","3430","2948","78317385"
"70","ESS","3. Association","4 - Grandes entreprises","2","0","s","s","s"
"70","ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"70","ESS","4. Fondation","3 - Moyennes entreprises","3","0","s","s","s"
"70","Hors ESS","Privé Hors ESS","1 - Micro entreprise","4500","3894","10083","9563","258344788"
"70","Hors ESS","Privé Hors ESS","2 - Petites entreprises","601","459","11274","10404","316860017"
"70","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","94","64","9173","8580","278202146"
"70","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","10","6","5258","5182","182801698"
"70","Hors ESS","Public","1 - Micro entreprise","950","683","s","s","s"
"70","Hors ESS","Public","2 - Petites entreprises","170","80","3248","2993","97417686"
"70","Hors ESS","Public","3 - Moyennes entreprises","56","38","5191","4718","153850723"
"70","Hors ESS","Public","4 - Grandes entreprises","6","4","s","s","s"
"71","ESS","1. Coopérative","1 - Micro entreprise","191","43","s","s","29125303"
"71","ESS","1. Coopérative","2 - Petites entreprises","54","18","884","866","37801511"
"71","ESS","1. Coopérative","3 - Moyennes entreprises","6","4","s","s","20321917"
"71","ESS","2. Mutuelle","1 - Micro entreprise","77","2","s","s","s"
"71","ESS","2. Mutuelle","2 - Petites entreprises","13","1","s","s","s"
"71","ESS","2. Mutuelle","3 - Moyennes entreprises","6","0","624","588","s"
"71","ESS","3. Association","1 - Micro entreprise","1186","1057","s","s","s"
"71","ESS","3. Association","2 - Petites entreprises","237","156","4925","4088","113194113"
"71","ESS","3. Association","3 - Moyennes entreprises","72","41","5723","4816","125601148"
"71","ESS","3. Association","4 - Grandes entreprises","2","0","s","s","s"
"71","ESS","4. Fondation","1 - Micro entreprise","1","1","s","s","s"
"71","ESS","4. Fondation","2 - Petites entreprises","2","1","s","s","s"
"71","ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"71","Hors ESS","Privé Hors ESS","1 - Micro entreprise","13033","10906","29804","28361","795329396"
"71","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1789","1262","33856","31519","1014949879"
"71","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","273","175","25570","23840","781101065"
"71","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","43","25","18844","17839","704639402"
"71","Hors ESS","Public","1 - Micro entreprise","1221","577","s","s","s"
"71","Hors ESS","Public","2 - Petites entreprises","377","189","7281","6727","213362942"
"71","Hors ESS","Public","3 - Moyennes entreprises","159","109","14389","13470","439393735"
"71","Hors ESS","Public","4 - Grandes entreprises","21","19","s","s","s"
"72","ESS","1. Coopérative","1 - Micro entreprise","186","69","479","519","18401046"
"72","ESS","1. Coopérative","2 - Petites entreprises","47","11","937","909","36570765"
"72","ESS","1. Coopérative","3 - Moyennes entreprises","3","1","s","s","s"
"72","ESS","1. Coopérative","4 - Grandes entreprises","2","1","s","s","s"
"72","ESS","2. Mutuelle","1 - Micro entreprise","46","1","s","s","s"
"72","ESS","2. Mutuelle","2 - Petites entreprises","12","1","s","s","s"
"72","ESS","2. Mutuelle","3 - Moyennes entreprises","3","0","293","286","10818607"
"72","ESS","3. Association","1 - Micro entreprise","1166","1011","s","s","s"
"72","ESS","3. Association","2 - Petites entreprises","295","163","6022","5183","148005837"
"72","ESS","3. Association","3 - Moyennes entreprises","77","33","6277","5464","149976098"
"72","ESS","3. Association","4 - Grandes entreprises","3","3","s","s","s"
"72","ESS","4. Fondation","1 - Micro entreprise","2","1","s","s","s"
"72","ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"72","ESS","4. Fondation","3 - Moyennes entreprises","7","2","s","s","s"
"72","Hors ESS","Privé Hors ESS","1 - Micro entreprise","10836","8969","25189","24529","672606828"
"72","Hors ESS","Privé Hors ESS","2 - Petites entreprises","1702","1166","31781","29667","927491004"
"72","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","336","216","31590","29433","1009871578"
"72","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","54","34","27967","26368","979796430"
"72","Hors ESS","Public","1 - Micro entreprise","727","329","2813","2559","80340191"
"72","Hors ESS","Public","2 - Petites entreprises","408","222","8172","7502","233444955"
"72","Hors ESS","Public","3 - Moyennes entreprises","144","100","12905","11862","380606234"
"72","Hors ESS","Public","4 - Grandes entreprises","21","15","16854","15693","507150933"
"73","ESS","1. Coopérative","1 - Micro entreprise","151","40","645","655","27121275"
"73","ESS","1. Coopérative","2 - Petites entreprises","59","23","1129","1057","42829468"
"73","ESS","1. Coopérative","3 - Moyennes entreprises","6","5","s","s","s"
"73","ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"73","ESS","2. Mutuelle","1 - Micro entreprise","43","3","s","s","s"
"73","ESS","2. Mutuelle","2 - Petites entreprises","6","1","s","s","s"
"73","ESS","2. Mutuelle","3 - Moyennes entreprises","3","0","285","285","10358407"
"73","ESS","3. Association","1 - Micro entreprise","1058","891","s","s","s"
"73","ESS","3. Association","2 - Petites entreprises","292","182","4998","4243","121988417"
"73","ESS","3. Association","3 - Moyennes entreprises","54","27","4013","3412","89138035"
"73","ESS","3. Association","4 - Grandes entreprises","2","1","s","s","s"
"73","ESS","4. Fondation","1 - Micro entreprise","3","0","19","16","550136"
"73","ESS","4. Fondation","2 - Petites entreprises","4","0","s","s","s"
"73","ESS","4. Fondation","3 - Moyennes entreprises","5","2","s","s","s"
"73","Hors ESS","Privé Hors ESS","1 - Micro entreprise","15156","12704","31002","30722","919692511"
"73","Hors ESS","Privé Hors ESS","2 - Petites entreprises","2349","1709","s","s","1161542177"
"73","Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","359","233","s","s","869408565"
"73","Hors ESS","Privé Hors ESS","4 - Grandes entreprises","32","20","s","s","455225189"
"73","Hors ESS","Public","1 - Micro entreprise","734","222","s","s","s"
"73","Hors ESS","Public","2 - Petites entreprises","382","188","s","s","229188776"
"73","Hors ESS","Public","3 - Moyennes entreprises","153","102","s","s","444976739"
"73","Hors ESS","Public","4 - Grandes entreprises","20","16","14715","13474","s"
"74","ESS","1. Coopérative","1 - Micro entreprise","195","27","895","938","41223555"
"74","ESS","1. Coopérative","2 - Petites entreprises","80","16","1412","1351","58172414"
"74","ESS","1. Coopérative","3 - Moyennes entreprises","10","6","s","s","s"
"74","ESS","1. Coopérative","4 - Grandes entreprises","1","1","s","s","s"
"74","ESS","2. Mutuelle","1 - Micro entreprise","77","5","s","s","s"
"74","ESS","2. Mutuelle","2 - Petites entreprises","17","4","s","s","s"
"74","ESS","2. Mutuelle","3 - Moyennes entreprises","5","1","s","s","s"
"74","ESS","3. Association","1 - Micro entreprise","1411","1261","s","s","s"
"74","ESS","3. Association","2 - Petites entreprises","437","292","7997","6657","198440841"
"74","ESS","3. Association","3 - Moyennes entreprises","96","57","7727","6704","182007943"
"74","ESS","3. Association","4 - Grandes entreprises","1","0","s","s","s"
"74","ESS","4. Fondation","1 - Micro entreprise","9","2","s","s","s"
"74","ESS","4. Fondation","2 - Petites entreprises","7","1","s","s","s"
"74","ESS","4. Fondation","3 - Moyennes entreprises","8","2","s","s","s"
"74","Hors ESS","Privé Hors ESS","1 - Micro entreprise","23129","19486","51432","51487","1623431966"
"74","Hors ESS","Privé Hors ESS","2 - Petites entreprises","3450","2493","s","56448","1971632990"
