"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"67","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","190","101","2980","2434","68395629"
"67","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","164","64","6684","5875","162192582"
"67","ESS","4. Fondation","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","1","s","s","s"
"67","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","7","0","s","s","s"
"67","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","3","0","s","s","s"
"67","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","29","3","1345","1237","35056881"
"67","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","234","152","s","s","s"
"67","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","88","72","s","s","s"
"67","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","s","s","s"
"67","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3","3","s","s","s"
"67","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","10","8","313","272","7820298"
"67","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","9","1","s","s","s"
"67","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","2","0","s","s","s"
"67","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","28","21","s","s","s"
"67","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","46","28","2402","2195","60275976"
"68","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","1","1","s","s","s"
"68","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","s","s","s"
"68","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","84","54","s","s","s"
"68","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","22","15","1973","1637","35785023"
"68","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","20","2","s","s","s"
"68","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","115","62","2266","1931","51157190"
"68","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","121","47","5195","4594","128216626"
"68","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","5","3","s","s","s"
"68","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","12","6","s","s","s"
"68","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","42","23","s","s","s"
"68","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","46","36","844","588","12195353"
"68","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1","1","s","s","s"
"68","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","15","6","s","s","s"
"68","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","1","s","s","s"
"68","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","2","0","s","s","s"
"68","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","15","8","s","s","s"
"68","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","31","14","s","s","s"
"69","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","1","s","s","s"
"69","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","2","2","s","s","s"
"69","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","16","15","s","s","s"
"69","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","1","1","s","s","s"
"69","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","s","s","s"
"69","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","237","126","s","s","64289672"
"69","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","99","83","s","s","s"
"69","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","43","7","3564","3113","s"
"69","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","290","152","5242","4337","130564401"
"69","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","318","83","12165","10797","310556061"
"69","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","3","0","s","s","s"
"69","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","38","1","s","s","s"
"69","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","36","2","s","s","s"
"69","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","297","143","2111","1885","40602379"
"69","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","162","121","s","s","s"
"69","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","8","8","s","s","s"
"69","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","62","44","3042","2752","79813454"
"69","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","6","0","453","427","s"
"69","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","8","0","s","s","s"
"69","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","1","0","s","s","s"
"69","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","78","50","2173","1999","s"
"69","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","41","16","1897","1734","56530431"
"70","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","3","s","s","s"
"70","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","68","53","s","s","s"
"70","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","9","0","1011","869","15525691"
"70","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","40","19","564","460","13024309"
"70","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","44","16","s","s","s"
"70","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","s","s","s"
"70","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","s","s","s"
"70","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3","2","s","s","s"
"70","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1","0","s","s","s"
"70","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","0","s","s","s"
"70","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2","0","s","s","s"
"70","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","0","s","s","s"
"70","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","15","13","s","s","s"
"70","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","20","4","s","s","s"
"71","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","1","s","s","s"
"71","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","4","0","s","s","s"
"71","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","2","0","s","s","s"
"71","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","2","0","s","s","s"
"71","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","0","s","s","s"
"71","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","12","10","s","s","s"
"71","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","44","37","s","s","s"
"71","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","12","4","s","s","s"
"71","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","109","70","s","s","s"
"71","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","99","32","3132","2754","76845710"
"71","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","0","s","s","s"
"71","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","33","23","s","s","s"
"71","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","31","25","s","s","s"
"71","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","6","2","s","s","s"
"71","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","31","27","1280","1143","30966420"
"71","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","2","s","s","s"
"71","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","0","s","s","s"
"71","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","3","2","s","s","s"
"71","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","28","23","s","s","s"
"71","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","56","33","3727","3426","95002677"
"72","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4","0","s","s","s"
"72","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","12","11","37","35","751999"
"72","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","19","17","747","574","12990732"
"72","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","23","5","s","s","s"
"72","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","120","68","2232","1887","50736718"
"72","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","100","21","s","s","s"
"72","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","1","1","s","s","s"
"72","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","1","s","s","s"
"72","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","9","7","s","s","s"
"72","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","38","27","s","s","s"
"72","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2","0","s","s","s"
"72","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4","4","s","s","s"
"72","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","17","13","s","s","s"
"72","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","s","s","s"
"72","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","3","0","s","s","s"
"72","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","24","20","s","s","s"
"72","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","59","34","s","s","s"
"73","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"73","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","28","27","s","s","s"
"73","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","22","20","s","s","s"
"73","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","13","2","s","s","s"
"73","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","94","45","s","s","s"
"73","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","67","12","s","s","s"
"73","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","1","1","s","s","s"
"73","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","3","0","s","s","s"
"73","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","6","1","s","s","s"
"73","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","28","18","s","s","s"
"73","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","17","15","s","s","s"
"73","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2","2","s","s","s"
"73","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","8","2","s","s","s"
"73","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","1","s","s","s"
"73","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","8","1","s","s","s"
"73","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","34","28","s","s","s"
"73","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","48","18","s","s","s"
"74","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","0","0","s","s"
"74","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","71","61","s","s","s"
"74","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","46","38","1553","1220","27294910"
"74","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","28","3","s","s","s"
"74","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","85","42","s","s","s"
"74","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","90","33","s","s","s"
"74","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","2","0","s","s","s"
"74","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","4","0","s","s","s"
"74","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","11","1","s","s","s"
"74","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","97","48","s","s","s"
"74","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","31","23","s","s","s"
"74","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","7","1","s","s","s"
"74","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","17","15","s","s","s"
"74","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","1","s","s","s"
"74","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"74","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","22","14","s","s","s"
"74","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","41","22","s","s","s"
"75","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"75","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide par le travail","1","0","s","s","s"
"75","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","3","3","s","s","s"
"75","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","5","3","s","s","s"
"75","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","0","s","s","s"
"75","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","242","90","3103","2721","71886426"
"75","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","40","35","2190","1779","46324908"
"75","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","58","23","3075","2666","52051337"
"75","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","591","363","12832","11769","433717305"
"75","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","322","69","9198","8311","264444652"
"75","ESS","4. Fondation","Ensemble des secteurs d'activité","Accueil des jeunes enfants","30","0","578","534","14526031"
"75","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide a domicile","2","0","s","s","s"
"75","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","3","1","s","s","s"
"75","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","69","27","1411","1257","51549237"
"75","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","41","5","s","s","s"
"75","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","348","123","3222","2910","67907003"
"75","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","208","171","4880","3655","81411158"
"75","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","47","41","s","s","s"
"75","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","49","32","s","s","s"
"75","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","394","0","8412","8048","228837025"
"75","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","142","24","s","s","s"
"75","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","126","2","s","s","s"
"76","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","s","s","s"
"76","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"76","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide par le travail","1","1","s","s","s"
"76","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","2","2","s","s","s"
"76","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","1","1","s","s","s"
"76","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","0","s","s","s"
"76","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","66","44","s","s","s"
"76","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","39","29","s","s","s"
"76","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","33","8","s","s","s"
"76","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","211","110","3625","3042","84417238"
"76","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","186","66","6303","5656","155478965"
"76","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","16","3","s","s","s"
"76","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","86","47","s","s","s"
"76","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","68","44","s","s","s"
"76","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3","3","s","s","s"
"76","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4","3","s","16","475932"
"76","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","30","20","1356","1224","34287061"
"76","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","16","4","s","s","s"
"76","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","8","2","s","s","s"
"76","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","6","2","s","s","s"
"76","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","101","79","s","2267","63003007"
"76","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","73","35","6146","5552","161828869"
"77","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","1","s","s","s"
"77","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"77","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","2","1","s","s","s"
"77","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","1","s","s","s"
"77","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","34","21","s","s","s"
"77","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","38","29","s","s","s"
"77","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","22","7","s","s","s"
"77","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","164","65","s","s","s"
"77","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","178","40","6385","5661","166214100"
"77","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","1","1","s","s","s"
"77","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","15","0","s","s","s"
"77","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","73","37","s","s","s"
"77","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","82","65","s","s","s"
"77","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2","2","s","s","s"
"77","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","6","4","s","s","s"
"77","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","60","37","2978","2743","79114991"
"77","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","7","3","s","s","s"
"77","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","8","2","s","s","s"
"77","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","86","73","s","s","s"
"77","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","38","25","2373","2217","62808188"
"78","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","1","1","s","s","s"
"78","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","s","s","s"
"78","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","4","0","284","267","5861636"
"78","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","56","39","s","s","s"
"78","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","38","34","s","s","s"
"78","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","36","2","s","s","s"
"78","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","154","65","2381","2021","62621635"
"78","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","169","33","6155","5482","154937694"
"78","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","2","0","s","s","s"
"78","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","3","0","s","s","s"
"78","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","14","2","s","s","s"
"78","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","212","107","s","s","s"
"78","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","119","98","s","s","s"
"78","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","10","9","s","339","7708785"
"78","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","64","39","3261","2947","84607223"
"78","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","5","2","s","s","s"
"78","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","2","0","s","s","s"
"78","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","98","87","1348","1275","36059545"
"78","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","21","5","1504","1371","44554641"
"79","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","2","1","s","s","s"
"79","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide par le travail","4","1","s","s","s"
"79","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","1","s","s","s"
"79","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","s","s","s"
"79","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","18","16","s","s","s"
"79","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","42","38","s","s","s"
"79","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","9","3","s","s","s"
"79","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","54","32","713","600","18578938"
"79","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","48","24","1813","1551","40336977"
"79","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","3","0","s","s","s"
"79","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","6","2","s","s","s"
"79","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","14","14","s","s","s"
"79","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","5","5","s","s","s"
"79","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","24","19","518","466","12547260"
"79","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1","0","s","s","s"
"79","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","9","3","s","s","s"
"79","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","3","1","s","s","s"
"79","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","27","18","s","s","s"
"79","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","59","41","3401","3076","80689545"
"80","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","1","0","s","s","s"
"80","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","31","27","s","s","s"
"80","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","24","17","931","664","15943707"
"80","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","20","6","s","s","s"
"80","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","86","42","1130","969","27403340"
"80","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","100","27","s","s","s"
"80","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","1","0","s","s","s"
"80","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","2","0","s","s","s"
"80","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","22","17","166","132","2847882"
"80","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","17","8","s","s","s"
"80","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","4","1","s","s","s"
"80","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","6","2","s","s","s"
"80","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","10","5","s","s","s"
"80","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4","0","s","s","s"
"80","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","1","1","s","s","s"
"80","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","2","0","s","s","s"
"80","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","50","42","s","s","s"
"80","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","32","20","s","s","s"
"81","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3","0","s","s","s"
"81","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","2","0","s","s","s"
"81","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","2","0","s","s","s"
"81","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","1","0","s","s","s"
"81","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","40","36","s","s","s"
"81","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","71","69","s","s","s"
"81","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","12","2","s","s","s"
"81","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","60","42","831","684","17999219"
"81","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","90","46","4122","3585","101862578"
"81","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","1","1","s","s","s"
