"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ordinaires","440"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Aides","15"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Ordinaires","401"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires","203"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Aides","s"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ordinaires","4562"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","1158"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","87"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","2793"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","415"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","1268"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","425"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","1702"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","300"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Corse","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","75"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","29"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","3594"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","1482"
"Guadeloupe","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Guadeloupe","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","205"
"Ile-de-France","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","172"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","714"
"Ile-de-France","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","315"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ensemble","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Hommes","Ensemble","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","10083"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","5755"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","361"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","144"
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Normandie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Normandie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Femmes","Ensemble","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","490"
"Occitanie","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","16"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","1213"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","157"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","189"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","83"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","4716"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","1996"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ensemble","137"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ensemble","73"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ensemble","3413"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ensemble","1276"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","1251"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","421"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","1636"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","290"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Apprentis","s"
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Aides","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Apprentis","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Stagiaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Apprentis","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Hommes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Stagiaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Stagiaires","s"
"Corse","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Corse","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Aides","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Apprentis","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Femmes","Ordinaires","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Aides","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Apprentis","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Hommes","Ordinaires","s"
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Femmes","Ordinaires","s"
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Aides","s"
"Grand-Est","ACTION SOCIALE (QB)","Action sociale sans hebergement","Hommes","Ordinaires","s"
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Aides","s"
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Apprentis","s"
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Femmes","Ordinaires","s"
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Aides","s"
"Grand-Est","ACTION SOCIALE (QB)","Hebergement medico-social et social","Hommes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Femmes","Apprentis","s"
