"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Apprentis","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Ordinaires","1459"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Aides","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Apprentis","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Ordinaires","1256"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Stagiaires","s"
"Normandie","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Apprentis","s"
"Normandie","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Ordinaires","544"
"Normandie","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Stagiaires","s"
"Normandie","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Apprentis","s"
"Normandie","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Ordinaires","303"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Ordinaires","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Ordinaires","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Apprentis","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Ordinaires","7667"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Stagiaires","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Apprentis","s"
"Normandie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Ordinaires","3064"
"Normandie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Apprentis","s"
"Normandie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Ordinaires","1195"
"Normandie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Apprentis","s"
"Normandie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Ordinaires","642"
"Normandie","ENSEIGNEMENT (PZ)","NC","Femmes","Aides","s"
"Normandie","ENSEIGNEMENT (PZ)","NC","Femmes","Ordinaires","s"
"Normandie","ENSEIGNEMENT (PZ)","NC","Hommes","Ordinaires","s"
"Normandie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Aides","s"
"Normandie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Ordinaires","s"
"Normandie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Aides","s"
"Normandie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Apprentis","s"
"Normandie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Ordinaires","s"
"Normandie","NON-CLASSES (94.99Z)","NC","Femmes","Aides","563"
"Normandie","NON-CLASSES (94.99Z)","NC","Femmes","Apprentis","s"
"Normandie","NON-CLASSES (94.99Z)","NC","Femmes","Ordinaires","3604"
"Normandie","NON-CLASSES (94.99Z)","NC","Femmes","Stagiaires","s"
"Normandie","NON-CLASSES (94.99Z)","NC","Hommes","Aides","574"
"Normandie","NON-CLASSES (94.99Z)","NC","Hommes","Apprentis","s"
"Normandie","NON-CLASSES (94.99Z)","NC","Hommes","Ordinaires","2120"
"Normandie","NON-CLASSES (94.99Z)","NC","Hommes","Stagiaires","s"
"Normandie","SANTE HUMAINE (QA)","NC","Femmes","Aides","s"
"Normandie","SANTE HUMAINE (QA)","NC","Femmes","Apprentis","s"
"Normandie","SANTE HUMAINE (QA)","NC","Femmes","Ordinaires","2862"
"Normandie","SANTE HUMAINE (QA)","NC","Femmes","Stagiaires","s"
"Normandie","SANTE HUMAINE (QA)","NC","Hommes","Aides","s"
"Normandie","SANTE HUMAINE (QA)","NC","Hommes","Ordinaires","521"
"Normandie","SANTE HUMAINE (QA)","NC","Hommes","Stagiaires","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","142"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","3187"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Stagiaires","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","163"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","2243"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Stagiaires","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Aides","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Apprentis","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Ordinaires","328"
"Normandie","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Aides","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Apprentis","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Ordinaires","166"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Aides","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Apprentis","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Ordinaires","931"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Stagiaires","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Aides","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Apprentis","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Ordinaires","1581"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Ordinaires","1074"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Aides","32"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Aides","27"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Ordinaires","1800"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Stagiaires","13"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Ordinaires","456"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Stagiaires","5"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Aides","864"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Ordinaires","8814"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Aides","1048"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Ordinaires","2781"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Ordinaires","13633"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide a domicile","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide a domicile","Hommes","Ordinaires","603"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Aides","1537"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Ordinaires","4647"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Aides","2687"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Ordinaires","5830"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Ordinaires","7208"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Hommes","Ordinaires","986"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Aides","161"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Apprentis","43"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Ordinaires","5171"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Femmes","Stagiaires","28"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Aides","156"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Apprentis","20"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Ordinaires","2923"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Hommes","Stagiaires","17"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Aides","418"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Apprentis","74"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Ordinaires","11541"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Femmes","Stagiaires","154"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Aides","188"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Apprentis","29"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Ordinaires","3795"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Hommes","Stagiaires","38"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Aides","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Aides","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","NC","Femmes","Aides","s"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","NC","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","NC","Femmes","Ordinaires","1316"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","NC","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","NC","Hommes","Aides","s"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","NC","Hommes","Ordinaires","1130"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Aides","190"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Ordinaires","2665"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Aides","177"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Ordinaires","1662"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Autres enseignements","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Autres enseignements","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement culturel","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement culturel","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Ordinaires","11960"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Hommes","Ordinaires","4675"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Formation continue d adultes","Femmes","Ordinaires","1569"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Formation continue d adultes","Hommes","Ordinaires","846"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","NC","Femmes","Aides","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","NC","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","NC","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Aides","47"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","NC","Femmes","Ordinaires","s"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Aides","34"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","NC","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Femmes","Aides","679"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Femmes","Ordinaires","5838"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Hommes","Aides","687"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Hommes","Ordinaires","2792"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Femmes","Aides","47"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Femmes","Ordinaires","7080"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Hommes","Aides","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Hommes","Ordinaires","1595"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Aides","444"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Apprentis","42"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Ordinaires","8001"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Femmes","Stagiaires","7"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Aides","761"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Apprentis","119"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Ordinaires","6449"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Hommes","Stagiaires","7"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Aides","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Ordinaires","1129"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Loisirs","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Aides","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Loisirs","Hommes","Ordinaires","543"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Aides","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Ordinaires","2102"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Aides","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Ordinaires","3039"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Hommes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Femmes","Ordinaires","713"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Hommes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Aides","18"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Femmes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Hommes","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Aides","11"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Apprentis","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Ordinaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Femmes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Aides","s"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Hommes","Ordinaires","s"
