"","EPCI","jurid2","typo1","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"20314",247000722,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",4,"7","6.2","146681","70","CC du Pays d'Héricourt"
"20315",247000722,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","70","CC du Pays d'Héricourt"
"20316",247000722,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",5,"23","18.68","441875","70","CC du Pays d'Héricourt"
"20317",247000722,"3-TOTAL-HORS ESS","TOUS SECTEURS",366,"2890","2732.8","87424037","70","CC du Pays d'Héricourt"
"20318",247000722,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",10,"17","15.81","671473","70","CC du Pays d'Héricourt"
"20319",247000722,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",28,"272","255.48","9228614","70","CC du Pays d'Héricourt"
"20320",247000722,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",13,"45","38.11","1067960","70","CC du Pays d'Héricourt"
"20321",247000722,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","70","CC du Pays d'Héricourt"
"20322",247000722,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","70","CC du Pays d'Héricourt"
"20323",247000722,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",91,"1265","1243.43","41859508","70","CC du Pays d'Héricourt"
"20324",247000722,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",217,"1230","1127.63","33198086","70","CC du Pays d'Héricourt"
"20325",247000755,"1-TOTAL-ESS","TOUS SECTEURS",38,"496","391.66","10198652","70","CC du Pays de Luxeuil"
"20326",247000755,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"19","19.52","755001","70","CC du Pays de Luxeuil"
"20327",247000755,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","70","CC du Pays de Luxeuil"
"20328",247000755,"1-TOTAL-ESS","3-SANTÉ HUMAINE",4,"35","32.84","1308362","70","CC du Pays de Luxeuil"
"20329",247000755,"1-TOTAL-ESS","4-ACTION SOCIALE",13,"352","271.57","6213638","70","CC du Pays de Luxeuil"
"20330",247000755,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"s","s","s","70","CC du Pays de Luxeuil"
"20331",247000755,"1-TOTAL-ESS","6-NON-CLASSES",8,"28","19.71","535869","70","CC du Pays de Luxeuil"
"20332",247000755,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","70","CC du Pays de Luxeuil"
"20333",247000755,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"19","17.3","493069","70","CC du Pays de Luxeuil"
"20334",247000755,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",33,"459","356.36","8858256","70","CC du Pays de Luxeuil"
"20335",247000755,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","70","CC du Pays de Luxeuil"
"20336",247000755,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",3,"25","24.73","928564","70","CC du Pays de Luxeuil"
"20337",247000755,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",13,"352","271.57","6213638","70","CC du Pays de Luxeuil"
"20338",247000755,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"s","s","s","70","CC du Pays de Luxeuil"
"20339",247000755,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",8,"28","19.71","535869","70","CC du Pays de Luxeuil"
"20340",247000755,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","70","CC du Pays de Luxeuil"
"20341",247000755,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"11","9.63","287472","70","CC du Pays de Luxeuil"
"20342",247000755,"3-TOTAL-HORS ESS","TOUS SECTEURS",505,"3820","3550.24","105858270","70","CC du Pays de Luxeuil"
"20343",247000755,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",20,"67","67.47","3499348","70","CC du Pays de Luxeuil"
"20344",247000755,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",26,"340","322.54","11465511","70","CC du Pays de Luxeuil"
"20345",247000755,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",24,"170","147.42","5228863","70","CC du Pays de Luxeuil"
"20346",247000755,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"91","80.43","2312147","70","CC du Pays de Luxeuil"
"20347",247000755,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",6,"92","94.7","2394960","70","CC du Pays de Luxeuil"
"20348",247000755,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",132,"1246","1176.54","34982128","70","CC du Pays de Luxeuil"
"20349",247000755,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",293,"1814","1661.14","45975313","70","CC du Pays de Luxeuil"
"20350",247000821,"1-TOTAL-ESS","TOUS SECTEURS",15,"103","81.93","2281279","70","CC Rahin et Chérimont"
"20351",247000821,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"9","9.12","456994","70","CC Rahin et Chérimont"
"20352",247000821,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","70","CC Rahin et Chérimont"
"20353",247000821,"1-TOTAL-ESS","4-ACTION SOCIALE",1,"s","s","s","70","CC Rahin et Chérimont"
"20354",247000821,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","70","CC Rahin et Chérimont"
"20355",247000821,"1-TOTAL-ESS","6-NON-CLASSES",5,"14","11.47","278216","70","CC Rahin et Chérimont"
"20356",247000821,"1-TOTAL-ESS","8-SERVICES DIVERS",3,"8","7.34","155438","70","CC Rahin et Chérimont"
"20357",247000821,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",11,"94","72.81","1824285","70","CC Rahin et Chérimont"
"20358",247000821,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","70","CC Rahin et Chérimont"
"20359",247000821,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",1,"s","s","s","70","CC Rahin et Chérimont"
"20360",247000821,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","70","CC Rahin et Chérimont"
"20361",247000821,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",5,"14","11.47","278216","70","CC Rahin et Chérimont"
"20362",247000821,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"8","7.34","155438","70","CC Rahin et Chérimont"
"20363",247000821,"3-TOTAL-HORS ESS","TOUS SECTEURS",208,"1093","1015.86","28796337","70","CC Rahin et Chérimont"
"20364",247000821,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"s","s","s","70","CC Rahin et Chérimont"
"20365",247000821,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",15,"120","105.57","3578899","70","CC Rahin et Chérimont"
"20366",247000821,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",9,"8","7.23","173362","70","CC Rahin et Chérimont"
"20367",247000821,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","70","CC Rahin et Chérimont"
"20368",247000821,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",83,"521","497.59","15051272","70","CC Rahin et Chérimont"
"20369",247000821,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",95,"428","387.3","9535082","70","CC Rahin et Chérimont"
"20370",247000854,"1-TOTAL-ESS","TOUS SECTEURS",11,"52","42.24","1154961","70","CC des 1000 étangs"
"20371",247000854,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","70","CC des 1000 étangs"
"20372",247000854,"1-TOTAL-ESS","4-ACTION SOCIALE",2,"s","s","s","70","CC des 1000 étangs"
"20373",247000854,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"s","s","s","70","CC des 1000 étangs"
"20374",247000854,"1-TOTAL-ESS","6-NON-CLASSES",2,"s","s","s","70","CC des 1000 étangs"
"20375",247000854,"1-TOTAL-ESS","8-SERVICES DIVERS",1,"s","s","s","70","CC des 1000 étangs"
"20376",247000854,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",9,"47","37.24","933733","70","CC des 1000 étangs"
"20377",247000854,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",2,"s","s","s","70","CC des 1000 étangs"
"20378",247000854,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"s","s","s","70","CC des 1000 étangs"
"20379",247000854,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",2,"s","s","s","70","CC des 1000 étangs"
"20380",247000854,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",1,"s","s","s","70","CC des 1000 étangs"
"20381",247000854,"3-TOTAL-HORS ESS","TOUS SECTEURS",189,"1236","1127.19","34016906","70","CC des 1000 étangs"
"20382",247000854,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","70","CC des 1000 étangs"
"20383",247000854,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",14,"89","83.82","2943904","70","CC des 1000 étangs"
"20384",247000854,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",8,"64","58.16","1458293","70","CC des 1000 étangs"
"20385",247000854,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","70","CC des 1000 étangs"
"20386",247000854,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",66,"682","648.96","20262346","70","CC des 1000 étangs"
"20387",247000854,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",98,"379","319.58","8826320","70","CC des 1000 étangs"
"20388",247100639,"1-TOTAL-ESS","TOUS SECTEURS",19,"123","101.81","2865962","71","CC de Marcigny"
"20389",247100639,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","71","CC de Marcigny"
"20390",247100639,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","71","CC de Marcigny"
"20391",247100639,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","71","CC de Marcigny"
"20392",247100639,"1-TOTAL-ESS","4-ACTION SOCIALE",3,"63","44.09","892641","71","CC de Marcigny"
"20393",247100639,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"6","7.06","167987","71","CC de Marcigny"
"20394",247100639,"1-TOTAL-ESS","6-NON-CLASSES",1,"s","s","s","71","CC de Marcigny"
"20395",247100639,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","71","CC de Marcigny"
"20396",247100639,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"9","7.46","181117","71","CC de Marcigny"
"20397",247100639,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",15,"101","80.01","1911758","71","CC de Marcigny"
"20398",247100639,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","71","CC de Marcigny"
"20399",247100639,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",3,"63","44.09","892641","71","CC de Marcigny"
"20400",247100639,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"6","7.06","167987","71","CC de Marcigny"
"20401",247100639,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",1,"s","s","s","71","CC de Marcigny"
"20402",247100639,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",5,"9","7.46","181117","71","CC de Marcigny"
"20403",247100639,"3-TOTAL-HORS ESS","TOUS SECTEURS",189,"1056","998.63","29722019","71","CC de Marcigny"
"20404",247100639,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",7,"s","s","s","71","CC de Marcigny"
"20405",247100639,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",10,"57","59.6","2082473","71","CC de Marcigny"
"20406",247100639,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",11,"96","106.39","3121068","71","CC de Marcigny"
"20407",247100639,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","71","CC de Marcigny"
"20408",247100639,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",66,"510","489.6","14578112","71","CC de Marcigny"
"20409",247100639,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",93,"370","322.68","9034138","71","CC de Marcigny"
"20410",247100647,"1-TOTAL-ESS","TOUS SECTEURS",23,"138","117.76","3250959","71","CC Bresse Nord Intercom'"
"20411",247100647,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"12","11.56","463288","71","CC Bresse Nord Intercom'"
"20412",247100647,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","71","CC Bresse Nord Intercom'"
"20413",247100647,"1-TOTAL-ESS","4-ACTION SOCIALE",4,"72","57.59","1323091","71","CC Bresse Nord Intercom'"
"20414",247100647,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",9,"13","11.32","269777","71","CC Bresse Nord Intercom'"
"20415",247100647,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","71","CC Bresse Nord Intercom'"
"20416",247100647,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"17","16.64","453649","71","CC Bresse Nord Intercom'"
"20417",247100647,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",16,"102","82.95","1974449","71","CC Bresse Nord Intercom'"
"20418",247100647,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","71","CC Bresse Nord Intercom'"
"20419",247100647,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",4,"72","57.59","1323091","71","CC Bresse Nord Intercom'"
"20420",247100647,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",9,"13","11.32","269777","71","CC Bresse Nord Intercom'"
"20421",247100647,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","71","CC Bresse Nord Intercom'"
"20422",247100647,"3-TOTAL-HORS ESS","TOUS SECTEURS",186,"892","814.59","23520866","71","CC Bresse Nord Intercom'"
"20423",247100647,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"5","4.93","157872","71","CC Bresse Nord Intercom'"
"20424",247100647,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",10,"57","49.55","1708405","71","CC Bresse Nord Intercom'"
"20425",247100647,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",7,"s","s","s","71","CC Bresse Nord Intercom'"
"20426",247100647,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","71","CC Bresse Nord Intercom'"
"20427",247100647,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",74,"425","395.09","12140108","71","CC Bresse Nord Intercom'"
"20428",247100647,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",87,"334","299.31","7816123","71","CC Bresse Nord Intercom'"
"20429",247103765,"1-TOTAL-ESS","TOUS SECTEURS",29,"223","205.67","5699408","71","CC Entre Saône et Grosne"
"20430",247103765,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","71","CC Entre Saône et Grosne"
"20431",247103765,"1-TOTAL-ESS","4-ACTION SOCIALE",6,"155","140.3","3383652","71","CC Entre Saône et Grosne"
"20432",247103765,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",12,"s","s","s","71","CC Entre Saône et Grosne"
"20433",247103765,"1-TOTAL-ESS","6-NON-CLASSES",4,"8","4.42","163752","71","CC Entre Saône et Grosne"
"20434",247103765,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","71","CC Entre Saône et Grosne"
"20435",247103765,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"35","34.02","1112579","71","CC Entre Saône et Grosne"
"20436",247103765,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",24,"184","166.47","4031216","71","CC Entre Saône et Grosne"
"20437",247103765,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",6,"155","140.3","3383652","71","CC Entre Saône et Grosne"
"20438",247103765,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",12,"s","s","s","71","CC Entre Saône et Grosne"
"20439",247103765,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",4,"8","4.42","163752","71","CC Entre Saône et Grosne"
"20440",247103765,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","71","CC Entre Saône et Grosne"
"20441",247103765,"3-TOTAL-HORS ESS","TOUS SECTEURS",293,"1168","1044.04","27786353","71","CC Entre Saône et Grosne"
"20442",247103765,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"s","s","s","71","CC Entre Saône et Grosne"
"20443",247103765,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",17,"93","89.09","3008321","71","CC Entre Saône et Grosne"
"20444",247103765,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",10,"s","s","s","71","CC Entre Saône et Grosne"
"20445",247103765,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"122","104.76","2771427","71","CC Entre Saône et Grosne"
"20446",247103765,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",104,"258","232.74","6076210","71","CC Entre Saône et Grosne"
"20447",247103765,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",156,"681","606.4","15402596","71","CC Entre Saône et Grosne"
"20448",247103864,"1-TOTAL-ESS","TOUS SECTEURS",17,"41","32.01","690734","71","CC de Semur en Brionnais"
"20449",247103864,"1-TOTAL-ESS","4-ACTION SOCIALE",2,"s","s","s","71","CC de Semur en Brionnais"
"20450",247103864,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","71","CC de Semur en Brionnais"
"20451",247103864,"1-TOTAL-ESS","6-NON-CLASSES",4,"12","9.86","231681","71","CC de Semur en Brionnais"
"20452",247103864,"1-TOTAL-ESS","8-SERVICES DIVERS",6,"11","6.77","147501","71","CC de Semur en Brionnais"
"20453",247103864,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",17,"41","32.01","690734","71","CC de Semur en Brionnais"
"20454",247103864,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",2,"s","s","s","71","CC de Semur en Brionnais"
"20455",247103864,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","71","CC de Semur en Brionnais"
"20456",247103864,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",4,"12","9.86","231681","71","CC de Semur en Brionnais"
"20457",247103864,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",6,"11","6.77","147501","71","CC de Semur en Brionnais"
"20458",247103864,"3-TOTAL-HORS ESS","TOUS SECTEURS",130,"591","520.62","13824103","71","CC de Semur en Brionnais"
"20459",247103864,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"5","3.87","127675","71","CC de Semur en Brionnais"
"20460",247103864,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",7,"23","20.3","689269","71","CC de Semur en Brionnais"
"20461",247103864,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",3,"s","s","s","71","CC de Semur en Brionnais"
"20462",247103864,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","71","CC de Semur en Brionnais"
"20463",247103864,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",40,"122","120.03","3689909","71","CC de Semur en Brionnais"
"20464",247103864,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",74,"358","300.17","7324498","71","CC de Semur en Brionnais"
"20465",247104094,"1-TOTAL-ESS","TOUS SECTEURS",43,"378","310.88","9255021","71","CC Sud Côte Chalonnaise"
"20466",247104094,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"11","9.55","405484","71","CC Sud Côte Chalonnaise"
"20467",247104094,"1-TOTAL-ESS","2-ENSEIGNEMENT",3,"17","10.42","284007","71","CC Sud Côte Chalonnaise"
"20468",247104094,"1-TOTAL-ESS","4-ACTION SOCIALE",10,"254","201.44","5341634","71","CC Sud Côte Chalonnaise"
"20469",247104094,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",13,"s","s","s","71","CC Sud Côte Chalonnaise"
"20470",247104094,"1-TOTAL-ESS","6-NON-CLASSES",4,"s","s","s","71","CC Sud Côte Chalonnaise"
"20471",247104094,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"55","57.58","2231761","71","CC Sud Côte Chalonnaise"
"20472",247104094,"1-TOTAL-ESS","8-SERVICES DIVERS",7,"28","20.66","586518","71","CC Sud Côte Chalonnaise"
"20473",247104094,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",33,"212","151.69","3926424","71","CC Sud Côte Chalonnaise"
"20474",247104094,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",3,"17","10.42","284007","71","CC Sud Côte Chalonnaise"
"20475",247104094,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",9,"163","118.49","2966693","71","CC Sud Côte Chalonnaise"
"20476",247104094,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",13,"s","s","s","71","CC Sud Côte Chalonnaise"
"20477",247104094,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",4,"s","s","s","71","CC Sud Côte Chalonnaise"
"20478",247104094,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"19","11.55","270107","71","CC Sud Côte Chalonnaise"
"20479",247104094,"3-TOTAL-HORS ESS","TOUS SECTEURS",387,"1492","1320.82","34854911","71","CC Sud Côte Chalonnaise"
"20480",247104094,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","71","CC Sud Côte Chalonnaise"
"20481",247104094,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",21,"122","116.69","4226504","71","CC Sud Côte Chalonnaise"
"20482",247104094,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",10,"11","8.83","256744","71","CC Sud Côte Chalonnaise"
"20483",247104094,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",5,"225","199.77","5320020","71","CC Sud Côte Chalonnaise"
"20484",247104094,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","71","CC Sud Côte Chalonnaise"
"20485",247104094,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",194,"502","447.47","11636732","71","CC Sud Côte Chalonnaise"
"20486",247104094,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",155,"630","545.95","13364298","71","CC Sud Côte Chalonnaise"
"20487",247200090,"1-TOTAL-ESS","TOUS SECTEURS",99,"1310","1210.07","34743375","72","CC Communauté de communes du Pays Sabolien"
"20488",247200090,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"33","31.09","1372167","72","CC Communauté de communes du Pays Sabolien"
"20489",247200090,"1-TOTAL-ESS","2-ENSEIGNEMENT",14,"247","206.64","6709862","72","CC Communauté de communes du Pays Sabolien"
"20490",247200090,"1-TOTAL-ESS","3-SANTÉ HUMAINE",4,"221","192.06","7249044","72","CC Communauté de communes du Pays Sabolien"
"20491",247200090,"1-TOTAL-ESS","4-ACTION SOCIALE",14,"542","477.55","11877697","72","CC Communauté de communes du Pays Sabolien"
"20492",247200090,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",22,"41","29.05","836230","72","CC Communauté de communes du Pays Sabolien"
"20493",247200090,"1-TOTAL-ESS","6-NON-CLASSES",16,"13","12.6","316978","72","CC Communauté de communes du Pays Sabolien"
"20494",247200090,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"57","142.99","3255092","72","CC Communauté de communes du Pays Sabolien"
"20495",247200090,"1-TOTAL-ESS","8-SERVICES DIVERS",22,"156","118.09","3126305","72","CC Communauté de communes du Pays Sabolien"
"20496",247200090,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",86,"1082","1002.06","26659056","72","CC Communauté de communes du Pays Sabolien"
"20497",247200090,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",14,"247","206.64","6709862","72","CC Communauté de communes du Pays Sabolien"
"20498",247200090,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",2,"s","s","s","72","CC Communauté de communes du Pays Sabolien"
"20499",247200090,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",14,"542","477.55","11877697","72","CC Communauté de communes du Pays Sabolien"
"20500",247200090,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",22,"41","29.05","836230","72","CC Communauté de communes du Pays Sabolien"
"20501",247200090,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",16,"13","12.6","316978","72","CC Communauté de communes du Pays Sabolien"
"20502",247200090,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","72","CC Communauté de communes du Pays Sabolien"
"20503",247200090,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",17,"149","109.67","2855998","72","CC Communauté de communes du Pays Sabolien"
"20504",247200090,"3-TOTAL-HORS ESS","TOUS SECTEURS",794,"12296","11655.39","373075759","72","CC Communauté de communes du Pays Sabolien"
"20505",247200090,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",37,"113","100.56","5584572","72","CC Communauté de communes du Pays Sabolien"
"20506",247200090,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",23,"460","434.03","15313666","72","CC Communauté de communes du Pays Sabolien"
"20507",247200090,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",25,"802","771.88","26867203","72","CC Communauté de communes du Pays Sabolien"
"20508",247200090,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",7,"433","394.99","10240634","72","CC Communauté de communes du Pays Sabolien"
"20509",247200090,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",11,"71","66.49","1937413","72","CC Communauté de communes du Pays Sabolien"
"20510",247200090,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",247,"7119","6792.59","221778675","72","CC Communauté de communes du Pays Sabolien"
"20511",247200090,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",444,"3298","3094.85","91353596","72","CC Communauté de communes du Pays Sabolien"
"20512",247200348,"1-TOTAL-ESS","TOUS SECTEURS",80,"787","680.56","18378418","72","CC du Pays Fléchois"
