"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"3","ESS","4. Fondation","Hommes","Aides","s"
"3","ESS","4. Fondation","Hommes","Ordinaires","s"
"3","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"3","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"3","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","22685"
"3","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"3","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"3","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"3","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","31868"
"3","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"3","Hors ESS","Public","Femmes","Aides","s"
"3","Hors ESS","Public","Femmes","Apprentis","s"
"3","Hors ESS","Public","Femmes","Ordinaires","17730"
"3","Hors ESS","Public","Hommes","Aides","s"
"3","Hors ESS","Public","Hommes","Apprentis","s"
"3","Hors ESS","Public","Hommes","Ordinaires","9283"
"4","ESS","1. Coopérative","Femmes","Aides","s"
"4","ESS","1. Coopérative","Femmes","Apprentis","s"
"4","ESS","1. Coopérative","Femmes","Ordinaires","351"
"4","ESS","1. Coopérative","Hommes","Aides","s"
"4","ESS","1. Coopérative","Hommes","Apprentis","s"
"4","ESS","1. Coopérative","Hommes","Ordinaires","295"
"4","ESS","2. Mutuelle","Femmes","Aides","6"
"4","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"4","ESS","2. Mutuelle","Hommes","Aides","s"
"4","ESS","2. Mutuelle","Hommes","Apprentis","s"
"4","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"4","ESS","3. Association","Femmes","Aides","s"
"4","ESS","3. Association","Femmes","Apprentis","s"
"4","ESS","3. Association","Femmes","Ordinaires","2897"
"4","ESS","3. Association","Hommes","Aides","s"
"4","ESS","3. Association","Hommes","Apprentis","s"
"4","ESS","3. Association","Hommes","Ordinaires","1158"
"4","ESS","3. Association","Hommes","Stagiaires","s"
"4","ESS","4. Fondation","Femmes","Aides","s"
"4","ESS","4. Fondation","Femmes","Ordinaires","s"
"4","ESS","4. Fondation","Femmes","Stagiaires","s"
"4","ESS","4. Fondation","Hommes","Aides","s"
"4","ESS","4. Fondation","Hommes","Ordinaires","s"
"4","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"4","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"4","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","10366"
"4","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"4","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"4","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"4","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","13034"
"4","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"4","Hors ESS","Public","Femmes","Aides","s"
"4","Hors ESS","Public","Femmes","Apprentis","s"
"4","Hors ESS","Public","Femmes","Ordinaires","8408"
"4","Hors ESS","Public","Hommes","Aides","s"
"4","Hors ESS","Public","Hommes","Apprentis","s"
"4","Hors ESS","Public","Hommes","Ordinaires","4945"
"5","ESS","1. Coopérative","Femmes","Aides","s"
"5","ESS","1. Coopérative","Femmes","Apprentis","s"
"5","ESS","1. Coopérative","Femmes","Ordinaires","s"
"5","ESS","1. Coopérative","Femmes","Stagiaires","s"
"5","ESS","1. Coopérative","Hommes","Aides","s"
"5","ESS","1. Coopérative","Hommes","Apprentis","s"
"5","ESS","1. Coopérative","Hommes","Ordinaires","s"
"5","ESS","2. Mutuelle","Femmes","Aides","s"
"5","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"5","ESS","2. Mutuelle","Hommes","Aides","s"
"5","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"5","ESS","3. Association","Femmes","Aides","193"
"5","ESS","3. Association","Femmes","Apprentis","s"
"5","ESS","3. Association","Femmes","Ordinaires","3518"
"5","ESS","3. Association","Femmes","Stagiaires","s"
"5","ESS","3. Association","Hommes","Aides","220"
"5","ESS","3. Association","Hommes","Apprentis","s"
"5","ESS","3. Association","Hommes","Ordinaires","1411"
"5","ESS","3. Association","Hommes","Stagiaires","s"
"5","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"5","Hors ESS","Privé Hors ESS","Femmes","Apprentis","206"
"5","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","9502"
"5","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"5","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"5","Hors ESS","Privé Hors ESS","Hommes","Apprentis","446"
"5","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","12978"
"5","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"5","Hors ESS","Public","Femmes","Aides","s"
"5","Hors ESS","Public","Femmes","Apprentis","s"
"5","Hors ESS","Public","Femmes","Ordinaires","8231"
"5","Hors ESS","Public","Hommes","Aides","s"
"5","Hors ESS","Public","Hommes","Apprentis","s"
"5","Hors ESS","Public","Hommes","Ordinaires","5030"
"6","ESS","1. Coopérative","Femmes","Aides","s"
"6","ESS","1. Coopérative","Femmes","Apprentis","s"
"6","ESS","1. Coopérative","Femmes","Ordinaires","1887"
"6","ESS","1. Coopérative","Femmes","Stagiaires","s"
"6","ESS","1. Coopérative","Hommes","Aides","s"
"6","ESS","1. Coopérative","Hommes","Apprentis","s"
"6","ESS","1. Coopérative","Hommes","Ordinaires","1457"
"6","ESS","1. Coopérative","Hommes","Stagiaires","s"
"6","ESS","2. Mutuelle","Femmes","Aides","s"
"6","ESS","2. Mutuelle","Femmes","Apprentis","s"
"6","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"6","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"6","ESS","2. Mutuelle","Hommes","Aides","s"
"6","ESS","2. Mutuelle","Hommes","Apprentis","s"
"6","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"6","ESS","3. Association","Femmes","Aides","610"
"6","ESS","3. Association","Femmes","Apprentis","s"
"6","ESS","3. Association","Femmes","Ordinaires","14517"
"6","ESS","3. Association","Femmes","Stagiaires","s"
"6","ESS","3. Association","Hommes","Aides","450"
"6","ESS","3. Association","Hommes","Apprentis","s"
"6","ESS","3. Association","Hommes","Ordinaires","6604"
"6","ESS","3. Association","Hommes","Stagiaires","s"
"6","ESS","4. Fondation","Femmes","Aides","17"
"6","ESS","4. Fondation","Femmes","Apprentis","s"
"6","ESS","4. Fondation","Femmes","Ordinaires","s"
"6","ESS","4. Fondation","Femmes","Stagiaires","s"
"6","ESS","4. Fondation","Hommes","Aides","s"
"6","ESS","4. Fondation","Hommes","Ordinaires","s"
"6","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"6","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"6","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","108675"
"6","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"6","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"6","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"6","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","132747"
"6","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"6","Hors ESS","Public","Femmes","Aides","s"
"6","Hors ESS","Public","Femmes","Apprentis","s"
"6","Hors ESS","Public","Femmes","Ordinaires","54220"
"6","Hors ESS","Public","Femmes","Stagiaires","s"
"6","Hors ESS","Public","Hommes","Aides","s"
"6","Hors ESS","Public","Hommes","Apprentis","s"
"6","Hors ESS","Public","Hommes","Ordinaires","36035"
"6","Hors ESS","Public","Hommes","Stagiaires","s"
"7","ESS","1. Coopérative","Femmes","Aides","s"
"7","ESS","1. Coopérative","Femmes","Apprentis","s"
"7","ESS","1. Coopérative","Femmes","Ordinaires","s"
"7","ESS","1. Coopérative","Femmes","Stagiaires","s"
"7","ESS","1. Coopérative","Hommes","Aides","s"
"7","ESS","1. Coopérative","Hommes","Apprentis","s"
"7","ESS","1. Coopérative","Hommes","Ordinaires","s"
"7","ESS","1. Coopérative","Hommes","Stagiaires","s"
"7","ESS","2. Mutuelle","Femmes","Aides","s"
"7","ESS","2. Mutuelle","Femmes","Apprentis","s"
"7","ESS","2. Mutuelle","Femmes","Ordinaires","705"
"7","ESS","2. Mutuelle","Hommes","Aides","7"
"7","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"7","ESS","3. Association","Femmes","Aides","660"
"7","ESS","3. Association","Femmes","Apprentis","s"
"7","ESS","3. Association","Femmes","Ordinaires","6920"
"7","ESS","3. Association","Femmes","Stagiaires","s"
"7","ESS","3. Association","Hommes","Aides","591"
"7","ESS","3. Association","Hommes","Apprentis","s"
"7","ESS","3. Association","Hommes","Ordinaires","2226"
"7","ESS","3. Association","Hommes","Stagiaires","s"
"7","ESS","4. Fondation","Femmes","Aides","s"
"7","ESS","4. Fondation","Femmes","Ordinaires","s"
"7","ESS","4. Fondation","Hommes","Aides","s"
"7","ESS","4. Fondation","Hommes","Ordinaires","s"
"7","Hors ESS","Privé Hors ESS","Femmes","Aides","324"
"7","Hors ESS","Privé Hors ESS","Femmes","Apprentis","414"
"7","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","18237"
"7","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","17"
"7","Hors ESS","Privé Hors ESS","Hommes","Aides","319"
"7","Hors ESS","Privé Hors ESS","Hommes","Apprentis","1092"
"7","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","27897"
"7","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","5"
"7","Hors ESS","Public","Femmes","Aides","411"
"7","Hors ESS","Public","Femmes","Apprentis","23"
"7","Hors ESS","Public","Femmes","Ordinaires","14026"
"7","Hors ESS","Public","Hommes","Aides","227"
"7","Hors ESS","Public","Hommes","Apprentis","11"
"7","Hors ESS","Public","Hommes","Ordinaires","6525"
"8","ESS","1. Coopérative","Femmes","Aides","s"
"8","ESS","1. Coopérative","Femmes","Apprentis","s"
"8","ESS","1. Coopérative","Femmes","Ordinaires","581"
"8","ESS","1. Coopérative","Hommes","Aides","s"
"8","ESS","1. Coopérative","Hommes","Apprentis","s"
"8","ESS","1. Coopérative","Hommes","Ordinaires","533"
"8","ESS","2. Mutuelle","Femmes","Aides","s"
"8","ESS","2. Mutuelle","Femmes","Apprentis","s"
"8","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"8","ESS","2. Mutuelle","Hommes","Aides","s"
"8","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"8","ESS","3. Association","Femmes","Aides","561"
"8","ESS","3. Association","Femmes","Apprentis","s"
"8","ESS","3. Association","Femmes","Ordinaires","4188"
"8","ESS","3. Association","Femmes","Stagiaires","s"
"8","ESS","3. Association","Hommes","Aides","495"
"8","ESS","3. Association","Hommes","Apprentis","s"
"8","ESS","3. Association","Hommes","Ordinaires","1453"
"8","ESS","3. Association","Hommes","Stagiaires","s"
"8","ESS","4. Fondation","Femmes","Ordinaires","s"
"8","ESS","4. Fondation","Hommes","Ordinaires","s"
"8","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"8","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"8","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","14470"
"8","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"8","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"8","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"8","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","26448"
"8","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"8","Hors ESS","Public","Femmes","Aides","s"
"8","Hors ESS","Public","Femmes","Apprentis","s"
"8","Hors ESS","Public","Femmes","Ordinaires","13603"
"8","Hors ESS","Public","Femmes","Stagiaires","s"
"8","Hors ESS","Public","Hommes","Aides","s"
"8","Hors ESS","Public","Hommes","Apprentis","s"
"8","Hors ESS","Public","Hommes","Ordinaires","7298"
"9","ESS","1. Coopérative","Femmes","Aides","s"
"9","ESS","1. Coopérative","Femmes","Apprentis","s"
"9","ESS","1. Coopérative","Femmes","Ordinaires","251"
"9","ESS","1. Coopérative","Hommes","Aides","s"
"9","ESS","1. Coopérative","Hommes","Apprentis","s"
"9","ESS","1. Coopérative","Hommes","Ordinaires","360"
"9","ESS","2. Mutuelle","Femmes","Aides","s"
"9","ESS","2. Mutuelle","Femmes","Apprentis","s"
"9","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"9","ESS","2. Mutuelle","Hommes","Apprentis","s"
"9","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"9","ESS","3. Association","Femmes","Aides","302"
"9","ESS","3. Association","Femmes","Apprentis","s"
"9","ESS","3. Association","Femmes","Ordinaires","2659"
"9","ESS","3. Association","Femmes","Stagiaires","s"
"9","ESS","3. Association","Hommes","Aides","285"
"9","ESS","3. Association","Hommes","Apprentis","s"
"9","ESS","3. Association","Hommes","Ordinaires","962"
"9","ESS","3. Association","Hommes","Stagiaires","s"
"9","ESS","4. Fondation","Femmes","Apprentis","s"
"9","ESS","4. Fondation","Femmes","Ordinaires","s"
"9","ESS","4. Fondation","Hommes","Aides","s"
"9","ESS","4. Fondation","Hommes","Ordinaires","s"
"9","ESS","4. Fondation","Hommes","Stagiaires","s"
"9","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"9","Hors ESS","Privé Hors ESS","Femmes","Apprentis","231"
"9","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","8034"
"9","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"9","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"9","Hors ESS","Privé Hors ESS","Hommes","Apprentis","571"
"9","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","11873"
"9","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"9","Hors ESS","Public","Femmes","Aides","s"
"9","Hors ESS","Public","Femmes","Apprentis","s"
"9","Hors ESS","Public","Femmes","Ordinaires","8203"
"9","Hors ESS","Public","Hommes","Aides","s"
"9","Hors ESS","Public","Hommes","Apprentis","s"
"9","Hors ESS","Public","Hommes","Ordinaires","4625"
"10","ESS","1. Coopérative","Femmes","Aides","s"
"10","ESS","1. Coopérative","Femmes","Apprentis","s"
"10","ESS","1. Coopérative","Femmes","Ordinaires","727"
"10","ESS","1. Coopérative","Femmes","Stagiaires","s"
"10","ESS","1. Coopérative","Hommes","Aides","s"
"10","ESS","1. Coopérative","Hommes","Apprentis","s"
"10","ESS","1. Coopérative","Hommes","Ordinaires","1213"
"10","ESS","2. Mutuelle","Femmes","Aides","s"
"10","ESS","2. Mutuelle","Femmes","Apprentis","s"
"10","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"10","ESS","2. Mutuelle","Hommes","Aides","s"
"10","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"10","ESS","3. Association","Femmes","Aides","392"
"10","ESS","3. Association","Femmes","Apprentis","s"
"10","ESS","3. Association","Femmes","Ordinaires","4928"
"10","ESS","3. Association","Femmes","Stagiaires","s"
"10","ESS","3. Association","Hommes","Aides","326"
"10","ESS","3. Association","Hommes","Apprentis","s"
"10","ESS","3. Association","Hommes","Ordinaires","2222"
"10","ESS","3. Association","Hommes","Stagiaires","s"
"10","ESS","4. Fondation","Femmes","Aides","s"
"10","ESS","4. Fondation","Femmes","Ordinaires","s"
"10","ESS","4. Fondation","Hommes","Ordinaires","s"
"10","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"10","Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"10","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","23303"
"10","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"10","Hors ESS","Privé Hors ESS","Hommes","Aides","606"
"10","Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"10","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","31500"
"10","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"10","Hors ESS","Public","Femmes","Aides","s"
"10","Hors ESS","Public","Femmes","Apprentis","s"
"10","Hors ESS","Public","Femmes","Ordinaires","13866"
"10","Hors ESS","Public","Femmes","Stagiaires","s"
"10","Hors ESS","Public","Hommes","Aides","s"
"10","Hors ESS","Public","Hommes","Apprentis","s"
"10","Hors ESS","Public","Hommes","Ordinaires","7574"
"11","ESS","1. Coopérative","Femmes","Aides","s"
"11","ESS","1. Coopérative","Femmes","Apprentis","s"
"11","ESS","1. Coopérative","Femmes","Ordinaires","807"
"11","ESS","1. Coopérative","Femmes","Stagiaires","s"
"11","ESS","1. Coopérative","Hommes","Aides","s"
"11","ESS","1. Coopérative","Hommes","Apprentis","s"
"11","ESS","1. Coopérative","Hommes","Ordinaires","1297"
"11","ESS","2. Mutuelle","Femmes","Aides","s"
"11","ESS","2. Mutuelle","Femmes","Apprentis","s"
"11","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"11","ESS","2. Mutuelle","Hommes","Aides","s"
"11","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"11","ESS","3. Association","Femmes","Aides","474"
"11","ESS","3. Association","Femmes","Apprentis","s"
"11","ESS","3. Association","Femmes","Ordinaires","5514"
"11","ESS","3. Association","Femmes","Stagiaires","s"
"11","ESS","3. Association","Hommes","Aides","387"
"11","ESS","3. Association","Hommes","Apprentis","s"
"11","ESS","3. Association","Hommes","Ordinaires","2853"
"11","ESS","3. Association","Hommes","Stagiaires","s"
"11","ESS","4. Fondation","Femmes","Aides","s"
"11","ESS","4. Fondation","Femmes","Ordinaires","s"
"11","ESS","4. Fondation","Hommes","Aides","s"
"11","ESS","4. Fondation","Hommes","Ordinaires","s"
"11","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"11","Hors ESS","Privé Hors ESS","Femmes","Apprentis","512"
"11","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","20905"
"11","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"11","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"11","Hors ESS","Privé Hors ESS","Hommes","Apprentis","1181"
"11","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","28069"
"11","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"11","Hors ESS","Public","Femmes","Aides","s"
"11","Hors ESS","Public","Femmes","Apprentis","s"
"11","Hors ESS","Public","Femmes","Ordinaires","17876"
"11","Hors ESS","Public","Hommes","Aides","s"
"11","Hors ESS","Public","Hommes","Apprentis","s"
"11","Hors ESS","Public","Hommes","Ordinaires","10019"
"12","ESS","1. Coopérative","Femmes","Aides","s"
"12","ESS","1. Coopérative","Femmes","Apprentis","s"
"12","ESS","1. Coopérative","Femmes","Ordinaires","792"
"12","ESS","1. Coopérative","Femmes","Stagiaires","s"
"12","ESS","1. Coopérative","Hommes","Aides","s"
"12","ESS","1. Coopérative","Hommes","Apprentis","s"
"12","ESS","1. Coopérative","Hommes","Ordinaires","846"
"12","ESS","1. Coopérative","Hommes","Stagiaires","s"
"12","ESS","2. Mutuelle","Femmes","Aides","s"
"12","ESS","2. Mutuelle","Femmes","Apprentis","s"
"12","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"12","ESS","2. Mutuelle","Hommes","Aides","s"
"12","ESS","2. Mutuelle","Hommes","Apprentis","s"
"12","ESS","2. Mutuelle","Hommes","Ordinaires","221"
"12","ESS","3. Association","Femmes","Aides","550"
"12","ESS","3. Association","Femmes","Apprentis","s"
"12","ESS","3. Association","Femmes","Ordinaires","8279"
"12","ESS","3. Association","Femmes","Stagiaires","s"
"12","ESS","3. Association","Hommes","Aides","512"
"12","ESS","3. Association","Hommes","Apprentis","s"
"12","ESS","3. Association","Hommes","Ordinaires","2428"
"12","ESS","3. Association","Hommes","Stagiaires","s"
"12","ESS","4. Fondation","Femmes","Ordinaires","s"
"12","Hors ESS","Privé Hors ESS","Femmes","Aides","287"
"12","Hors ESS","Privé Hors ESS","Femmes","Apprentis","438"
"12","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","17778"
"12","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","13"
"12","Hors ESS","Privé Hors ESS","Hommes","Aides","361"
"12","Hors ESS","Privé Hors ESS","Hommes","Apprentis","1318"
"12","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","29093"
"12","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","8"
"12","Hors ESS","Public","Femmes","Aides","308"
"12","Hors ESS","Public","Femmes","Apprentis","11"
"12","Hors ESS","Public","Femmes","Ordinaires","12858"
"12","Hors ESS","Public","Hommes","Aides","156"
"12","Hors ESS","Public","Hommes","Apprentis","13"
"12","Hors ESS","Public","Hommes","Ordinaires","6290"
"13","ESS","1. Coopérative","Femmes","Aides","79"
"13","ESS","1. Coopérative","Femmes","Apprentis","s"
"13","ESS","1. Coopérative","Femmes","Ordinaires","2375"
"13","ESS","1. Coopérative","Femmes","Stagiaires","s"
"13","ESS","1. Coopérative","Hommes","Aides","66"
"13","ESS","1. Coopérative","Hommes","Apprentis","s"
"13","ESS","1. Coopérative","Hommes","Ordinaires","2316"
"13","ESS","1. Coopérative","Hommes","Stagiaires","s"
"13","ESS","2. Mutuelle","Femmes","Aides","s"
"13","ESS","2. Mutuelle","Femmes","Apprentis","s"
"13","ESS","2. Mutuelle","Femmes","Ordinaires","2620"
"13","ESS","2. Mutuelle","Femmes","Stagiaires","s"
"13","ESS","2. Mutuelle","Hommes","Aides","s"
"13","ESS","2. Mutuelle","Hommes","Apprentis","s"
"13","ESS","2. Mutuelle","Hommes","Ordinaires","1014"
"13","ESS","2. Mutuelle","Hommes","Stagiaires","s"
"13","ESS","3. Association","Femmes","Aides","3170"
"13","ESS","3. Association","Femmes","Apprentis","216"
"13","ESS","3. Association","Femmes","Ordinaires","37969"
"13","ESS","3. Association","Femmes","Stagiaires","87"
"13","ESS","3. Association","Hommes","Aides","2873"
"13","ESS","3. Association","Hommes","Apprentis","120"
"13","ESS","3. Association","Hommes","Ordinaires","15309"
"13","ESS","3. Association","Hommes","Stagiaires","26"
"13","ESS","4. Fondation","Femmes","Aides","s"
"13","ESS","4. Fondation","Femmes","Apprentis","s"
"13","ESS","4. Fondation","Femmes","Ordinaires","1294"
"13","ESS","4. Fondation","Femmes","Stagiaires","s"
"13","ESS","4. Fondation","Hommes","Aides","s"
"13","ESS","4. Fondation","Hommes","Apprentis","s"
"13","ESS","4. Fondation","Hommes","Ordinaires","444"
"13","ESS","4. Fondation","Hommes","Stagiaires","s"
"13","Hors ESS","Privé Hors ESS","Femmes","Aides","3815"
"13","Hors ESS","Privé Hors ESS","Femmes","Apprentis","2956"
"13","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","187665"
"13","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","381"
"13","Hors ESS","Privé Hors ESS","Hommes","Aides","3756"
"13","Hors ESS","Privé Hors ESS","Hommes","Apprentis","6342"
"13","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","271760"
"13","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","430"
"13","Hors ESS","Public","Femmes","Aides","3200"
"13","Hors ESS","Public","Femmes","Apprentis","260"
"13","Hors ESS","Public","Femmes","Ordinaires","107627"
"13","Hors ESS","Public","Femmes","Stagiaires","12"
"13","Hors ESS","Public","Hommes","Aides","1012"
"13","Hors ESS","Public","Hommes","Apprentis","225"
"13","Hors ESS","Public","Hommes","Ordinaires","72380"
"13","Hors ESS","Public","Hommes","Stagiaires","14"
"14","ESS","1. Coopérative","Femmes","Aides","38"
"14","ESS","1. Coopérative","Femmes","Apprentis","s"
"14","ESS","1. Coopérative","Femmes","Ordinaires","1968"
"14","ESS","1. Coopérative","Femmes","Stagiaires","s"
"14","ESS","1. Coopérative","Hommes","Aides","35"
"14","ESS","1. Coopérative","Hommes","Apprentis","s"
"14","ESS","1. Coopérative","Hommes","Ordinaires","2562"
"14","ESS","1. Coopérative","Hommes","Stagiaires","s"
"14","ESS","2. Mutuelle","Femmes","Aides","s"
"14","ESS","2. Mutuelle","Femmes","Apprentis","s"
"14","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"14","ESS","2. Mutuelle","Hommes","Aides","s"
"14","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"14","ESS","3. Association","Femmes","Aides","1123"
"14","ESS","3. Association","Femmes","Apprentis","s"
"14","ESS","3. Association","Femmes","Ordinaires","12667"
"14","ESS","3. Association","Femmes","Stagiaires","s"
"14","ESS","3. Association","Hommes","Aides","915"
"14","ESS","3. Association","Hommes","Apprentis","s"
"14","ESS","3. Association","Hommes","Ordinaires","5774"
"14","ESS","3. Association","Hommes","Stagiaires","s"
"14","ESS","4. Fondation","Femmes","Aides","s"
"14","ESS","4. Fondation","Femmes","Apprentis","s"
"14","ESS","4. Fondation","Femmes","Ordinaires","s"
"14","ESS","4. Fondation","Hommes","Aides","s"
"14","ESS","4. Fondation","Hommes","Apprentis","s"
"14","ESS","4. Fondation","Hommes","Ordinaires","s"
"14","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"14","Hors ESS","Privé Hors ESS","Femmes","Apprentis","1364"
"14","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","58848"
"14","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"14","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"14","Hors ESS","Privé Hors ESS","Hommes","Apprentis","2713"
"14","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","79912"
"14","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"14","Hors ESS","Public","Femmes","Aides","s"
"14","Hors ESS","Public","Femmes","Apprentis","s"
"14","Hors ESS","Public","Femmes","Ordinaires","37125"
"14","Hors ESS","Public","Hommes","Aides","s"
"14","Hors ESS","Public","Hommes","Apprentis","s"
"14","Hors ESS","Public","Hommes","Ordinaires","21111"
"15","ESS","1. Coopérative","Femmes","Aides","s"
"15","ESS","1. Coopérative","Femmes","Apprentis","s"
"15","ESS","1. Coopérative","Femmes","Ordinaires","363"
"15","ESS","1. Coopérative","Femmes","Stagiaires","s"
"15","ESS","1. Coopérative","Hommes","Aides","s"
"15","ESS","1. Coopérative","Hommes","Apprentis","s"
"15","ESS","1. Coopérative","Hommes","Ordinaires","509"
"15","ESS","2. Mutuelle","Femmes","Aides","s"
"15","ESS","2. Mutuelle","Femmes","Apprentis","s"
"15","ESS","2. Mutuelle","Femmes","Ordinaires","s"
"15","ESS","2. Mutuelle","Hommes","Ordinaires","s"
"15","ESS","3. Association","Femmes","Aides","s"
"15","ESS","3. Association","Femmes","Apprentis","s"
"15","ESS","3. Association","Femmes","Ordinaires","3815"
"15","ESS","3. Association","Femmes","Stagiaires","s"
"15","ESS","3. Association","Hommes","Aides","s"
"15","ESS","3. Association","Hommes","Apprentis","s"
"15","ESS","3. Association","Hommes","Ordinaires","1289"
"15","ESS","3. Association","Hommes","Stagiaires","s"
"15","ESS","4. Fondation","Femmes","Ordinaires","s"
"15","ESS","4. Fondation","Hommes","Ordinaires","s"
"15","Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"15","Hors ESS","Privé Hors ESS","Femmes","Apprentis","174"
"15","Hors ESS","Privé Hors ESS","Femmes","Ordinaires","8679"
"15","Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"15","Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"15","Hors ESS","Privé Hors ESS","Hommes","Apprentis","535"
"15","Hors ESS","Privé Hors ESS","Hommes","Ordinaires","13022"
"15","Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"15","Hors ESS","Public","Femmes","Aides","s"
"15","Hors ESS","Public","Femmes","Apprentis","s"
